0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Gonzaga @ Arlington, VA",L 0 - 3,3,1,,3,2,6,0.167,,,,,,,1,,3.5,,
08/30/2019,"Air Force @ Washington, DC",W 3 - 1,1,1,,1,1,2,0.000,,1,1,,,,,,2.0,,
08/31/2019,"Navy @ Arlington, VA",L 0 - 3,,,,,,,,,,,,,,,,,,
09/05/2019,Iona,W 3 - 0,3,1,,6,2,17,0.235,2,1,2,2,,,,,7.0,,
09/06/2019,Boston College,L 2 - 3,5,1,,7,2,24,0.208,,1,2,4,,,8,,12.0,,
09/07/2019,Central Conn. St.,W 3 - 1,4,1,,5,2,17,0.176,,,,3,,,1,,5.5,,
09/13/2019,"Virginia @ Athens, OH",L 0 - 3,1,1,,1,1,3,0.000,,,,2,,,,,1.0,,
09/13/2019,@ Ohio,L 0 - 3,3,1,,5,2,14,0.214,,,,2,,1,,,6.0,,
09/14/2019,"Col. of Charleston @ Athens, OH",L 0 - 3,2,1,,0,0,7,0.000,,,,2,,1,,,1.0,,
09/19/2019,Holy Cross,W 3 - 2,1,1,,1,2,6,-0.167,,,,,,,,1,1.0,,
09/20/2019,Dartmouth,W 3 - 1,2,1,,2,4,8,-0.250,,,,,,,,,2.0,,
09/21/2019,Providence,W 3 - 2,,,,,,,,,,,,,,,,,,
09/27/2019,@ UCF,L 0 - 3,3,1,,2,1,6,0.167,,,,,,,1,,2.5,,
09/29/2019,@ South Fla.,W 3 - 0,3,1,,7,2,17,0.294,,,,,,,3,,8.5,,
10/04/2019,@ Temple,W 3 - 1,4,1,,12,1,25,0.440,,,,3,,,1,,12.5,,
10/06/2019,Tulane,L 0 - 3,2,1,,3,5,11,-0.182,,,,2,,,,,3.0,,
10/11/2019,Cincinnati,L 0 - 3,,,,,,,,,,,,,,,,,,
10/13/2019,East Carolina,L 0 - 3,,,,,,,,,,,,,,,,,,
10/18/2019,@ Memphis,L 2 - 3,5,1,,6,5,19,0.053,,,,4,,,1,,6.5,1,
10/20/2019,@ SMU,L 0 - 3,2,1,,1,2,6,-0.167,,,,,,,,,1.0,,
10/25/2019,Wichita St.,L 1 - 3,,,,,,,,,,,,,,,,,,
10/27/2019,Tulsa,W 3 - 1,,,,,,,,,,,,,,,,,,
11/01/2019,@ East Carolina,L 0 - 3,,,,,,,,,,,,,,,,,,
11/03/2019,@ Cincinnati,L 2 - 3,,,,,,,,,,,,,,,,,,
11/08/2019,Temple,W 3 - 1,,,,,,,,,,,,,,,,,,
11/10/2019,@ Houston,W 3 - 2,,,,,,,,,,,,,,,,,,
11/14/2019,South Fla.,W 3 - 0,,,,,,,,,,,,,,,,,,
11/16/2019,UCF,L 1 - 3,,,,,,,,,,,,,,,,,,
