0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Southern Utah,W 3 - 0,,1,1,0,0,1,,,,,,,,,,,,
08/24/2018,Indiana,L 1 - 3,,1,1,1,0,2,0.500,,,,1,,,,,1.0,,
08/25/2018,LIU,W 3 - 0,,,,,,,,,,,,,,,,,,
08/31/2018,"Youngstown St. @ Pittsburgh, PA",L 2 - 3,,4,1,8,2,21,0.286,,,,,,,,,8.0,,
08/31/2018,@ Duquesne,W 3 - 1,,,,,,,,,,,,,,,,,,
09/01/2018,"Bowling Green @ Pittsburgh, PA",L 1 - 3,,3,1,2,2,12,,,,,2,,,1,,2.5,,
09/07/2018,Cal St. Fullerton,W 3 - 0,,1,1,0,0,0,,,,,,,,,,,,
09/07/2018,Fordham,W 3 - 1,,2,1,3,4,11,-0.091,,,,,,,2,,4.0,,
09/08/2018,Eastern Ky.,W 3 - 0,,1,1,1,0,3,0.333,,,1,,,,,,1.0,,
09/14/2018,"Murray St. @ St. Louis, Mo.",W 3 - 1,,,,,,,,,,,,,,,,,,
09/15/2018,@ Saint Louis,W 3 - 0,,2,1,3,0,5,0.600,,1,1,,,,,,4.0,,
09/15/2018,"Kansas City @ St. Louis, Mo.",W 3 - 2,,,,,,,,,,,,,,,,,,
09/20/2018,Boise St.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/22/2018,@ Utah St.,W 3 - 1,,,,,,,,,,,,,,,,,,
09/26/2018,@ New Mexico,L 1 - 3,,3,1,0,3,6,-0.500,,1,3,,,,,,1.0,,
09/28/2018,@ Air Force,L 1 - 3,,4,1,5,3,24,0.083,,,3,1,1,,,,5.0,,
10/04/2018,San Jose St.,W 3 - 1,,4,1,9,4,29,0.172,,,1,,2,,3,,10.5,,
10/06/2018,Nevada,W 3 - 1,,2,1,3,2,7,0.143,,,,,,,,,3.0,,
10/11/2018,@ Fresno St.,L 1 - 3,,3,1,5,3,17,0.118,,,,1,,,,,5.0,,
10/13/2018,@ San Diego St.,W 3 - 1,,4,1,10,6,30,0.133,1,,,1,,,2,,11.0,,
10/18/2018,Wyoming,W 3 - 1,,3,1,6,5,27,0.037,,,,5,,,1,,6.5,,
10/20/2018,Colorado St.,L 1 - 3,,4,1,8,1,21,0.333,,,,2,,,,,8.0,,
10/23/2018,New Mexico,L 0 - 3,,3,1,8,4,25,0.160,,,,2,,,1,2,8.5,,
10/25/2018,Air Force,W 3 - 0,,3,1,4,2,15,0.133,,,,,1,,1,,4.5,,
11/01/2018,@ Nevada,W 3 - 2,,1,1,0,1,6,-0.167,,,,,,,,,,,
11/03/2018,@ San Jose St.,W 3 - 1,,4,1,14,2,26,0.462,,,,1,1,,2,,15.0,,
11/08/2018,San Diego St.,W 3 - 0,,3,1,7,3,21,0.190,,,,,,,2,,8.0,,
11/10/2018,Fresno St.,L 1 - 3,,4,1,14,10,35,0.114,,,,1,,,1,1,14.5,,
11/15/2018,@ Colorado St.,L 0 - 3,,3,1,12,2,26,0.385,,,,,1,,,1,12.0,,
11/17/2018,@ Wyoming,L 2 - 3,,3,1,5,4,20,0.050,,,,1,,,1,1,5.5,,
11/29/2018,UC Irvine,W 3 - 0,,3,1,5,3,18,0.111,1,,,,1,,2,,6.0,,
11/30/2018,Fresno St.,W 3 - 2,,5,1,14,3,38,0.289,,,,2,,,,1,14.0,,
12/06/2018,@ Portland,W 3 - 1,,1,1,0,1,2,-0.500,,,,1,1,,,,,,
12/08/2018,@ Iowa St.,L 1 - 3,,3,1,11,2,24,0.375,,,,1,,,,,11.0,,
