0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Southern Utah,W 3 - 0,,3,1,8,0,12,0.667,,,,1,,1,,,9.0,,
08/24/2018,Indiana,L 1 - 3,,4,1,4,3,10,0.100,,,,2,,,4,,6.0,,
08/25/2018,LIU,W 3 - 0,,3,1,8,2,14,0.429,,,,2,,2,3,,11.5,,
08/31/2018,"Youngstown St. @ Pittsburgh, PA",L 2 - 3,,5,1,8,1,15,0.467,,,,,,,1,1,8.5,,
08/31/2018,@ Duquesne,W 3 - 1,,4,1,8,3,19,0.263,1,,,,,,3,,9.5,,
09/01/2018,"Bowling Green @ Pittsburgh, PA",L 1 - 3,,4,1,17,4,26,0.500,,,,,,,,,17.0,,
09/07/2018,Cal St. Fullerton,W 3 - 0,,3,1,5,3,11,0.182,,,,,,,,,5.0,,
09/07/2018,Fordham,W 3 - 1,,4,1,6,2,11,0.364,1,,,,,,1,,6.5,,
09/08/2018,Eastern Ky.,W 3 - 0,,3,1,6,1,9,0.556,1,,,,,,1,1,6.5,,
09/14/2018,"Murray St. @ St. Louis, Mo.",W 3 - 1,,4,1,8,2,15,0.400,,,,,,,,1,8.0,,
09/15/2018,@ Saint Louis,W 3 - 0,,3,1,5,0,8,0.625,,,,,,2,1,,7.5,,
09/15/2018,"Kansas City @ St. Louis, Mo.",W 3 - 2,,5,1,7,4,12,0.250,,,,1,1,,2,,8.0,,
09/20/2018,Boise St.,W 3 - 0,,3,1,7,1,13,0.462,,,,,,1,1,1,8.5,,
09/22/2018,@ Utah St.,W 3 - 1,,4,1,3,2,11,0.091,,1,1,3,,,2,,5.0,,
09/26/2018,@ New Mexico,L 1 - 3,,4,1,11,2,20,0.450,,,1,1,,,2,,12.0,,
09/28/2018,@ Air Force,L 1 - 3,,4,1,6,3,21,0.143,1,2,2,2,,,3,,9.5,1,
10/04/2018,San Jose St.,W 3 - 1,,4,1,9,1,17,0.471,1,1,3,1,,1,4,,13.0,,
10/06/2018,Nevada,W 3 - 1,,4,1,3,3,12,,1,3,6,1,,,,,6.0,,
10/11/2018,@ Fresno St.,L 1 - 3,,4,1,10,2,17,0.471,,,3,,,1,,,11.0,,
10/13/2018,@ San Diego St.,W 3 - 1,,4,1,5,3,17,0.118,1,,3,2,,,3,,6.5,,
10/18/2018,Wyoming,W 3 - 1,,4,1,9,1,19,0.421,,1,3,6,,,4,,12.0,,
10/20/2018,Colorado St.,L 1 - 3,,4,1,9,2,15,0.467,,3,1,1,,,,,12.0,,
10/23/2018,New Mexico,L 0 - 3,,3,1,6,5,15,0.067,,,,1,,,1,,6.5,,
10/25/2018,Air Force,W 3 - 0,,3,1,8,0,10,0.800,,2,1,,,,1,,10.5,,
11/01/2018,@ Nevada,W 3 - 2,,5,1,10,3,24,0.292,1,1,3,5,,,,2,11.0,,
11/03/2018,@ San Jose St.,W 3 - 1,,4,1,10,4,18,0.333,1,,3,2,,,3,,11.5,,
11/08/2018,San Diego St.,W 3 - 0,,3,1,10,4,20,0.300,,2,2,2,,1,3,1,14.5,,
11/10/2018,Fresno St.,L 1 - 3,,4,1,8,5,18,0.167,,,2,2,,,1,,8.5,,
11/15/2018,@ Colorado St.,L 0 - 3,,3,1,2,2,9,,,,,,,,1,,2.5,,
11/17/2018,@ Wyoming,L 2 - 3,,5,1,8,4,25,0.160,,,1,3,,,5,,10.5,,
11/29/2018,UC Irvine,W 3 - 0,,3,1,3,1,9,0.222,,2,1,5,,,6,1,8.0,,
11/30/2018,Fresno St.,W 3 - 2,,3,1,1,3,6,-0.333,,1,1,2,,,1,,2.5,,
12/06/2018,@ Portland,W 3 - 1,,3,1,1,2,7,-0.143,,,,1,,,3,1,2.5,,
12/08/2018,@ Iowa St.,L 1 - 3,,2,1,1,0,4,0.250,,,,1,,,1,,1.5,,
