0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,Kansas,L 1 - 3,4,1,10,5,38,0.132,,,,3,,,1,,10.5,,
08/26/2017,Kansas,L 2 - 3,5,1,10,6,32,0.125,,,,1,,,2,,11.0,,
08/26/2017,Missouri St.,L 2 - 3,5,1,7,4,32,0.094,,,,1,1,,,,7.0,,
09/02/2017,"Florida @ Bayamon, Puerto Rico",L 0 - 3,3,1,5,4,20,0.050,,2,,1,,,1,1,7.5,,
09/03/2017,"Auburn @ Bayamon, P.R.",L 2 - 3,5,1,12,4,27,0.296,,3,3,4,1,,3,1,16.5,,
09/09/2017,"UNCW @ High Point, N.C.",W 3 - 2,5,1,7,6,24,0.042,,,1,2,,,,,7.0,,
09/09/2017,@ High Point,W 3 - 0,3,1,11,0,24,0.458,,,3,2,,,1,,11.5,,
09/10/2017,LIU,W 3 - 0,3,1,12,3,17,0.529,,4,2,1,,,3,,17.5,,
09/15/2017,@ Michigan,L 0 - 3,3,1,11,5,25,0.240,,1,4,2,,1,2,,14.0,,
09/15/2017,"Cincinnati @ Ann Arbor, Mich.",W 3 - 0,3,1,9,0,16,0.562,,,3,,,,2,,10.0,,
09/16/2017,"Milwaukee @ Ann Arbor, Mich.",W 3 - 0,3,1,10,5,28,0.179,,,2,1,,,3,,11.5,,
09/22/2017,North Carolina,W 3 - 2,5,1,8,2,19,0.316,,,2,3,,,3,,9.5,,
09/24/2017,Notre Dame,W 3 - 2,5,1,10,4,36,0.167,,,2,3,,,3,,11.5,,
09/29/2017,@ Georgia Tech,W 3 - 1,4,1,15,6,37,0.243,,1,2,3,,,,,16.0,,
10/01/2017,@ Clemson,W 3 - 0,3,1,5,5,17,,1,1,,5,2,,2,,7.0,,
10/06/2017,Wake Forest,W 3 - 0,3,1,7,2,18,0.278,,,3,1,1,,3,,8.5,,
10/08/2017,Duke,W 3 - 0,3,1,11,3,22,0.364,,,1,5,,,,,11.0,,
10/13/2017,Virginia,W 3 - 0,3,1,9,2,18,0.389,,,1,3,,,2,,10.0,,
10/15/2017,Virginia Tech,W 3 - 1,4,1,17,5,28,0.429,1,,2,3,,,3,,18.5,,
10/18/2017,@ North Carolina,L 1 - 3,4,1,12,6,40,0.150,,1,1,1,,,2,,14.0,,
10/22/2017,@ Pittsburgh,W 3 - 1,4,1,13,7,27,0.222,1,,4,3,,,,,13.0,,
10/27/2017,@ Miami (FL),L 0 - 3,3,1,8,5,34,0.088,,1,2,3,,,1,,9.5,,
10/29/2017,@ Florida St.,W 3 - 2,5,1,24,7,52,0.327,,,,4,,,,,24.0,,
11/03/2017,Syracuse,W 3 - 0,3,1,16,3,31,0.419,,1,3,3,,1,1,,18.5,,
11/05/2017,Boston College,W 3 - 0,3,1,11,4,21,0.333,,1,1,,,,1,,12.5,,
11/09/2017,Clemson,W 3 - 1,4,1,16,5,43,0.256,,,1,4,,,,,16.0,,
11/11/2017,Georgia Tech,W 3 - 0,3,1,10,4,25,0.240,1,,,6,,,1,,10.5,,
11/17/2017,@ Louisville,L 0 - 3,3,1,5,7,31,-0.065,,1,,2,,,,,6.0,,
11/19/2017,@ Notre Dame,L 2 - 3,4,1,8,9,32,-0.031,,1,2,3,,,,,9.0,,
11/22/2017,@ Duke,L 2 - 3,5,1,1,3,16,-0.125,,,,,1,,2,1,2.0,,
11/24/2017,@ Wake Forest,W 3 - 1,4,1,11,2,25,0.360,,,3,2,,,3,,12.5,,
12/01/2017,"Oregon St. @ Austin, Texas",W 3 - 2,5,1,22,9,57,0.228,,1,2,2,,,2,,24.0,,
12/02/2017,@ Texas,L 0 - 3,3,1,8,4,31,0.129,,,1,,,,1,,8.5,,
