0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/31/2019,"Rhode Island @ West Point, NY",L 0 - 3,3,1,,5,1,11,0.364,,,3,,,1,3,,7.5,,
09/01/2019,"New Hampshire @ West Point, NY",L 1 - 3,4,1,,10,2,19,0.421,,,1,2,,,2,,11.0,,
09/01/2019,@ Army West Point,L 0 - 3,3,1,,1,1,11,0.000,1,,,,,1,2,1,3.0,,
09/05/2019,@ UConn,L 0 - 3,3,1,,4,3,13,0.077,,2,1,1,,,1,,6.5,,
09/06/2019,"Central Conn. St. @ Storrs, Conn.",L 0 - 3,3,1,,6,2,15,0.267,1,,1,,,2,,,8.0,,
09/07/2019,"Boston College @ Storrs, Conn.",L 0 - 3,3,1,,4,1,11,0.273,,,2,1,,,3,,5.5,,
09/11/2019,@ Seton Hall,L 0 - 3,3,1,,5,2,8,0.375,,,1,3,,,1,,5.5,1,
09/13/2019,"Georgetown @ Williamsburg, VA",L 0 - 3,3,1,,5,2,15,0.200,,,2,1,,1,3,,7.5,,
09/14/2019,@ William & Mary,L 1 - 3,4,1,,5,5,24,0.000,1,,,,,1,2,,7.0,,
09/14/2019,"UNC Greensboro @ Williamsburg, VA",L 2 - 3,5,1,,6,1,19,0.263,,,2,5,,1,3,,8.5,,
09/21/2019,@ Rider,L 0 - 3,3,1,,6,1,12,0.417,,,1,,,,1,,6.5,,
09/22/2019,@ Saint Peter's,W 3 - 0,3,1,,12,1,22,0.500,,,1,1,,,6,,15.0,,
09/28/2019,Canisius,L 1 - 3,4,1,,14,3,25,0.440,,,,1,,1,2,,16.0,,
09/29/2019,Niagara,L 2 - 3,5,1,,18,6,33,0.364,,,1,,,,6,,21.0,,
10/05/2019,@ Quinnipiac,L 1 - 3,4,1,,10,2,20,0.400,,,,1,,,2,,11.0,,
10/06/2019,@ Fairfield,L 0 - 3,3,1,,2,2,8,,1,1,1,,,,4,,5.0,,
10/12/2019,@ Manhattan,W 3 - 0,3,1,,12,3,23,0.391,,,1,1,,1,3,,14.5,,
10/16/2019,Rider,L 1 - 3,4,1,,7,3,23,0.174,1,1,,1,,,4,1,10.0,,
10/19/2019,Marist,L 1 - 3,4,1,,7,2,21,0.238,,,,3,,,3,1,8.5,,
10/20/2019,Siena,W 3 - 1,4,1,,14,2,20,0.600,1,,2,,,1,2,,16.0,,
10/26/2019,@ Niagara,L 0 - 3,3,1,,8,3,17,0.294,,,2,1,,2,2,1,11.0,,
10/27/2019,@ Canisius,L 0 - 3,3,1,,6,1,19,0.263,1,2,1,1,,,3,1,9.5,,
11/01/2019,Fairfield,L 1 - 3,4,1,,1,5,14,-0.286,1,,2,1,1,1,5,,4.5,,
11/03/2019,Quinnipiac,L 2 - 3,5,1,,10,3,27,0.259,,1,3,,,,7,,14.5,,
11/06/2019,Saint Peter's,W 3 - 1,4,1,,10,2,26,0.308,,,2,1,,1,5,,13.5,,
11/09/2019,Manhattan,W 3 - 0,3,1,,9,3,21,0.286,,,,,,,3,,10.5,,
11/15/2019,@ Marist,L 1 - 3,4,1,,2,2,7,0.000,,,1,,,1,7,,6.5,,
11/16/2019,@ Siena,L 1 - 3,4,1,,7,2,20,0.250,1,,3,,,1,2,,9.0,,
