0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ Col. of Charleston,L 0 - 3,2,1,6,0,20,0.300,1,,1,4,,,,,6.0,,
08/26/2017,"Denver @ Charleston, S.C.",L 1 - 3,4,1,2,2,10,,1,,,9,,,,,2.0,,
08/26/2017,"Tennessee St. @ Charleston, S.C.",L 2 - 3,4,1,3,2,14,0.071,1,,,11,,,,,3.0,,
09/01/2017,"Wofford @ Boiling Springs, NC",L 0 - 3,2,1,2,2,10,,,,,3,,,,,2.0,,
09/01/2017,@ Gardner-Webb,W 3 - 2,3,1,2,0,9,0.222,,1,,1,,,1,,3.5,,
09/02/2017,"N.C. Central @ Boiling Springs, NC",W 3 - 0,,,,,,,,,,,,,,,,,
09/06/2017,@ Charlotte,L 0 - 3,1,1,1,0,7,0.143,,,,,,,,,1.0,,
09/08/2017,"UMES @ Winston-Salem, NC",L 1 - 3,2,1,0,1,3,-0.333,5,,,1,,,1,,0.5,,
09/09/2017,"William & Mary @ Winston-Salem, N.C.",W 3 - 2,5,1,0,0,1,,15,,,8,,,,,,,
09/09/2017,@ Wake Forest,L 2 - 3,5,1,0,0,3,,17,,,9,,,,,,,
09/15/2017,"Furman @ Knoxville, Tenn.",L 0 - 3,3,1,0,0,1,,7,,,2,,,,1,,1,
09/16/2017,"Marshall @ Knoxville, Tenn.",L 0 - 3,,,,,,,,,,,,,,,,,
09/16/2017,@ Tennessee,L 1 - 3,2,1,0,0,0,,4,,,2,,,,,,1,
09/23/2017,@ NJIT,W 3 - 2,5,1,1,2,6,-0.167,34,,,6,,1,5,,4.5,1,
09/29/2017,Jacksonville,L 2 - 3,4,1,0,0,1,,20,,,7,,,,,,,
10/01/2017,North Florida,W 3 - 0,3,1,0,0,1,,12,,,11,,,,,,,
10/06/2017,@ FGCU,L 0 - 3,3,1,0,0,1,,11,,,1,,,,,,,
10/07/2017,@ Stetson,L 1 - 3,,,,,,,,,,,,,,,,,
10/13/2017,@ Kennesaw St.,L 0 - 3,,,,,,,,,,,,,,,,,
10/14/2017,@ Lipscomb,L 0 - 3,1,1,0,0,0,,3,,1,1,,,,,,,
10/18/2017,@ Presbyterian,W 3 - 2,5,1,1,1,2,,22,1,,9,,,,,2.0,2,
10/21/2017,NJIT,W 3 - 1,4,1,0,0,2,,4,2,,4,,,,,2.0,,
10/27/2017,Lipscomb,L 0 - 3,2,1,0,0,2,,,,,,,,,,,,
10/29/2017,Kennesaw St.,L 0 - 3,3,1,0,1,3,-0.333,2,,,10,,,,,,,
11/03/2017,Stetson,W 3 - 0,3,1,0,0,5,,1,,,8,,,,,,,
11/05/2017,FGCU,L 1 - 3,4,1,2,2,11,,6,1,,6,,,,1,3.0,,
11/10/2017,@ North Florida,L 0 - 3,3,1,0,0,0,,,,1,7,,,,,,,
11/11/2017,@ Jacksonville,L 2 - 3,5,1,0,1,5,-0.200,,,,7,,,,,,,
11/16/2017,"FGCU @ Nashville, Tennessee",L 0 - 3,2,1,0,1,1,-1.000,2,,,3,,,,,,,
