0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/31/2019,"Rhode Island @ West Point, NY",W 3 - 1,4,1,,15,4,40,0.275,1,,,10,1,,2,1,16.0,,
08/31/2019,@ Army West Point,L 0 - 3,3,1,,5,4,23,0.043,,1,,6,3,,,,6.0,,
09/01/2019,"Iona @ West Point, NY",W 3 - 1,4,1,,8,4,20,0.200,,2,2,9,1,,4,,12.0,,
09/03/2019,Bryant,W 3 - 0,3,1,,6,3,16,0.188,1,2,1,8,1,,1,,8.5,,
09/05/2019,Seattle U,L 1 - 3,4,1,,9,7,41,0.049,2,,,14,,,2,,10.0,,
09/06/2019,Holy Cross,W 3 - 0,3,1,,9,2,22,0.318,,1,3,8,,,2,,11.0,,
09/07/2019,Brown,W 3 - 1,4,1,,6,6,27,0.000,,,1,6,1,,,,6.0,,
09/10/2019,@ Northeastern,W 3 - 2,5,1,,11,6,43,0.116,1,2,1,5,3,,1,,13.5,,
09/13/2019,"Rutgers @ Hamilton, NY",L 0 - 3,3,1,,3,3,16,,1,1,,8,3,,2,,5.0,,
09/14/2019,@ Colgate,W 3 - 1,4,1,,13,3,43,0.233,2,1,3,18,4,,2,,15.0,,
09/14/2019,"Quinnipiac @ Hamilton, NY",W 3 - 1,4,1,,11,6,37,0.135,2,2,1,13,2,,1,,13.5,,
09/21/2019,"Loyola Maryland @ Towson, Md.",W 3 - 2,5,1,,15,3,55,0.218,1,2,2,15,5,,2,,18.0,,
09/22/2019,"NJIT @ Towson, Md.",W 3 - 0,3,1,,12,1,24,0.458,,2,1,4,3,,1,,14.5,1,
09/22/2019,@ Towson,L 0 - 3,3,1,,7,5,32,0.062,1,1,2,8,3,,,,8.0,,
10/04/2019,@ Albany (NY),L 0 - 3,3,1,,2,1,14,0.071,1,1,1,7,,,3,,4.5,,
10/06/2019,@ UMBC,W 3 - 2,5,1,,12,7,51,0.098,1,1,3,11,4,,1,,13.5,,
10/11/2019,Binghamton,W 3 - 0,3,1,,12,1,27,0.407,1,1,1,3,,,1,,13.5,,
10/18/2019,Hartford,W 3 - 0,3,1,,10,2,33,0.242,1,1,1,7,1,,2,,12.0,,
10/20/2019,Stony Brook,W 3 - 0,3,1,,11,4,21,0.333,,,1,11,,,,,11.0,,
10/26/2019,@ Dartmouth,L 1 - 3,4,1,,12,6,37,0.162,,1,2,10,1,,2,,14.0,,
11/01/2019,UMBC,L 0 - 3,3,1,,8,7,31,0.032,1,2,,13,2,,1,,10.5,,
11/03/2019,Albany (NY),W 3 - 2,5,1,,11,7,29,0.138,2,,2,9,1,,3,,12.5,,
11/08/2019,@ Binghamton,W 3 - 0,3,1,,7,2,15,0.333,,,2,1,3,,3,,8.5,,
11/15/2019,@ Stony Brook,W 3 - 2,5,1,,20,5,51,0.294,1,2,,11,1,,1,,22.5,,
11/17/2019,@ Hartford,L 1 - 3,4,1,,16,2,35,0.400,2,2,,10,3,,1,,18.5,,
11/22/2019,"Hartford @ Albany, N.Y.",L 2 - 3,5,1,,12,8,35,0.114,1,1,1,13,4,,2,,14.0,,
12/06/2019,"Tulane @ Hamilton, NY",L 1 - 3,4,1,,14,5,37,0.243,1,1,1,3,,,,,15.0,1,
