0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ Utah,L 0 - 3,3,1,8,3,16,0.312,,,3,7,,,1,,8.5,,
08/27/2016,"Butler @ Salt Lake City, Utah",L 1 - 3,2,1,1,4,9,-0.333,1,,,2,1,,,,1.0,,
08/27/2016,"Gonzaga @ Salt Lake City, Utah",L 1 - 3,,,,,,,,,,,,,,,,,
08/30/2016,@ Utah Valley,W 3 - 0,,,,,,,,,,,,,,,,,
09/02/2016,"Lamar University @ Houston, Texas",W 3 - 0,,,,,,,,,,,,,,,,,
09/02/2016,@ Houston,W 3 - 1,,,,,,,,,,,,,,,,,
09/03/2016,"Texas Southern @ Houston, Texas",W 3 - 1,,,,,,,,,,,,,,,,,
09/08/2016,Boise St.,L 1 - 3,,,,,,,,,,,,,,,,,
09/09/2016,Missouri,L 1 - 3,,,,,,,,,,,,,,,,,
09/10/2016,BYU,L 0 - 3,,,,,,,,,,,,,,,,,
09/16/2016,Sacred Heart,L 1 - 3,,,,,,,,,,,,,,,,,
09/17/2016,@ Holy Cross,W 3 - 1,,,,,,,,,,,,,,,,,
09/17/2016,@ New Hampshire,L 1 - 3,,,,,,,,,,,,,,,,,
09/23/2016,Portland St.,L 1 - 3,,,,,,,,,,,,,,,,,
09/24/2016,Sacramento St.,L 2 - 3,,,,,,,,,,,,,,,,,
09/29/2016,@ Northern Ariz.,L 1 - 3,,,,,,,,,,,,,,,,,
10/01/2016,@ Southern Utah,W 3 - 1,,,,,,,,,,,,,,,,,
10/06/2016,@ Montana,W 3 - 1,,,,,,,,,,,,,,,,,
10/08/2016,@ Montana St.,W 3 - 1,,,,,,,,,,,,,,,,,
10/13/2016,Eastern Wash.,W 3 - 0,,,,,,,,,,,,,,,,,
10/15/2016,Weber St.,W 3 - 0,,,,,,,,,,,,,,,,,
10/21/2016,North Dakota,W 3 - 2,,,,,,,,,,,,,,,,,
10/22/2016,Northern Colo.,W 3 - 2,,,,,,,,,,,,,,,,,
10/27/2016,@ Idaho,L 1 - 3,,,,,,,,,,,,,,,,,
10/29/2016,@ Weber St.,W 3 - 0,,,,,,,,,,,,,,,,,
11/03/2016,Southern Utah,W 3 - 1,,,,,,,,,,,,,,,,,
11/05/2016,Northern Ariz.,W 3 - 2,,,,,,,,,,,,,,,,,
11/10/2016,@ Sacramento St.,L 1 - 3,,,,,,,,,,,,,,,,,
11/12/2016,@ Portland St.,L 0 - 3,,,,,,,,,,,,,,,,,
11/17/2016,"Northern Colo. @ Grand Forks, N.D.",W 3 - 2,,,,,,,,,,,,,,,,,
11/18/2016,@ North Dakota,L 0 - 3,,,,,,,,,,,,,,,,,
