0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Sam Houston St. @ College Station, TX",W 3 - 0,3,1,3,1,4,0.500,,,2,1,,1,1,,4.5,,
08/25/2017,"VCU @ College Station, TX",L 0 - 3,3,1,6,0,9,0.667,,1,1,,,,3,,8.5,,
09/01/2017,"Western Mich. @ Cincinnati, Ohio",L 1 - 3,3,1,9,1,17,0.471,,,1,2,,,1,1,9.5,,
09/02/2017,@ Xavier,W 3 - 0,,,,,,,,,,,,,,,,,
09/02/2017,"Cincinnati @ Cincinnati, Ohio",W 3 - 2,,,,,,,,,,,,,,,,,
09/05/2017,@ Sam Houston St.,W 3 - 2,,,,,,,,,,,,,,,,,
09/07/2017,UTSA,W 3 - 2,,,,,,,,,,,,,,,,,
09/08/2017,SMU,L 2 - 3,,,,,,,,,,,,,,,,,
09/09/2017,Houston Baptist,W 3 - 0,,,,,,,,,,,,,,,,,
09/09/2017,UMass Lowell,W 3 - 0,,,,,,,,,,,,,,,,,
09/12/2017,@ SFA,W 3 - 1,1,1,0,0,0,,,,,1,,,,,,,
09/15/2017,@ Baylor,L 1 - 3,2,1,2,1,4,0.250,,,,,,,,,2.0,,
09/16/2017,"UTSA @ Waco, Texas",L 2 - 3,1,1,1,0,1,1.000,,,,,,,,,1.0,,
09/16/2017,"St. John's (NY) @ Waco, Texas",L 1 - 3,3,1,3,0,7,0.429,,,,,,1,3,,5.5,,
09/22/2017,South Alabama,L 0 - 3,2,1,2,5,15,-0.200,,,,,,1,1,,3.5,,
09/24/2017,Troy,W 3 - 0,2,1,0,0,3,,,,,,,,,,,,
09/29/2017,@ App State,W 3 - 0,3,1,7,4,14,0.214,,,,1,,,3,,8.5,,
10/01/2017,@ Coastal Carolina,W 3 - 0,1,1,1,1,3,,,,,,,,,,1.0,,
10/06/2017,@ Little Rock,W 3 - 0,1,1,0,0,0,,,,,,,,,,,,
10/07/2017,@ Arkansas St.,W 3 - 0,,,,,,,,,,,,,,,,,
10/10/2017,TCU,W 3 - 1,,,,,,,,,,,,,,,,,
10/13/2017,UT Arlington,W 3 - 0,1,1,1,0,1,1.000,,,,,,,,,1.0,,
10/20/2017,Ga. Southern,W 3 - 0,,,,,,,,,,,,,,,,,
10/21/2017,Georgia St.,W 3 - 0,,,,,,,,,,,,,,,,,
10/26/2017,@ ULM,W 3 - 0,1,1,1,0,2,0.500,,,,,,,,,1.0,,
10/28/2017,@ Louisiana,L 2 - 3,,,,,,,,,,,,,,,,,
11/03/2017,Arkansas St.,W 3 - 0,,,,,,,,,,,,,,,,,
11/05/2017,Little Rock,W 3 - 0,1,1,0,0,0,,,,,,,,1,,0.5,,
11/06/2017,@ UT Arlington,W 3 - 2,3,1,5,0,6,0.833,,,,,,,3,,6.5,,
11/10/2017,Louisiana,W 3 - 0,,,,,,,,,,,,,,,,,
11/12/2017,ULM,W 3 - 0,,,,,,,,,,,,,,,,,
11/18/2017,"Louisiana @ Jonesboro, Ark.",W 3 - 1,1,1,0,1,1,-1.000,,,,,,,,,,,
11/19/2017,"Coastal Carolina @ Jonesboro, Ark.",L 1 - 3,1,1,1,0,1,1.000,,,,,,,,,1.0,,
11/30/2017,Rice,W 3 - 0,,,,,,,,,,,,,,,,,
12/01/2017,Texas Tech,L 0 - 3,,,,,,,,,,,,,,,,,
