0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Stony Brook @ Harrisonburg, VA",W 3 - 1,4,1,,57,10,113,0.416,45,7,15,49,6,,12,,,,
08/31/2019,"Washington St. @ Harrisonburg, VA",W 3 - 0,3,1,,46,15,107,0.290,37,2,12,49,4,1,10,1,,,
08/31/2019,@ James Madison,W 3 - 0,3,1,,34,11,89,0.258,29,6,11,35,8,1,16,,,,
09/06/2019,Colorado,L 0 - 3,3,1,,40,16,110,0.218,36,2,15,30,2,1,6,,46.0,,
09/07/2019,Washington,L 1 - 3,4,1,,56,14,161,0.261,44,4,15,63,6,1,18,,70.0,1,
09/13/2019,"Wyoming @ Vermillion, SD",W 3 - 1,4,1,,70,23,169,0.278,66,8,6,81,5,,12,,84.0,,
09/13/2019,"UC Davis @ Vermillion, SD",W 3 - 1,4,1,,49,15,135,0.252,47,6,8,64,6,1,16,,64.0,1,
09/14/2019,@ South Dakota,L 2 - 3,5,1,,62,19,171,0.251,59,6,9,70,6,1,12,1,75.0,1,
09/20/2019,Lipscomb,W 3 - 0,3,1,,44,18,108,0.241,35,4,5,44,2,,8,,52.0,,
09/20/2019,Coastal Carolina,L 1 - 3,4,1,,50,26,122,0.197,49,6,8,52,8,,8,,60.0,1,
09/21/2019,Iowa St.,L 2 - 3,5,1,,65,16,145,0.338,59,2,9,60,4,2,6,,72.0,1,
09/27/2019,@ Northwestern,W 3 - 1,4,1,,55,20,134,0.261,52,6,6,61,9,7,2,1,69.0,,
09/28/2019,@ Illinois,L 0 - 3,3,1,,27,16,89,0.124,24,1,3,34,5,1,12,6,35.0,1,
10/02/2019,Minnesota,L 1 - 3,4,1,,65,19,158,0.291,61,3,7,57,4,2,6,,73.0,2,
10/05/2019,@ Penn St.,L 0 - 3,3,,,37,21,97,0.165,34,2,7,32,7,1,2,1,41.0,,
10/11/2019,Michigan,L 1 - 3,4,1,,57,21,139,0.259,53,4,8,52,7,1,14,,69.0,2,
10/13/2019,Michigan St.,L 2 - 3,5,1,,57,36,182,0.115,49,4,7,58,4,1,14,,69.0,1,
10/16/2019,@ Ohio St.,L 0 - 3,3,,,40,14,119,0.218,34,3,10,46,2,1,12,1,50.0,,
10/20/2019,Indiana,W 3 - 1,4,1,,51,15,139,0.259,48,6,6,82,6,1,24,,70.0,1,
10/25/2019,@ Purdue,L 1 - 3,4,1,,44,21,120,0.192,42,3,7,46,5,1,6,,51.0,2,
10/26/2019,@ Indiana,W 3 - 2,5,1,,59,31,161,0.174,59,11,13,67,5,1,16,2,79.0,2,
11/01/2019,Penn St.,L 0 - 3,3,1,,29,12,99,0.172,28,5,4,30,7,,12,,40.0,,
11/02/2019,Rutgers,L 0 - 3,3,1,,39,17,132,0.167,37,2,9,64,3,1,4,,44.0,2,
11/06/2019,Illinois,L 0 - 3,3,1,,32,9,87,0.264,31,1,8,32,9,,12,,39.0,4,
11/09/2019,Nebraska,L 0 - 3,3,1,,28,19,87,0.103,28,5,2,25,5,,4,,35.0,2,
11/13/2019,@ Michigan,L 0 - 3,3,1,,35,12,93,0.247,33,2,8,37,6,,8,1,41.0,2,
11/16/2019,@ Nebraska,L 2 - 3,5,,,57,25,187,0.171,52,5,8,76,2,2,12,1,70.0,1,
11/22/2019,@ Wisconsin,L 0 - 3,3,1,,29,16,99,0.131,28,1,2,35,6,1,8,5,35.0,1,
11/23/2019,@ Minnesota,L 0 - 3,3,,,28,22,99,0.061,28,3,5,36,2,,16,,39.0,,
11/29/2019,Ohio St.,L 1 - 3,4,1,,49,18,131,0.237,47,3,5,57,7,,6,,55.0,1,
11/30/2019,Maryland,W 3 - 1,4,1,,56,24,142,0.225,46,6,11,49,7,1,10,,68.0,2,
