Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Coates, Aleisha",Sr,OH,5-11,108,0,108,29.0,29.0,383,187,1059,0.185,22.0,38.0,34.0,191.0,39.0,22.0,31.0,1.0,458.5,2.0,
23,"Eppright, Maggie",Sr,L,5-5,108,0,108,29.0,,6,2,15,0.267,49.0,25.0,33.0,416.0,25.0,,,,31.0,5.0,
1,"Hutcheson, Jacqueline",Jr,L/DS,5-5,108,0,108,29.0,3.0,2,1,11,0.091,39.0,53.0,34.0,198.0,21.0,,,,55.0,2.0,
10,"Watson, Haile",So,MB,6-2,107,0,107,29.0,29.0,120,50,271,0.258,3.0,14.0,28.0,35.0,2.0,15.0,83.0,5.0,190.5,1.0,
5,"Halteman, Madelyn",Fr,S,5-10,106,0,106,29.0,29.0,28,8,61,0.32799999999999996,823.0,25.0,28.0,189.0,1.0,2.0,19.0,3.0,64.5,8.0,
2,"Torres, Lauren",Jr,MB,6-0,99,0,99,27.0,25.0,165,84,340,0.23800000000000002,1.0,,,10.0,1.0,5.0,77.0,6.0,208.5,,
7,"Scarbrough, Carly",Jr,OH,6-1,96,0,96,29.0,11.0,176,89,505,0.172,1.0,1.0,,32.0,4.0,1.0,32.0,4.0,194.0,1.0,
21,"Hefner, Brielle",Fr,OH,6-0,87,0,87,29.0,17.0,173,99,508,0.146,,,4.0,30.0,6.0,7.0,14.0,1.0,187.0,,
22,"Folk, Aubrey",So,OH,6-3,78,0,78,24.0,15.0,148,57,369,0.247,2.0,,,15.0,,3.0,50.0,5.0,176.0,,
14,"Legaux, Brooke",Sr,S,5-10,74,0,74,24.0,,14,3,28,0.39299999999999996,284.0,8.0,6.0,91.0,,,1.0,,22.5,4.0,
8,"Slover, Taylor",So,MB,6-1,73,0,73,26.0,8.0,107,50,260,0.21899999999999997,2.0,3.0,6.0,25.0,1.0,3.0,27.0,1.0,126.5,,
4,"Johnson, Courtney",Fr,L/DS,5-5,61,0,61,23.0,4.0,0,0,5,0.0,7.0,5.0,15.0,62.0,13.0,,,,5.0,,
11,"Vider, Gertu",So,MB,6-0,28,0,28,15.0,4.0,16,8,38,0.21100000000000002,2.0,8.0,11.0,10.0,1.0,,12.0,,30.0,,
-,TEAM,-,-,-,-,-,28,17.0,,0,0,0,,,,,,23.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1338,638,3470,0.20199999999999999,1235.0,180.0,199.0,1304.0,137.0,58.0,346.0,26.0,1749.0,23.0,
-,Opponent Totals,-,-,-,-,-,108,,,1322,570,3391,6.306,1224.0,137.0,230.0,1271.0,180.0,46.0,392.0,38.0,1701.0,31.0,
