Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"McNeill, Jordan",So,OH,5-10,112,0,112,30.0,,3,0,8,0.375,79.0,24.0,31.0,342.0,36.0,,,1.0,27.0,1.0,
8,"Bierman, Annie",Sr,OH,5-10,112,0,112,30.0,30.0,344,182,1173,0.138,27.0,10.0,47.0,362.0,25.0,6.0,24.0,2.0,372.0,,
11,"Joseph, Taina",Sr,MB,5-10,111,0,111,30.0,29.0,288,89,651,0.306,5.0,,,31.0,,27.0,67.0,13.0,348.5,1.0,
6,"Sikora, Christen",Jr,OH,5-10,100,0,100,29.0,22.0,194,90,604,0.172,29.0,20.0,8.0,228.0,21.0,3.0,24.0,3.0,229.0,,
13,"Stocker, Ashton",Sr,S,6-1,92,0,92,27.0,23.0,64,33,182,0.17,740.0,12.0,16.0,179.0,,3.0,14.0,4.0,86.0,34.0,
12,"Eckstein, Anna",Jr,L,5-7,77,0,77,23.0,,2,0,2,1.0,5.0,15.0,22.0,28.0,,,,,17.0,,
14,"Johnson, Jamila",So,OH,5-7,75,0,75,26.0,17.0,178,86,534,0.172,10.0,12.0,11.0,224.0,1.0,3.0,21.0,8.0,203.5,,
10,"Thompson, Hunter",So,S,5-10,74,0,74,25.0,10.0,29,11,63,0.28600000000000003,348.0,9.0,22.0,174.0,,1.0,13.0,3.0,45.5,18.0,
3,"Ley, Cynthia",So,MB,6-1,72,0,72,24.0,20.0,75,40,209,0.16699999999999998,9.0,,1.0,14.0,1.0,18.0,40.0,7.0,113.0,,
4,"Mack, Nicole",Fr,OH,5-11,59,0,59,20.0,15.0,97,68,354,0.08199999999999999,15.0,9.0,13.0,119.0,14.0,3.0,16.0,3.0,117.0,2.0,
2,"Parsons, Anna",Jr,MB,6-1,42,0,42,17.0,5.0,34,36,139,-0.013999999999999999,1.0,,,7.0,,2.0,21.0,15.0,46.5,1.0,
17,"Campbell, Carris",So,MB,6-2,42,0,42,15.0,8.0,62,19,137,0.314,1.0,,,9.0,1.0,11.0,19.0,9.0,82.5,,
9,"DeMaar, Meg",Jr,L,5-10,25,0,25,7.0,,0,0,0,,23.0,6.0,12.0,109.0,8.0,,,,6.0,,
15,"Morris, Lydia",Fr,MB,5-11,8,0,8,6.0,1.0,5,1,11,0.364,,1.0,,,,,2.0,,7.0,,
5,"Sleet, Catia",Fr,DS,5-9,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,32,22.0,,0,0,0,,,,,,29.0,,,,,,
-,Totals,-,-,-,-,-,112,,,1375,655,4067,0.177,1292.0,118.0,183.0,1826.0,136.0,77.0,261.0,68.0,1700.5,57.0,
-,Opponent Totals,-,-,-,-,-,112,,,1471,596,4128,6.5520000000000005,1368.0,136.0,204.0,1744.0,118.0,80.0,413.0,56.0,1893.5,25.0,
