Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Espy, Samantha",Sr,MH,5-10,126,0,126,33.0,1.0,1,4,23,-0.13,90.0,27.0,38.0,531.0,36.0,,,,28.0,8.0,
16,"Dobrich, Sarah",Fr,MH,6-1,123,0,123,33.0,33.0,133,49,339,0.248,11.0,25.0,38.0,63.0,1.0,10.0,96.0,14.0,216.0,2.0,
7,"Sowell, Megan",Sr,RS,6-1,123,0,123,33.0,25.0,272,133,863,0.161,10.0,12.0,11.0,95.0,,1.0,41.0,6.0,305.5,1.0,
3,"Smith, Moriah",Jr,OH,5-10,122,0,122,32.0,32.0,469,214,1453,0.175,15.0,19.0,21.0,390.0,39.0,4.0,41.0,7.0,512.5,,
9,"Williams, Dominique",Sr,MH,6-1,121,0,121,32.0,32.0,121,39,349,0.235,7.0,,,11.0,4.0,10.0,50.0,9.0,156.0,4.0,
13,"Smith, Logan",Jr,S,5-11,117,0,117,31.0,20.0,21,9,82,0.146,769.0,21.0,18.0,240.0,1.0,1.0,14.0,2.0,50.0,23.0,
2,"Bruce, Carla",Jr,OH,5-9,117,0,117,33.0,18.0,253,186,876,0.076,2.0,11.0,29.0,149.0,32.0,,28.0,6.0,278.0,4.0,
12,"Irizarry, Priscilla",Sr,S,6-0,98,0,98,30.0,13.0,5,3,43,0.047,435.0,22.0,19.0,177.0,,1.0,2.0,3.0,29.0,13.0,
6,"Barnes, Gracie",Jr,OH,5-9,92,0,92,27.0,8.0,0,2,3,-0.667,6.0,7.0,14.0,190.0,13.0,,,,7.0,,
8,"Rodriguez, Caricia",Fr,L,5-5,79,0,79,30.0,6.0,0,1,4,-0.25,8.0,7.0,17.0,119.0,19.0,,,,7.0,1.0,
15,"Barbot, Jen",Fr,RS,5-10,78,0,78,28.0,8.0,80,64,311,0.051,3.0,1.0,1.0,17.0,,,18.0,2.0,90.0,,
5,"Carruthers, Sumerlyn",So,MB,5-11,53,0,53,26.0,1.0,62,28,187,0.182,1.0,,,8.0,2.0,,9.0,1.0,66.5,,
4,"Fenderson, Zuri",Jr,MB,6-1,25,0,25,16.0,1.0,9,7,25,0.08,,2.0,2.0,7.0,1.0,1.0,5.0,2.0,14.5,,
14,"Wilkinson, Maureen",Sr,RS,6-0,21,0,21,16.0,,7,12,35,-0.14300000000000002,1.0,,,2.0,,,1.0,,7.5,,
11,"Bennett, Autumn",Fr,OH,5-10,14,0,14,10.0,,2,6,15,-0.267,,,,1.0,1.0,,4.0,,4.0,,
1,"Murn, Abigail",So,L/DS,5-6,6,0,6,5.0,,0,1,2,-0.5,,,,4.0,,,,,,,
-,TEAM,-,-,-,-,-,20,13.0,,0,0,0,,,,,,20.0,,,,,,
-,Totals,-,-,-,-,-,126,,,1435,758,4610,0.147,1358.0,154.0,208.0,2004.0,169.0,28.0,309.0,52.0,1771.5,56.0,
-,Opponent Totals,-,-,-,-,-,126,,,1639,592,4530,7.771,1529.0,169.0,246.0,2100.0,154.0,68.0,460.0,80.0,2106.0,53.0,
