Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"McGinley, Megan",So,MB,6-1,120,0,120,32.0,27.0,194,84,491,0.22399999999999998,3.0,2.0,13.0,17.0,3.0,17.0,87.0,12.0,256.5,2.0,
6,"Perri, Leah",Sr,OH,6-0,120,0,120,32.0,32.0,418,182,1251,0.18899999999999997,28.0,23.0,51.0,273.0,26.0,1.0,68.0,6.0,476.0,1.0,
8,"Hayes, Keely",Jr,S,5-10,119,0,119,32.0,29.0,79,37,253,0.166,786.0,18.0,42.0,221.0,1.0,2.0,48.0,15.0,123.0,20.0,
12,"Harvell, Kailey",So,OH,5-10,115,0,115,31.0,28.0,272,156,790,0.147,9.0,15.0,41.0,146.0,35.0,7.0,36.0,2.0,312.0,1.0,
13,"Moseley, Sydney",Sr,OH,6-0,101,0,101,27.0,13.0,6,6,41,0.0,16.0,24.0,25.0,181.0,27.0,,1.0,,30.5,1.0,
15,"Light, Jaden",Fr,MB,6-0,87,0,87,24.0,21.0,47,19,150,0.187,,,,5.0,,12.0,72.0,16.0,95.0,,
4,"Curtis, Emily",Fr,L,5-6,87,0,87,27.0,1.0,0,2,4,-0.5,49.0,14.0,31.0,295.0,29.0,,,,14.0,1.0,
10,"Woogk, Tori",Fr,OH,5-10,79,0,79,26.0,17.0,128,69,421,0.14,3.0,2.0,2.0,24.0,9.0,4.0,25.0,2.0,146.5,1.0,
14,"Carter, Annie",Fr,OH,6-1,74,0,74,19.0,12.0,129,86,433,0.099,3.0,8.0,15.0,47.0,4.0,4.0,8.0,2.0,145.0,1.0,
2,"Gamble, Ally",Fr,S,5-8,70,0,70,25.0,2.0,2,1,6,0.16699999999999998,35.0,14.0,20.0,33.0,1.0,,,,16.0,1.0,
1,"Daniel, Taylor",So,S,5-11,60,0,60,19.0,5.0,1,2,14,-0.071,267.0,10.0,23.0,66.0,1.0,1.0,3.0,2.0,13.5,13.0,
9,"Wilson-Talmadge, Kennedy",So,L,5-7,36,0,36,10.0,1.0,1,0,1,1.0,12.0,8.0,6.0,116.0,12.0,,,,9.0,,
7,"Cotton, Dejhana",Fr,MB,6-2,19,0,19,5.0,4.0,23,5,53,0.34,1.0,,,2.0,,4.0,12.0,2.0,33.0,,
3,"Watts, Maddie",Fr,L,5-10,17,0,17,9.0,,0,0,1,0.0,,,1.0,1.0,,,,,,,
-,TEAM,-,-,-,-,-,18,15.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,120,,,1300,649,3909,0.16699999999999998,1212.0,138.0,270.0,1427.0,166.0,52.0,360.0,59.0,1670.0,42.0,
-,Opponent Totals,-,-,-,-,-,120,,,1644,589,3850,9.25,1558.0,166.0,245.0,1739.0,138.0,36.0,391.0,42.0,2041.5,43.0,
