Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Larson, Laura",Sr,L/DS,5-6,133,0,133,35.0,,1,1,3,0.0,115.0,25.0,35.0,505.0,29.0,,,,26.0,1.0,
20,"Snuka, Penina",Sr,S,5-6,133,0,133,35.0,35.0,75,28,202,0.233,1433.0,35.0,48.0,401.0,,10.0,45.0,5.0,142.5,15.0,
13,"Cross, Devyn",Fr,MB,6-0,129,0,129,35.0,33.0,165,51,414,0.275,4.0,,2.0,35.0,1.0,18.0,96.0,5.0,231.0,2.0,
18,"Jacobson, Mckenzie",Jr,MB,6-6,129,0,129,35.0,35.0,204,71,454,0.293,16.0,5.0,19.0,39.0,2.0,13.0,75.0,12.0,259.5,,
8,"Dahlke, Kendra",So,OH,6-0,125,0,125,33.0,33.0,496,225,1331,0.204,20.0,13.0,53.0,278.0,26.0,17.0,41.0,8.0,546.5,2.0,
2,"Painton, Mckenna",Sr,L/DS,5-8,122,0,122,34.0,3.0,1,0,1,1.0,21.0,7.0,27.0,224.0,13.0,,,,8.0,,
12,"Killeen, Reilly",So,L/DS,5-4,119,0,119,34.0,,0,0,0,,13.0,16.0,23.0,40.0,1.0,,,,16.0,1.0,
6,"Pilepic, Katarina",Sr,OH,6-0,118,0,118,34.0,27.0,274,111,689,0.237,8.0,11.0,22.0,70.0,2.0,11.0,58.0,7.0,325.0,1.0,
10,"Mau, Kalei",Sr,OH,6-1,112,0,112,30.0,28.0,456,174,1256,0.225,20.0,21.0,23.0,277.0,9.0,10.0,24.0,6.0,499.0,1.0,
22,"Martin, Makenna",Fr,DS,5-9,98,0,98,33.0,1.0,0,2,12,-0.16699999999999998,17.0,15.0,15.0,145.0,8.0,,,,15.0,1.0,
35,"Spriggs, Tyler",So,OH,6-1,86,0,86,28.0,11.0,141,59,432,0.19,3.0,1.0,6.0,36.0,2.0,9.0,14.0,5.0,158.0,,
33,"Turner, Jade",So,MB,6-4,45,0,45,29.0,3.0,19,6,44,0.295,,,,5.0,,2.0,10.0,1.0,26.0,1.0,
4,"Patterson, Julia",Fr,S,5-10,39,0,39,18.0,,0,0,2,0.0,41.0,3.0,4.0,12.0,,,,,3.0,,
15,"Watanabe, Sara",Fr,DS,5-9,27,0,27,12.0,1.0,0,0,0,,6.0,2.0,7.0,17.0,4.0,,,,2.0,,
5,"Svorinic, Victoria",So,S,5-9,1,0,1,1.0,,0,0,0,,1.0,,2.0,,,,,,,,
-,TEAM,-,-,-,-,-,21,16.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,133,,,1832,728,4840,0.228,1718.0,154.0,286.0,2084.0,115.0,90.0,363.0,49.0,2257.5,25.0,
-,Opponent Totals,-,-,-,-,-,133,,,1611,678,4679,6.775,1511.0,115.0,239.0,1967.0,154.0,80.0,436.0,68.0,2024.0,44.0,
