Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Pennington, Elizabeth",So,OH,6-1,115,0,115,31.0,22.0,410,185,1082,0.20800000000000002,3.0,33.0,41.0,79.0,,6.0,43.0,10.0,470.5,,
12,"Miksch, Abigail",So,MB,6-2,113,0,113,31.0,22.0,364,205,1005,0.158,7.0,6.0,16.0,81.0,7.0,10.0,33.0,6.0,396.5,,
6,"Boswell, Julia",So,DS,5-9,111,0,111,31.0,14.0,2,1,7,0.14300000000000002,16.0,4.0,6.0,161.0,22.0,,,,6.0,1.0,
5,"Banyai, Savannah",Sr,DS,5-10,111,0,111,30.0,15.0,78,48,233,0.129,41.0,34.0,32.0,308.0,46.0,,23.0,6.0,123.5,7.0,
10,"Heineck, Piper",Jr,MB,6-1,108,0,108,30.0,27.0,178,78,425,0.235,4.0,1.0,5.0,23.0,3.0,17.0,94.0,13.0,243.0,2.0,
15,"Conlan, Shanleigh",So,S,5-6,105,0,105,29.0,10.0,2,7,28,-0.179,326.0,24.0,20.0,184.0,6.0,,6.0,2.0,29.0,26.0,
3,"Heldt, Lauren",So,MH,5-11,101,0,101,28.0,21.0,98,55,270,0.159,6.0,3.0,21.0,35.0,,4.0,55.0,12.0,132.5,1.0,
2,"Hellman, Sarah",So,S,5-6,86,0,86,23.0,23.0,54,21,206,0.16,828.0,18.0,40.0,170.0,,5.0,36.0,4.0,95.0,18.0,
9,"Mosley, Ariana",So,OH,5-7,78,0,78,24.0,4.0,4,3,17,0.059000000000000004,10.0,17.0,9.0,51.0,11.0,,2.0,,22.0,3.0,
19,"Ssozi, Denise",Fr,OH,5-8,69,0,69,21.0,18.0,153,95,482,0.12,25.0,11.0,36.0,159.0,23.0,4.0,20.0,4.0,178.0,3.0,
11,"Seitz, Natalie",Jr,DS,5-9,54,0,54,13.0,1.0,1,1,6,0.0,39.0,8.0,10.0,214.0,16.0,,,,9.0,1.0,
7,"Vanecek, Alina",Fr,OH,5-11,46,0,46,24.0,5.0,24,14,86,0.11599999999999999,1.0,,5.0,12.0,2.0,,5.0,,26.5,1.0,
4,"Walker, Bianca",Fr,MB,6-2,38,0,38,19.0,4.0,15,7,34,0.235,2.0,,1.0,3.0,,1.0,9.0,4.0,20.5,,
8,"Durrence, Olivia",So,OH,5-11,18,0,18,11.0,,9,8,24,0.042,,1.0,4.0,,,,,,10.0,,
-,TEAM,-,-,-,-,-,25,12.0,,0,0,0,,,,,,16.0,,,,,,
-,Totals,-,-,-,-,-,115,,,1392,728,3905,0.17,1308.0,160.0,246.0,1480.0,152.0,47.0,326.0,61.0,1762.0,63.0,
-,Opponent Totals,-,-,-,-,-,115,,,1393,561,3641,7.452000000000001,1305.0,152.0,177.0,1484.0,160.0,53.0,486.0,55.0,1841.0,38.0,
