Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Racich, Taylor",Sr,RS,6-2,109,0,109,30.0,22.0,304,113,660,0.289,8.0,49.0,44.0,62.0,,4.0,36.0,16.0,375.0,2.0,
10,"Elmore, Morgan",Fr,S,5-11,109,0,109,30.0,8.0,5,0,17,0.294,551.0,2.0,1.0,101.0,,,,2.0,7.0,17.0,
3,"Anderson, Lauren",So,OH,5-10,109,0,109,30.0,30.0,277,100,765,0.231,27.0,29.0,94.0,220.0,25.0,8.0,20.0,7.0,324.0,,
1,"Ostrom, Kayla",Sr,S,5-9,109,0,109,30.0,22.0,15,8,46,0.152,750.0,14.0,33.0,214.0,1.0,,5.0,7.0,31.5,24.0,
18,"Bradley, Katie",Sr,MB,6-2,109,0,109,30.0,30.0,156,56,361,0.27699999999999997,10.0,,,22.0,,9.0,59.0,19.0,194.5,,
12,"Nusbaum, Carlyle",So,OH,5-10,109,0,109,30.0,29.0,491,211,1065,0.263,9.0,19.0,53.0,228.0,1.0,13.0,34.0,16.0,540.0,1.0,
7,"Thomas, Brittany",Jr,L,5-4,109,0,109,30.0,,4,2,7,0.28600000000000003,121.0,35.0,42.0,450.0,38.0,,,,39.0,3.0,
8,"Rogers, Chloe",Jr,OH,6-0,106,0,106,30.0,8.0,173,79,409,0.23,3.0,,,12.0,,1.0,14.0,7.0,181.0,,
16,"Phillips, Maddie",Fr,MB,6-2,104,0,104,30.0,30.0,168,52,360,0.322,5.0,31.0,15.0,62.0,,17.0,50.0,15.0,241.0,1.0,
2,"Phelan, Jenny",Jr,L,5-7,75,0,75,24.0,1.0,0,0,1,0.0,5.0,1.0,4.0,96.0,7.0,,,,1.0,,
6,"Anderson, Carli",So,RS,6-2,29,0,29,17.0,,19,11,58,0.138,,5.0,6.0,1.0,,,4.0,,26.0,,
14,"Coffey, Calayci",So,MB,6-0,24,0,24,15.0,,11,5,25,0.24,1.0,,5.0,5.0,1.0,3.0,2.0,3.0,15.0,,
9,"Emmanuelli, Marcella",So,S,5-8,22,0,22,15.0,,3,0,3,1.0,39.0,1.0,2.0,5.0,,,,,4.0,,
-,TEAM,-,-,-,-,-,12,8.0,,0,0,0,,,,1.0,,6.0,,,,,,
-,Totals,-,-,-,-,-,109,,,1626,637,3777,0.262,1529.0,186.0,300.0,1478.0,79.0,55.0,224.0,92.0,1979.0,48.0,
-,Opponent Totals,-,-,-,-,-,109,,,1131,490,3279,5.769,1060.0,79.0,201.0,1224.0,185.0,39.0,514.0,60.0,1506.0,52.0,
