Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Porter, Devin",Jr,OH,6-0,101,0,101,28.0,28.0,285,153,950,0.139,13.0,27.0,46.0,216.0,36.0,5.0,26.0,3.0,330.0,3.0,
6,"Hagedorn, Emma",Sr,MH,6-2,101,0,101,28.0,28.0,300,54,561,0.439,4.0,12.0,26.0,35.0,1.0,14.0,79.0,13.0,365.5,,
2,"Brandt, Kaylyn",Sr,S,5-9,101,0,101,28.0,28.0,67,13,194,0.278,1131.0,18.0,18.0,265.0,2.0,3.0,52.0,12.0,114.0,20.0,
10,"Mosier, Madison",Sr,OH,5-11,101,0,101,28.0,26.0,294,79,671,0.32,9.0,,3.0,74.0,4.0,2.0,55.0,9.0,323.5,,
1,"Spiegel, Rhegan",Fr,L/DS,5-3,100,0,100,28.0,2.0,0,1,6,-0.16699999999999998,25.0,17.0,25.0,199.0,12.0,,,,17.0,1.0,
4,"Harrington, Alicia",Fr,OH,6-0,100,0,100,28.0,21.0,278,121,727,0.21600000000000003,1.0,,,41.0,4.0,6.0,43.0,19.0,305.5,,
3,"Bromberger, Adasia",Jr,DS,5-5,99,0,99,28.0,5.0,2,3,14,-0.071,52.0,17.0,44.0,206.0,30.0,,,,19.0,1.0,
17,"Starr, Brianna",Sr,OH,5-11,97,0,97,27.0,1.0,6,5,33,0.03,33.0,18.0,11.0,374.0,13.0,,,,24.0,,
13,"Sadler, Mykal",Fr,MH,6-3,82,0,82,27.0,22.0,96,37,252,0.23399999999999999,5.0,,,20.0,,10.0,71.0,5.0,141.5,,
15,"Dyer, Emma",Jr,MH,6-1,36,0,36,18.0,6.0,34,11,75,0.307,,,1.0,3.0,,6.0,22.0,8.0,51.0,,
16,"Grant, Audrey",So,OH,6-0,35,0,35,14.0,,0,0,0,,,4.0,7.0,9.0,,,,,4.0,,
5,"Blais, Emily",Fr,OH,5-9,34,0,34,20.0,,1,2,12,-0.083,5.0,1.0,5.0,21.0,2.0,,,,2.0,,
12,"Taylor, Frankie",Jr,OH,5-9,21,0,21,10.0,1.0,0,0,0,,2.0,,8.0,13.0,2.0,,,,,,
9,"Martinez, Mikayla",Jr,OH,6-0,11,0,11,5.0,,0,0,1,0.0,,1.0,5.0,1.0,,,,,1.0,,
14,"Morey, Alexia",So,MH,6-3,3,0,3,3.0,,1,1,3,0.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,13,9.0,,0,0,0,,,,,,16.0,,,,,,
-,Totals,-,-,-,-,-,101,,,1364,480,3499,0.253,1280.0,115.0,199.0,1477.0,122.0,46.0,348.0,69.0,1699.0,25.0,
-,Opponent Totals,-,-,-,-,-,101,,,1359,530,3649,6.35,1271.0,122.0,164.0,1438.0,115.0,37.0,245.0,38.0,1640.5,51.0,
