Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Shreve, Hannah",Sr,MB,6-3,116,0,116,30.0,30.0,164,69,386,0.24600000000000002,2.0,,,15.0,4.0,9.0,100.0,22.0,223.0,1.0,
1,"Caffrey, Payton",Fr,OH,6-0,116,0,116,30.0,30.0,515,243,1389,0.196,35.0,30.0,66.0,260.0,36.0,4.0,43.0,7.0,570.5,,
4,"Gotterba, Gianna",Jr,DS,5-6,116,0,116,30.0,,1,1,6,0.0,68.0,16.0,27.0,452.0,22.0,,,,17.0,,
9,"Slinde, Erin",Fr,S,6-0,115,0,115,30.0,9.0,80,23,197,0.289,683.0,5.0,11.0,69.0,1.0,1.0,77.0,11.0,124.5,31.0,
6,"Swanegan, Mia",Jr,MB,6-1,111,0,111,29.0,29.0,229,101,552,0.23199999999999998,5.0,14.0,49.0,42.0,1.0,13.0,136.0,15.0,324.0,1.0,
10,"Cross, Taylor",Jr,DS,5-7,102,0,102,29.0,16.0,3,1,12,0.16699999999999998,33.0,5.0,16.0,193.0,28.0,,,,8.0,5.0,
2,"Roe, Haley",Sr,S,5-10,92,0,92,26.0,21.0,2,16,23,-0.609,479.0,5.0,15.0,139.0,,,1.0,2.0,7.5,10.0,
3,"Montgomery, Morgan",Jr,OH,6-1,90,0,90,26.0,12.0,155,87,481,0.141,5.0,8.0,18.0,65.0,3.0,1.0,32.0,5.0,180.0,1.0,
12,"Cuckovich, Gabrielle",Fr,DS,5-5,89,0,89,29.0,2.0,0,0,3,0.0,20.0,8.0,22.0,111.0,19.0,,,,8.0,,
13,"Levak, Natania",Fr,RS,6-1,89,0,89,25.0,22.0,157,83,491,0.151,17.0,11.0,25.0,81.0,3.0,3.0,74.0,12.0,208.0,,
17,"Evans, Katelyn",Fr,OH,6-1,83,0,83,28.0,7.0,162,83,513,0.154,3.0,3.0,8.0,43.0,2.0,4.0,27.0,17.0,182.5,,
14,"Hughes, Matia",Sr,L/DS,5-5,32,0,32,17.0,1.0,0,0,1,0.0,3.0,3.0,5.0,31.0,6.0,,,,3.0,,
11,"Hallow, Maggie",Fr,OH,5-9,12,0,12,8.0,,0,0,0,,,2.0,1.0,4.0,,,,,2.0,,
7,"Smith, Zuri",Fr,OH,6-5,4,0,4,4.0,,2,0,5,0.4,,,,,,,,,2.0,,
5,"Avoletta, Julia",Fr,S,6-2,2,0,2,2.0,1.0,1,2,4,-0.25,,,2.0,,,1.0,2.0,1.0,3.0,,
-,TEAM,-,-,-,-,-,9,7.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,116,,,1471,709,4063,0.188,1353.0,110.0,265.0,1505.0,135.0,36.0,492.0,92.0,1863.0,49.0,
-,Opponent Totals,-,-,-,-,-,116,,,1381,588,3817,6.2989999999999995,1301.0,135.0,230.0,1564.0,110.0,37.0,531.0,47.0,1818.5,50.0,
