Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Evans, Ashley",Jr,S,6-1,129,0,129,33.0,33.0,107,42,276,0.23600000000000002,1403.0,29.0,41.0,267.0,2.0,4.0,54.0,9.0,167.0,13.0,1.0
10,"Stahl, Azariah",Jr,OH,6-0,129,0,129,33.0,33.0,326,178,941,0.157,33.0,17.0,27.0,305.0,45.0,18.0,34.0,10.0,378.0,2.0,
20,"Cuttino, Danielle",Jr,MB,6-4,129,0,129,33.0,31.0,530,194,1235,0.272,3.0,,2.0,64.0,,20.0,58.0,15.0,579.0,1.0,
3,"Peters, Brooke",So,DS,5-9,129,0,129,33.0,12.0,1,3,8,-0.25,37.0,27.0,60.0,293.0,35.0,,,,28.0,,
11,"Damler, Carissa",So,DS,5-4,129,0,129,33.0,17.0,4,2,6,0.33299999999999996,40.0,11.0,29.0,232.0,15.0,,,,15.0,,
16,"Atkinson, Sherridan",So,OH,6-5,128,0,128,33.0,3.0,268,102,632,0.263,2.0,,,38.0,,11.0,62.0,15.0,310.0,1.0,
17,"Mohler, Blake",Fr,MB,6-2,127,0,127,33.0,33.0,188,68,402,0.299,6.0,12.0,28.0,62.0,2.0,15.0,102.0,20.0,266.0,4.0,
7,"Haben, Natalie",Fr,DS,5-9,122,0,122,32.0,3.0,3,1,8,0.25,68.0,29.0,22.0,383.0,34.0,,,,32.0,2.0,
13,"Adelaja, Faye",Sr,MB,6-1,117,0,117,30.0,30.0,265,78,509,0.36700000000000005,4.0,,4.0,18.0,,11.0,88.0,11.0,320.0,,
15,"Rohrsen, Linnea",Jr,DS,5-4,64,0,64,28.0,,0,0,1,0.0,2.0,2.0,10.0,17.0,2.0,,,,2.0,,
9,"Cuttino, Shavona",Fr,MB,6-2,25,0,25,12.0,3.0,18,10,38,0.21100000000000002,1.0,,,1.0,,1.0,12.0,5.0,25.0,,
8,"Dorn, Lexi",Fr,S,6-0,11,0,11,7.0,,0,0,0,,4.0,,3.0,2.0,,,,,,,
-,TEAM,-,-,-,-,-,14,8.0,,0,0,0,,,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,129,,,1710,678,4056,0.254,1603.0,127.0,226.0,1682.0,143.0,80.0,410.0,85.0,2122.0,23.0,
-,Opponent Totals,-,-,-,-,-,129,,,1633,689,4295,7.311,1510.0,143.0,294.0,1440.0,127.0,52.0,373.0,48.0,2014.5,21.0,
