Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"McHenry, Melanie",Fr,OH,6-2,112,0,112,30.0,30.0,350,209,1047,0.135,21.0,38.0,56.0,252.0,33.0,11.0,41.0,8.0,419.5,1.0,
17,"Clark, Tess",Jr,MB,6-3,112,0,112,30.0,30.0,270,79,561,0.34,8.0,4.0,18.0,46.0,4.0,9.0,100.0,4.0,333.0,,
1,"Sauer, Molly",So,DS,5-7,112,0,112,30.0,,1,0,8,0.125,84.0,22.0,42.0,506.0,40.0,,,,23.0,,
4,"Wiley, Gabbie",Jr,DS,5-7,109,0,109,30.0,19.0,1,2,5,-0.2,13.0,14.0,24.0,190.0,32.0,,,,15.0,,
25,"Bennett, Jasmine",So,MB,6-2,103,0,103,27.0,26.0,206,64,457,0.311,1.0,1.0,,13.0,1.0,4.0,80.0,16.0,251.0,,
15,"Miller, Morgan",So,RS,6-0,100,0,100,29.0,16.0,197,96,649,0.156,167.0,19.0,28.0,93.0,6.0,2.0,50.0,8.0,243.0,10.0,
11,"Eaken, Kali",So,S,5-10,89,0,89,24.0,21.0,22,5,46,0.37,773.0,14.0,37.0,139.0,,6.0,12.0,4.0,48.0,18.0,
23,"Jenkins, Janelle",Sr,OH,5-11,82,0,82,22.0,16.0,205,88,645,0.18100000000000002,7.0,6.0,20.0,156.0,2.0,2.0,59.0,10.0,242.5,1.0,
19,"DeJong, Maggie",Jr,MB,6-0,81,0,81,28.0,6.0,77,62,272,0.055,1.0,,,23.0,8.0,,46.0,3.0,100.0,,
24,"Palmer, Lyndsay",Sr,S,5-8,59,0,59,24.0,8.0,0,4,5,-0.8,211.0,7.0,18.0,64.0,,,,4.0,7.0,9.0,
6,"Pettibone, Ashley",Jr,OH,5-9,56,0,56,20.0,,0,0,2,0.0,1.0,10.0,14.0,27.0,,,,,10.0,,
3,"Koval, Nikki",So,DS,5-5,41,0,41,13.0,,0,0,1,0.0,,2.0,2.0,36.0,7.0,,,,2.0,,
14,"Sloan, Megan",Fr,OH,6-1,35,0,35,14.0,5.0,35,22,114,0.114,,,,4.0,,,8.0,2.0,39.0,,
9,"Coessens, Coline",Jr,OH,6-0,27,0,27,13.0,2.0,24,17,98,0.071,1.0,,,12.0,5.0,1.0,4.0,2.0,27.0,,
18,"Georgiafandis, Eleni",Jr,DS,5-3,11,0,11,10.0,1.0,0,0,0,,1.0,1.0,3.0,2.0,,,,,1.0,,
-,TEAM,-,-,-,-,-,10,8.0,,0,0,0,,,,1.0,,3.0,,,,,,
-,Totals,-,-,-,-,-,112,,,1388,648,3910,0.18899999999999997,1289.0,138.0,263.0,1563.0,141.0,35.0,400.0,61.0,1761.0,39.0,
-,Opponent Totals,-,-,-,-,-,112,,,1423,580,3825,6.795,1333.0,141.0,234.0,1645.0,138.0,30.0,395.0,52.0,1791.5,37.0,
