Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Puddy, Haley",So,MB,6-1,95,0,95,27.0,27.0,171,74,430,0.226,18.0,,,12.0,1.0,20.0,64.0,8.0,223.0,4.0,
16,"Ernst, Ann",Fr,OH,5-9,92,0,92,27.0,23.0,326,210,933,0.124,13.0,15.0,57.0,187.0,38.0,3.0,32.0,4.0,360.0,2.0,
13,"Werts, Molly",So,S,5-8,92,0,92,27.0,9.0,30,9,75,0.28,378.0,18.0,27.0,170.0,,,,,48.0,9.0,
4,"Kazlas, Stacey",Jr,OH,5-11,92,0,92,27.0,25.0,124,73,407,0.125,4.0,1.0,,33.0,2.0,3.0,32.0,5.0,144.0,1.0,
12,"Cash, Alisah",So,MB,6-3,90,0,90,26.0,2.0,50,29,184,0.114,3.0,,,24.0,1.0,2.0,35.0,9.0,69.5,3.0,
18,"Pawlak, Zoe",Fr,OH,5-10,82,0,82,27.0,24.0,144,88,512,0.109,21.0,17.0,55.0,149.0,42.0,1.0,9.0,,166.5,1.0,
3,"Mondon, Megan",So,S,5-5,78,0,78,23.0,18.0,17,8,58,0.155,377.0,19.0,29.0,165.0,,,,1.0,36.0,10.0,
14,"Jarvis, Molly",Fr,MB,6-1,74,0,74,21.0,21.0,95,30,263,0.247,12.0,15.0,9.0,51.0,,10.0,50.0,6.0,145.0,1.0,
7,"Cunningham, Erin",Fr,L,5-8,59,0,59,20.0,,2,1,9,0.111,54.0,10.0,16.0,241.0,24.0,,,,12.0,,
5,"Lukas, Jane",Sr,OH,6-0,49,0,49,20.0,7.0,83,38,259,0.174,3.0,1.0,,23.0,12.0,2.0,14.0,1.0,93.0,,
1,"Youngblood, Lauren",,,-,45,0,45,21.0,,4,11,31,-0.226,4.0,8.0,20.0,84.0,10.0,,,,12.0,,
10,"Waters, Corri",Jr,MB,6-1,30,0,30,9.0,6.0,21,13,71,0.113,1.0,3.0,5.0,16.0,1.0,3.0,14.0,2.0,34.0,,
6,"McShea, Kelly",Sr,S,5-6,29,0,29,15.0,,1,0,3,0.33299999999999996,78.0,6.0,2.0,38.0,,,,,7.0,5.0,
11,"Duzey, Micah",Sr,L/DS,5-4,25,0,25,9.0,,0,0,0,,21.0,5.0,9.0,60.0,10.0,,,,5.0,,
9,"Scarano, Elena",Jr,L/DS,5-6,19,0,19,13.0,,1,0,1,1.0,7.0,1.0,6.0,23.0,7.0,,,,2.0,,
2,"Cichosz, Molly",Jr,OH,6-2,7,0,7,4.0,,3,2,13,0.077,,,,2.0,,,,1.0,3.0,,
-,TEAM,-,-,-,-,-,29,20.0,,0,0,0,,,,,,30.0,,,,,,
-,Totals,-,-,-,-,-,95,,,1072,586,3249,0.15,994.0,119.0,235.0,1278.0,178.0,44.0,250.0,37.0,1360.0,36.0,
-,Opponent Totals,-,-,-,-,-,95,,,1131,430,3053,6.655,1018.0,178.0,181.0,1351.0,119.0,47.0,266.0,35.0,1489.0,28.0,
