Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Davis, Danielle",Sr,DS,5-9,112,0,112,31.0,6.0,1,1,12,0.0,30.0,13.0,17.0,184.0,25.0,,,,14.0,1.0,
1,"Poulter, Jordyn",So,S,6-2,112,0,112,31.0,31.0,79,22,164,0.348,1190.0,13.0,37.0,166.0,1.0,5.0,107.0,7.0,150.5,8.0,
5,"Bastianelli, Ali",So,MB,6-3,112,0,112,31.0,31.0,197,54,439,0.326,2.0,17.0,27.0,30.0,1.0,14.0,187.0,5.0,321.5,,
3,"Donnelly, Brandi",Jr,DS,5-8,112,0,112,31.0,,1,1,2,0.0,76.0,14.0,20.0,499.0,23.0,,,,15.0,1.0,
9,"Crittenden, Naya",Sr,OPP,6-2,109,0,109,31.0,25.0,255,111,618,0.233,,,,16.0,1.0,4.0,71.0,22.0,294.5,,
4,"Strizak, Michelle",Sr,OH,6-1,108,0,108,30.0,30.0,318,112,945,0.218,24.0,17.0,41.0,228.0,31.0,2.0,58.0,9.0,366.0,2.0,
12,"Stadick, Katie",Sr,MB,6-3,108,0,108,30.0,30.0,226,63,508,0.321,6.0,1.0,3.0,20.0,1.0,5.0,96.0,6.0,280.0,3.0,
7,"Quade, Jacqueline",,,6-2,108,0,108,31.0,12.0,304,133,786,0.218,5.0,5.0,9.0,86.0,17.0,2.0,46.0,4.0,334.0,,
21,"Welsh, Caroline",,,5-8,93,0,93,29.0,18.0,1,0,1,1.0,11.0,15.0,23.0,168.0,25.0,,1.0,,16.5,,
18,"Palmer, Allison",Sr,S,5-9,75,0,75,29.0,,0,0,1,0.0,2.0,6.0,6.0,27.0,,,,,6.0,,
16,"Kelsay, Mckenna",Sr,DS,5-7,34,0,34,22.0,2.0,0,0,1,0.0,,3.0,4.0,21.0,2.0,,,,3.0,,
8,"Prince, Beth",So,OH,6-3,21,0,21,13.0,,30,16,84,0.16699999999999998,,2.0,3.0,4.0,1.0,,3.0,2.0,33.5,,
2,"Gereau, Annika",,,5-8,20,0,20,13.0,,0,0,0,,,4.0,2.0,12.0,2.0,,,,4.0,,
17,"Hranicka, Blayke",,,6-0,10,0,10,7.0,1.0,9,4,25,0.2,,,,2.0,,1.0,9.0,2.0,14.5,,
11,"Roustio, Katie",Sr,OH,6-2,4,0,4,3.0,,3,1,7,0.28600000000000003,1.0,,,1.0,,,3.0,1.0,4.5,,
13,"Korte, Kaylin",,,6-0,2,0,2,2.0,,3,5,14,-0.14300000000000002,,,1.0,,,,1.0,,3.5,,
-,TEAM,-,-,-,-,-,10,8.0,,0,0,0,,,,,,7.0,,,,,,
-,Totals,-,-,-,-,-,112,,,1427,523,3607,0.251,1347.0,110.0,193.0,1464.0,137.0,33.0,582.0,58.0,1861.0,15.0,
-,Opponent Totals,-,-,-,-,-,112,,,1425,685,3872,5.667000000000001,1348.0,137.0,224.0,1420.0,110.0,43.0,340.0,63.0,1775.0,40.0,
