Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Del Toro, Samantha",Sr,RS,5-11,114,0,114,31.0,31.0,272,102,640,0.266,8.0,23.0,37.0,91.0,13.0,22.0,44.0,11.0,339.0,2.0,
8,"Rogers, Sara",Sr,S,5-11,114,0,114,31.0,31.0,52,16,159,0.226,977.0,26.0,34.0,220.0,,6.0,23.0,6.0,95.5,59.0,
7,"Register, Mikayla",Sr,L/DS,5-3,113,0,113,31.0,,5,5,25,0.0,67.0,34.0,53.0,513.0,61.0,1.0,,2.0,40.0,4.0,
12,"Stewart, Ashton",Jr,MB,6-2,113,0,113,31.0,31.0,164,78,457,0.188,4.0,6.0,4.0,18.0,2.0,15.0,57.0,5.0,213.5,4.0,
25,"Davis, Sierra",So,OH,6-1,109,0,109,30.0,27.0,314,158,986,0.158,5.0,3.0,6.0,61.0,8.0,6.0,30.0,6.0,338.0,,
10,"Eulitz, Erin",Fr,OH,5-10,95,0,95,26.0,25.0,204,127,808,0.095,17.0,15.0,18.0,267.0,30.0,3.0,11.0,4.0,227.5,2.0,
22,"Gavin, Lena",Sr,OH,5-11,95,0,95,29.0,4.0,11,36,163,-0.153,8.0,15.0,31.0,181.0,29.0,,2.0,,27.0,1.0,
1,"Gosnell, Daley",So,L/DS,5-9,88,0,88,29.0,9.0,0,0,8,0.0,15.0,11.0,14.0,117.0,9.0,,1.0,,11.5,1.0,
5,"Tripp, Halle",Sr,OH,5-10,83,0,83,28.0,9.0,132,63,450,0.153,2.0,4.0,7.0,49.0,13.0,2.0,13.0,3.0,144.5,,
11,"Shamley, Martina",So,MB,6-1,81,0,81,27.0,15.0,97,54,287,0.15,1.0,,,13.0,1.0,4.0,21.0,5.0,111.5,,
6,"Jones, Megan",Fr,L/DS,5-3,66,0,66,27.0,4.0,1,2,10,-0.1,5.0,11.0,12.0,120.0,7.0,,,,12.0,1.0,
17,"Brewington, Jaclyn",So,S,5-11,28,0,28,12.0,,2,0,3,0.667,37.0,3.0,7.0,27.0,1.0,,,,5.0,5.0,
-,TEAM,-,-,-,-,-,36,18.0,,0,0,0,,,,,,23.0,,,,,,
-,Totals,-,-,-,-,-,114,,,1254,641,3996,0.153,1146.0,151.0,223.0,1677.0,197.0,59.0,202.0,42.0,1565.0,79.0,
-,Opponent Totals,-,-,-,-,-,114,,,1397,573,3833,0.215,1326.0,197.0,231.0,1824.0,151.0,44.0,358.0,47.0,1817.0,50.0,
