Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"O'Connell, Gabby",Fr,OH,6-0,119,0,119,32.0,32.0,397,175,1177,0.18899999999999997,19.0,31.0,39.0,310.0,56.0,9.0,45.0,6.0,459.5,1.0,
11,"Raicevic, Katarina",Sr,OH,6-0,119,0,119,32.0,25.0,268,89,891,0.201,13.0,19.0,20.0,176.0,12.0,4.0,68.0,7.0,325.0,,
15,"Ferguson, Kimberly",Sr,DS,5-6,118,0,118,32.0,10.0,2,1,19,0.053,62.0,23.0,45.0,364.0,35.0,,,,25.0,2.0,
2,"Edwards, Erin",Sr,MB,6-0,117,0,117,32.0,32.0,176,68,430,0.251,7.0,2.0,4.0,40.0,,11.0,85.0,4.0,231.5,1.0,
12,"Van Alstine, Morgan",Sr,MB,6-1,114,0,114,32.0,32.0,187,79,488,0.221,8.0,11.0,31.0,50.0,1.0,15.0,118.0,9.0,272.0,1.0,
17,"McCarty, Madilyn",So,S,6-0,104,0,104,30.0,20.0,41,19,118,0.18600000000000003,849.0,9.0,49.0,213.0,,3.0,44.0,3.0,75.0,27.0,
10,"Turner, Carinne",Jr,S,5-10,103,0,103,28.0,22.0,220,111,662,0.165,231.0,12.0,26.0,224.0,17.0,6.0,32.0,5.0,254.0,5.0,
13,"LaBorde, Ashley",So,DS,5-7,72,0,72,19.0,,3,1,9,0.222,62.0,22.0,28.0,319.0,18.0,,,,25.0,1.0,
6,"Thurston, Sadie",Jr,S,5-11,63,0,63,25.0,2.0,3,2,20,0.05,144.0,8.0,11.0,96.0,1.0,,2.0,3.0,12.0,9.0,
14,"Griffey, Taryn",Fr,MB,6-1,55,0,55,24.0,7.0,62,29,174,0.19,,1.0,3.0,15.0,,4.0,21.0,3.0,77.5,,
1,"Hoff, Carina",Sr,RS,6-2,34,0,34,8.0,8.0,100,35,251,0.259,2.0,,,10.0,1.0,4.0,15.0,1.0,111.5,1.0,
5,"Miller, Courtney",So,OH,5-10,9,0,9,2.0,2.0,24,12,70,0.171,,2.0,3.0,17.0,3.0,,2.0,,27.0,,
16,"Wienckowski, Jamie",,,-,1,0,1,1.0,,1,0,4,0.25,,,1.0,,,,,,1.0,,
-,TEAM,-,-,-,-,-,29,18.0,,0,0,0,,,,,,21.0,,,,,,
-,Totals,-,-,-,-,-,119,,,1484,621,4313,0.2,1397.0,140.0,260.0,1834.0,165.0,56.0,432.0,41.0,1896.0,48.0,
-,Opponent Totals,-,-,-,-,-,119,,,1423,661,4249,5.827999999999999,1342.0,165.0,200.0,1899.0,139.0,57.0,364.0,40.0,1827.0,48.0,
