Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Warrington, Mallory",Sr,S,5-7,115,0,115,33.0,33.0,89,24,255,0.255,1372.0,23.0,40.0,342.0,,4.0,30.0,2.0,131.0,21.0,
18,"Heuertz, Jessica",Sr,DS,5-6,115,0,115,33.0,20.0,0,0,2,0.0,25.0,16.0,26.0,252.0,11.0,,,,16.0,,
1,"Schaedig, Markie",Sr,L,5-7,115,0,115,33.0,,4,6,31,-0.065,111.0,23.0,21.0,609.0,14.0,,,,27.0,5.0,
2,"May, Carlisa",So,OH,5-10,114,0,114,33.0,26.0,445,183,1047,0.25,3.0,,1.0,50.0,2.0,10.0,22.0,5.0,466.0,,
4,"Cline, Lindsay",Jr,DS,5-7,113,0,113,33.0,7.0,1,0,3,0.33299999999999996,9.0,13.0,26.0,222.0,14.0,,,,14.0,1.0,
6,"Fields, Kenzie",Fr,OH,6-1,108,0,108,33.0,31.0,288,148,972,0.14400000000000002,19.0,32.0,34.0,238.0,14.0,8.0,32.0,4.0,344.0,2.0,
16,"Reis, Kelsey",Sr,MB,6-3,98,0,98,31.0,28.0,216,54,468,0.34600000000000003,1.0,14.0,16.0,42.0,,23.0,58.0,9.0,282.0,,
11,"Uke, Jessica",Jr,MB,6-1,72,0,72,26.0,21.0,148,40,296,0.365,4.0,,2.0,15.0,,16.0,34.0,7.0,181.0,2.0,
13,"Murphy, Anna",Jr,MB,6-3,70,0,70,23.0,17.0,157,45,317,0.353,4.0,5.0,16.0,19.0,,10.0,29.0,3.0,186.5,1.0,
5,"Weaver, Brentlee",Jr,OH,5-8,59,0,59,19.0,8.0,150,50,357,0.28,4.0,,2.0,23.0,2.0,4.0,10.0,1.0,159.0,,
10,"Holmes, Shelby",Sr,OH,6-0,50,0,50,21.0,3.0,99,43,243,0.23,2.0,,,15.0,,3.0,23.0,2.0,113.5,,
15,"Knight, Nicole",Jr,DS,5-8,49,0,49,30.0,,0,0,0,,3.0,9.0,16.0,4.0,,,,,9.0,,
14,"Jones, Drew",Jr,OH,6-1,27,0,27,14.0,4.0,81,24,259,0.22,4.0,4.0,4.0,53.0,5.0,1.0,4.0,,88.0,,
9,"Petersen, Lauren",So,S,5-11,3,0,3,3.0,,2,0,2,1.0,4.0,,1.0,1.0,,,,,2.0,,
12,"Manoa, Pulotu",Jr,OH,5-11,3,0,3,3.0,,3,2,9,0.111,,,,,,,,,3.0,,
22,"Weeks, Alden",So,OH,6-0,2,0,2,2.0,,1,2,4,-0.25,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,49,23.0,,0,1,1,-1.0,,,,,17.0,,,,,,
-,Totals,-,-,-,-,-,115,,,1684,622,4266,0.249,1565.0,139.0,205.0,1885.0,79.0,79.0,242.0,33.0,2023.0,32.0,
-,Opponent Totals,-,-,-,-,-,115,,,1258,622,3982,4.999,1194.0,79.0,205.0,1660.0,139.0,58.0,306.0,45.0,1548.0,33.0,
