Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Hillegas, Hali",Fr,DS,5-6,105,0,105,29.0,2.0,3,3,16,0.0,51.0,5.0,12.0,413.0,18.0,,,,8.0,3.0,
14,"Schaben, Jess",So,OH,6-2,104,0,104,27.0,26.0,349,125,987,0.22699999999999998,14.0,3.0,17.0,242.0,24.0,9.0,44.0,9.0,383.0,1.0,
3,"Kuhrt, Morgan",Sr,OH,6-1,104,0,104,29.0,16.0,230,80,566,0.265,12.0,14.0,15.0,61.0,1.0,1.0,32.0,3.0,261.0,,
10,"Lazard, Grace",So,MB,6-2,102,0,102,29.0,24.0,217,83,455,0.295,21.0,11.0,15.0,75.0,,15.0,77.0,18.0,281.5,4.0,
6,"Conaway, Alexis",Jr,MB,6-0,102,0,102,28.0,28.0,191,49,440,0.32299999999999995,13.0,6.0,13.0,53.0,,10.0,59.0,8.0,236.5,3.0,
8,"Harris, Monique",Jr,S,5-9,99,0,99,28.0,18.0,25,5,62,0.32299999999999995,669.0,14.0,19.0,185.0,,,7.0,3.0,42.5,13.0,
17,"Horner, Suzanne",Sr,S,5-10,98,0,98,28.0,11.0,13,11,43,0.047,601.0,23.0,40.0,160.0,,,7.0,2.0,39.5,12.0,
11,"Capezio, Ciara",Sr,OH,6-3,88,0,88,27.0,24.0,162,87,540,0.139,12.0,18.0,50.0,206.0,29.0,5.0,19.0,3.0,194.5,,
9,"West, Samara",Jr,MB,6-4,80,0,80,24.0,17.0,170,56,359,0.318,4.0,,,28.0,,4.0,48.0,4.0,198.0,1.0,
13,"Berta, Branen",Jr,L/DS,5-7,77,0,77,24.0,1.0,0,1,1,-1.0,9.0,12.0,26.0,138.0,7.0,,,,12.0,1.0,
4,"Phillips, Abby",So,L/DS,5-5,56,0,56,18.0,,2,0,4,0.5,11.0,5.0,4.0,134.0,6.0,,,,7.0,,
12,"Miranda, Genesis",Jr,OH,6-1,53,0,53,18.0,7.0,111,51,320,0.188,2.0,6.0,11.0,58.0,14.0,3.0,16.0,5.0,128.0,,
1,"Bailey, Hannah",So,RS,6-3,15,0,15,10.0,,18,6,37,0.324,3.0,,1.0,2.0,,,5.0,2.0,20.5,,
2,"Hillmer, Sami",Fr,DS,5-7,14,0,14,9.0,,1,0,1,1.0,,1.0,3.0,14.0,,,,,2.0,,
5,"Kiel, Anna",Fr,OH,6-0,12,0,12,6.0,,21,8,53,0.245,,,,3.0,,,2.0,1.0,22.0,,
-,TEAM,-,-,-,-,-,13,11.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1513,565,3884,0.244,1422.0,118.0,226.0,1772.0,112.0,47.0,316.0,58.0,1836.0,38.0,
-,Opponent Totals,-,-,-,-,-,110,,,1324,541,3935,5.771,1218.0,112.0,238.0,1534.0,118.0,45.0,405.0,72.0,1683.5,27.0,
