Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
17,"Sifferlen, Mandy",Sr,OH,6-1,100,0,100,29.0,29.0,497,145,1445,0.244,16.0,20.0,36.0,305.0,40.0,8.0,32.0,5.0,541.0,,
10,"Magner, M.C.",Jr,L/DS,5-8,100,0,100,29.0,2.0,5,1,19,0.21100000000000002,121.0,22.0,33.0,423.0,32.0,,,1.0,27.0,1.0,
3,"Popp, Emily",Sr,L,5-4,99,0,99,29.0,10.0,0,0,0,,16.0,9.0,16.0,232.0,20.0,,,,9.0,2.0,
18,"Somerville, Kristen",So,MH,6-2,99,0,99,29.0,28.0,114,34,344,0.233,3.0,13.0,18.0,27.0,1.0,16.0,58.0,3.0,172.0,1.0,
6,"Webb, Lizzie",Fr,S,5-10,96,0,96,28.0,27.0,35,12,133,0.17300000000000001,850.0,29.0,30.0,238.0,2.0,3.0,40.0,12.0,87.0,39.0,
2,"Mullen, Mary",Jr,MH,5-11,95,0,95,29.0,28.0,81,50,308,0.10099999999999999,10.0,7.0,9.0,20.0,2.0,15.0,53.0,4.0,129.5,,
1,"Soares, Luisa",So,OH,5-8,80,0,80,23.0,23.0,174,127,657,0.07200000000000001,8.0,16.0,46.0,166.0,25.0,3.0,7.0,1.0,196.5,,
4,"Petersen, Lynsey",So,OH,6-0,72,0,72,22.0,16.0,121,84,383,0.09699999999999999,1.0,14.0,28.0,56.0,,4.0,26.0,4.0,152.0,,
16,"Vasquez, Alessandra",Fr,OH,5-9,37,0,37,20.0,5.0,30,14,134,0.11900000000000001,2.0,3.0,12.0,54.0,8.0,,1.0,3.0,33.5,,
7,"Barry, Allie",So,MB,6-3,36,0,36,15.0,3.0,13,10,53,0.057,1.0,,1.0,4.0,1.0,1.0,16.0,3.0,22.0,,
14,"Price, Jenna",So,OH,5-10,26,0,26,9.0,3.0,34,19,110,0.136,4.0,,1.0,18.0,1.0,1.0,5.0,2.0,37.5,,
8,"Lozy, Olivia",Fr,DS,5-7,7,0,7,4.0,,0,0,0,,,,3.0,1.0,2.0,,,,,,
-,TEAM,-,-,-,-,-,56,22.0,,0,0,0,,,,,,23.0,,,,,,
-,Totals,-,-,-,-,-,100,,,1104,496,3586,0.17,1032.0,133.0,233.0,1544.0,157.0,51.0,238.0,38.0,1407.0,43.0,
-,Opponent Totals,-,-,-,-,-,100,,,1329,544,3599,6.676,1252.0,157.0,218.0,1725.0,133.0,31.0,290.0,43.0,1662.0,17.0,
