Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Lofstedt, Addy",Sr,OH,5-10,118,0,118,32.0,,238,61,602,0.294,3.0,,,49.0,,2.0,78.0,8.0,279.0,2.0,
5,"Jacobsen, Lauren",Sr,OH,6-0,118,0,118,32.0,32.0,480,133,1421,0.244,70.0,28.0,52.0,422.0,33.0,6.0,48.0,5.0,538.0,,
16,"Donnelly, Brooke",Jr,DS,5-1,118,0,118,32.0,32.0,0,0,4,0.0,28.0,14.0,13.0,260.0,3.0,,,1.0,14.0,2.0,
9,"Akin, Abby",Fr,MB,6-3,117,0,117,32.0,31.0,177,38,379,0.36700000000000005,6.0,,,24.0,,16.0,113.0,9.0,249.5,2.0,
10,"Lema, Sydney",Fr,OH,6-0,117,0,117,32.0,31.0,159,64,598,0.159,56.0,31.0,55.0,343.0,26.0,2.0,12.0,8.0,198.0,,
6,"Barton, Jensen",Sr,S,5-9,117,0,117,32.0,32.0,198,46,436,0.349,1173.0,38.0,78.0,324.0,,2.0,94.0,7.0,285.0,12.0,3.0
4,"Dorsey, Brittni",So,MB,5-11,111,0,111,32.0,30.0,114,33,293,0.276,6.0,64.0,52.0,56.0,,13.0,121.0,6.0,251.5,1.0,
11,"Anderson, Jordan",So,DS,5-6,107,0,107,30.0,,1,1,13,0.0,77.0,29.0,20.0,387.0,32.0,,,,30.0,1.0,
13,"Cherry, Hannah",Fr,OH,5-10,71,0,71,28.0,1.0,1,1,8,0.0,21.0,18.0,31.0,130.0,7.0,,,,19.0,,
12,"Jorgenson, Kaylie",So,OH,6-0,62,0,62,23.0,,148,51,512,0.18899999999999997,4.0,,,36.0,7.0,6.0,11.0,3.0,159.5,1.0,
2,"Ewalefo, Victoria",Fr,MB,6-1,11,0,11,6.0,3.0,16,4,30,0.4,,,,2.0,,1.0,4.0,2.0,19.0,,
8,"Shirley, Ohiyah",Fr,OH,5-11,6,0,6,3.0,,0,0,0,,,3.0,2.0,1.0,,,,,3.0,,
17,"Stomp, Abby",Fr,S,5-9,3,0,3,2.0,,2,0,2,1.0,16.0,1.0,2.0,4.0,,,,,3.0,,
7,"Grimsrud, Emma",So,MB,6-3,1,0,1,1.0,,1,0,1,1.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,25,11.0,,0,0,0,,4.0,,,,12.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1535,432,4299,0.257,1464.0,226.0,305.0,2038.0,120.0,48.0,481.0,49.0,2049.5,21.0,
-,Opponent Totals,-,-,-,-,-,118,,,1457,744,4545,4.746,1374.0,120.0,150.0,2090.0,225.0,30.0,265.0,81.0,1739.5,36.0,
