Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Sharrits, Jensen",So,L,5-5,108,0,108,30.0,1.0,2,0,4,0.5,85.0,25.0,25.0,545.0,25.0,,,,27.0,,
3,"Wood, Kathryn",Fr,S,5-10,106,0,106,30.0,29.0,46,20,123,0.21100000000000002,986.0,9.0,18.0,211.0,1.0,1.0,25.0,2.0,68.5,31.0,
13,"Corah, Devin",Fr,OH,5-9,105,0,105,29.0,26.0,327,138,967,0.195,18.0,39.0,68.0,126.0,18.0,5.0,43.0,5.0,392.5,3.0,
14,"Edgington, Catherine",Fr,MB,6-0,102,0,102,29.0,29.0,155,60,411,0.231,3.0,21.0,41.0,29.0,1.0,7.0,60.0,11.0,213.0,1.0,
2,"Felton, Ashley",Sr,MH,5-11,99,0,99,28.0,24.0,159,38,332,0.364,2.0,,,21.0,,9.0,49.0,6.0,192.5,,
10,"Edwards, Jennifer",Fr,OH,5-10,95,0,95,27.0,22.0,206,145,665,0.092,16.0,19.0,59.0,188.0,48.0,3.0,28.0,3.0,242.0,4.0,
1,"Davis, Bryanna",Jr,OH,5-11,95,0,95,29.0,21.0,231,119,716,0.156,11.0,4.0,14.0,102.0,23.0,,19.0,,244.5,,
4,"Belcik, Haley",Fr,L,5-3,90,0,90,25.0,11.0,1,1,11,0.0,23.0,19.0,34.0,173.0,23.0,,,,20.0,2.0,
9,"McCann, Emily",Fr,DS,5-9,86,0,86,29.0,2.0,3,0,7,0.429,60.0,9.0,28.0,58.0,,,1.0,,12.5,1.0,
6,"Kuch, Madison",So,OH,6-2,64,0,64,22.0,5.0,130,76,375,0.14400000000000002,3.0,1.0,3.0,14.0,3.0,4.0,16.0,2.0,143.0,,
7,"Macht, Maddie",Fr,OH,5-9,53,0,53,21.0,3.0,3,6,21,-0.14300000000000002,1.0,10.0,21.0,38.0,7.0,,,1.0,13.0,,
8,"Barton, Maya",So,MB,6-2,28,0,28,8.0,8.0,16,6,52,0.192,1.0,,2.0,5.0,,4.0,25.0,2.0,32.5,2.0,
11,"Carr, Rachel",Jr,RS,6-4,9,0,9,4.0,,4,1,7,0.429,,,,2.0,,,5.0,,6.5,1.0,
12,"Cook, Phoebe",Sr,DS,5-9,7,0,7,5.0,1.0,0,2,4,-0.5,,1.0,2.0,4.0,,1.0,,,2.0,,
15,"McGary, Hannah",Jr,OH,6-3,1,0,1,1.0,,0,0,0,,1.0,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,10.0,,0,0,0,,,,,1.0,11.0,,,,,,
-,Totals,-,-,-,-,-,108,,,1283,612,3695,0.182,1210.0,157.0,315.0,1517.0,160.0,34.0,271.0,32.0,1609.5,45.0,
-,Opponent Totals,-,-,-,-,-,108,,,1263,535,3519,6.263,1157.0,160.0,229.0,1532.0,158.0,40.0,342.0,50.0,1634.0,34.0,
