Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Shelton, Kianna",Sr,MB,6-1,105,0,105,32.0,32.0,142,95,389,0.121,6.0,4.0,5.0,24.0,,29.0,62.0,4.0,206.0,1.0,
13,"Barry, Tamisha",Sr,OH,5-8,104,0,104,32.0,26.0,203,135,739,0.092,21.0,8.0,7.0,127.0,30.0,6.0,27.0,4.0,230.5,4.0,
1,"Moorer, Tyler",So,DS,5-2,102,0,102,32.0,,3,7,49,-0.08199999999999999,53.0,17.0,25.0,335.0,41.0,,,,20.0,1.0,
12,"Wolf, Madison",Fr,RS,5-11,102,0,102,32.0,26.0,171,101,529,0.132,8.0,5.0,6.0,52.0,9.0,1.0,40.0,5.0,197.0,2.0,
4,"Salas, Arianna",Jr,S,5-8,98,0,98,30.0,29.0,55,12,165,0.261,714.0,21.0,27.0,165.0,,1.0,15.0,1.0,84.5,25.0,
6,"Garcia, Reina",Jr,L/DS,5-3,88,0,88,29.0,7.0,1,2,19,-0.053,21.0,10.0,12.0,162.0,37.0,,,,11.0,,
8,"Masani, Markayisha",So,OH,5-9,81,0,81,25.0,15.0,68,75,321,-0.022000000000000002,22.0,11.0,37.0,189.0,19.0,1.0,5.0,,82.5,4.0,
10,"Stewart, Dayjah",Jr,MB,5-10,79,0,79,24.0,23.0,128,70,306,0.19,1.0,14.0,20.0,27.0,5.0,21.0,47.0,12.0,186.5,,
20,"Mack, Desiree",Fr,OH,6-0,60,0,60,20.0,8.0,126,87,405,0.096,4.0,,6.0,46.0,7.0,3.0,13.0,4.0,135.5,1.0,
16,"Burney, Alexandra",Fr,RS,5-9,57,0,57,21.0,14.0,71,50,243,0.086,126.0,6.0,12.0,112.0,10.0,3.0,11.0,1.0,85.5,15.0,
2,"Jackson, Karmen",Sr,DS,5-5,41,0,41,22.0,,3,2,23,0.043,2.0,1.0,4.0,33.0,8.0,,,,4.0,,
9,"Banks, Kennede",Sr,OH,5-10,40,0,40,17.0,,28,19,105,0.086,4.0,8.0,2.0,31.0,1.0,,,,36.0,,
14,"Howell, Alexxi",So,MB,5-11,34,0,34,13.0,9.0,31,29,95,0.021,7.0,,,10.0,,2.0,9.0,1.0,37.5,,
15,"Jackson, Taylor",Fr,OH,5-11,15,0,15,10.0,3.0,17,16,66,0.015,2.0,,4.0,8.0,3.0,,8.0,,21.0,,
11,"Brunson, Morgan",Fr,RS,5-9,6,0,6,4.0,,6,4,20,0.1,,,,5.0,,,,,6.0,,
-,TEAM,-,-,-,-,-,46,25.0,,0,0,0,,,,1.0,,14.0,,,,,,
-,Totals,-,-,-,-,-,105,,,1053,704,3474,0.1,991.0,105.0,168.0,1326.0,184.0,67.0,237.0,32.0,1343.5,53.0,
-,Opponent Totals,-,-,-,-,-,105,,,1224,568,3388,6.619,1152.0,184.0,192.0,1369.0,105.0,89.0,380.0,21.0,1687.0,47.0,
