Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Logan, Anna",So,OH,6-0,131,0,131,34.0,34.0,578,189,1535,0.253,51.0,31.0,58.0,355.0,27.0,11.0,79.0,5.0,659.5,,
6,"Takeda, Taylor",So,L,5-4,131,0,131,34.0,1.0,2,1,17,0.059000000000000004,111.0,22.0,35.0,540.0,24.0,,,,24.0,6.0,
15,"Beck, Whitney",So,OH,6-0,130,0,130,34.0,23.0,349,144,991,0.207,32.0,21.0,26.0,225.0,12.0,3.0,42.0,8.0,394.0,5.0,
12,"Gregory, Brooke",Fr,OH,6-4,124,0,124,34.0,24.0,230,109,643,0.188,11.0,7.0,33.0,103.0,7.0,5.0,69.0,5.0,276.5,,
5,"Porada, Christina",Jr,L/DS,5-5,124,0,124,33.0,18.0,3,1,10,0.2,32.0,14.0,8.0,250.0,16.0,,,,17.0,,
4,"Ferguson, Makayla",Jr,S,5-9,121,0,121,33.0,32.0,129,24,285,0.368,1186.0,31.0,42.0,261.0,1.0,1.0,54.0,14.0,188.0,10.0,
7,"Klingensmith, Jessica",Jr,MB,5-11,115,0,115,33.0,30.0,173,62,408,0.272,4.0,12.0,36.0,33.0,,4.0,103.0,12.0,240.5,,
13,"Lilly, Briana",So,MB,6-2,107,0,107,31.0,24.0,199,80,500,0.23800000000000002,8.0,,,33.0,,4.0,99.0,5.0,252.5,,
3,"York, Jade",Fr,L/DS,5-5,74,0,74,28.0,2.0,0,1,1,-1.0,11.0,5.0,5.0,76.0,13.0,,,,5.0,,
10,"Freiwald, Maddie",Fr,S,6-0,63,0,63,30.0,3.0,30,18,97,0.124,222.0,4.0,7.0,32.0,,1.0,19.0,7.0,44.5,2.0,
16,"Jarema, Makaila",So,MB,6-1,52,0,52,23.0,8.0,61,19,139,0.302,,,5.0,12.0,,3.0,39.0,4.0,83.5,,
2,"Smith, Kodi",So,L/DS,5-8,51,0,51,22.0,,0,0,0,,2.0,2.0,13.0,17.0,1.0,,,,2.0,,
1,"Beyers, Ally",Fr,DS,5-7,24,0,24,17.0,,2,1,5,0.2,,2.0,3.0,1.0,,,,,4.0,,
11,"Bivins, Kayla",Jr,MB,6-0,20,0,20,5.0,5.0,31,10,86,0.244,1.0,,3.0,2.0,,,9.0,6.0,35.5,,
17,"Dennis, Rillian",Fr,MB,6-0,11,0,11,10.0,,1,1,5,0.0,,1.0,1.0,1.0,,,4.0,,4.0,,
18,"Smith, Jasmine",Fr,L/DS,5-8,3,0,3,2.0,,0,0,0,,,1.0,,1.0,,,,,1.0,,
-,TEAM,-,-,-,-,-,15,11.0,,0,0,0,,,,,,12.0,,,,,,
-,Totals,-,-,-,-,-,131,,,1788,660,4722,0.239,1671.0,153.0,275.0,1942.0,113.0,32.0,517.0,66.0,2231.5,23.0,
-,Opponent Totals,-,-,-,-,-,131,,,1624,710,4675,6.4270000000000005,1539.0,113.0,200.0,2006.0,153.0,56.0,345.0,54.0,1965.5,31.0,
