Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Lohmiller, Megan",Fr,L,5-8,120,0,120,32.0,1.0,1,1,24,0.0,21.0,20.0,23.0,301.0,16.0,,,,21.0,2.0,
3,"Seaton, Kourtney",Fr,MB,6-2,120,0,120,32.0,32.0,232,91,556,0.254,2.0,,,14.0,,9.0,89.0,9.0,285.5,3.0,
1,"Burleson, Channing",So,OH,5-8,120,0,120,32.0,,6,4,37,0.054000000000000006,77.0,22.0,33.0,572.0,23.0,,,,28.0,,
9,"Warren, Alexis",Fr,OH,5-10,118,0,118,32.0,31.0,314,222,1160,0.079,19.0,26.0,38.0,332.0,28.0,2.0,27.0,6.0,355.5,1.0,
7,"Drake, Madeline",So,MB,6-1,116,0,116,32.0,32.0,209,96,555,0.204,3.0,12.0,41.0,36.0,1.0,8.0,72.0,7.0,265.0,1.0,
11,"Jaeger, Natalie",Sr,S,5-9,115,0,115,32.0,32.0,54,19,161,0.217,1054.0,38.0,53.0,260.0,1.0,4.0,25.0,5.0,108.5,45.0,
15,"Gardea, Abby",So,MB,6-0,113,0,113,32.0,31.0,118,71,388,0.121,5.0,,,26.0,,4.0,68.0,8.0,156.0,,
8,"Agan, Lauren",Sr,OH,5-11,107,0,107,32.0,22.0,259,136,857,0.14400000000000002,2.0,,2.0,58.0,8.0,4.0,33.0,1.0,279.5,,
2,"Spencer, Kylie",Jr,L,5-8,95,0,95,26.0,8.0,3,1,28,0.071,5.0,12.0,26.0,165.0,27.0,,,,15.0,,
4,"Martin, Bailey",Sr,L,5-6,91,0,91,27.0,,0,1,4,-0.25,5.0,17.0,10.0,62.0,4.0,,,,17.0,1.0,
10,"Harris, Victoria",Fr,OH,6-1,51,0,51,23.0,,64,34,212,0.142,,,,7.0,,,6.0,1.0,67.0,1.0,
5,"Rogers, Reagan",So,OH,6-0,44,0,44,18.0,3.0,110,61,353,0.139,4.0,9.0,16.0,68.0,9.0,,8.0,1.0,123.0,,
12,"Wristen, Kathryn",So,S,5-9,19,0,19,10.0,,3,2,11,0.091,92.0,1.0,5.0,22.0,,1.0,3.0,3.0,6.5,3.0,
-,TEAM,-,-,-,-,-,53,19.0,,0,1,1,-1.0,,,,,24.0,,,,,,
-,Totals,-,-,-,-,-,120,,,1373,740,4347,0.146,1289.0,157.0,247.0,1923.0,141.0,32.0,331.0,41.0,1727.5,57.0,
-,Opponent Totals,-,-,-,-,-,120,,,1468,604,4252,6.649,1340.0,141.0,250.0,1940.0,156.0,50.0,410.0,52.0,1864.0,56.0,
