Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Watson, Hannah",Fr,DS,5-8,110,0,110,29.0,10.0,1,0,3,0.33299999999999996,51.0,5.0,25.0,397.0,36.0,,,,6.0,,
9,"McLerran, Scout",Fr,S,5-10,110,0,110,29.0,29.0,77,26,199,0.256,1004.0,27.0,36.0,224.0,,5.0,36.0,10.0,127.0,16.0,
3,"Clark, Madison",So,S,6-2,104,0,104,29.0,21.0,79,42,358,0.10300000000000001,22.0,18.0,18.0,170.0,35.0,,22.0,1.0,108.0,1.0,
5,"Watkins, Valisha",So,OH,6-1,102,0,102,29.0,27.0,262,190,823,0.087,14.0,8.0,14.0,197.0,49.0,4.0,20.0,3.0,284.0,1.0,
18,"Wernette, Megan",So,RS,6-3,101,0,101,28.0,26.0,226,68,497,0.318,6.0,14.0,15.0,56.0,,28.0,68.0,8.0,302.0,2.0,
14,"Shado, Cassie",Jr,MB,6-1,100,0,100,28.0,25.0,240,57,459,0.39899999999999997,4.0,1.0,8.0,7.0,2.0,25.0,65.0,15.0,298.5,,
4,"Hatchett, Amber",Sr,MB,5-11,100,0,100,27.0,9.0,145,76,385,0.179,,,,24.0,2.0,13.0,38.0,8.0,177.0,,
16,"Torbeck, Maddie",Fr,DS,5-3,81,0,81,22.0,4.0,3,1,6,0.33299999999999996,31.0,4.0,20.0,229.0,32.0,,,,7.0,,
6,"Sanks, Rachel",Fr,OH,5-9,74,0,74,25.0,10.0,122,97,462,0.054000000000000006,7.0,7.0,12.0,50.0,14.0,3.0,13.0,8.0,138.5,2.0,
13,"Benitez, Taina",Fr,OH,6-0,56,0,56,20.0,5.0,17,19,90,-0.022000000000000002,7.0,3.0,12.0,72.0,27.0,,2.0,2.0,21.0,,
10,"Curcin, Kristina",Fr,MB,6-2,36,0,36,11.0,8.0,47,27,148,0.135,2.0,,,10.0,1.0,1.0,15.0,4.0,55.5,1.0,
11,"Jordan, Raven",So,OH,5-9,5,0,5,4.0,,2,1,9,0.111,,,,,1.0,,1.0,,2.5,,
-,TEAM,-,-,-,-,-,19,15.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1221,604,3439,0.179,1148.0,87.0,160.0,1436.0,217.0,79.0,280.0,59.0,1527.0,23.0,
-,Opponent Totals,-,-,-,-,-,110,,,1506,567,3753,7.53,1382.0,217.0,196.0,1418.0,87.0,64.0,297.0,27.0,1935.5,25.0,
