Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Kole, Haley",Sr,OH,6-1,120,0,120,32.0,31.0,419,152,1266,0.21100000000000002,10.0,12.0,18.0,181.0,18.0,14.0,43.0,5.0,466.5,1.0,
9,"Burton, Jasmine",Sr,OH,6-0,120,0,120,32.0,31.0,340,98,860,0.281,14.0,36.0,63.0,124.0,,5.0,75.0,6.0,418.5,,
17,"Riccolo, Lexi",Sr,DS,5-7,120,0,120,32.0,,2,1,17,0.059000000000000004,72.0,32.0,38.0,458.0,36.0,,,,34.0,1.0,
5,"Horner, Jane",Fr,DS,5-10,119,0,119,32.0,,2,4,21,-0.095,17.0,10.0,5.0,178.0,39.0,,1.0,,12.5,,
3,"Miller, Kelsey",Fr,DS,5-10,119,0,119,32.0,29.0,2,9,39,-0.179,24.0,13.0,38.0,245.0,41.0,,1.0,,15.5,1.0,
12,"Banker, Kiley",Fr,MB,6-2,109,0,109,32.0,28.0,151,77,416,0.17800000000000002,9.0,11.0,16.0,42.0,2.0,7.0,79.0,12.0,208.5,1.0,
16,"Wineholt, Jennifer",Fr,S,6-1,109,0,109,29.0,27.0,46,23,147,0.156,1012.0,20.0,33.0,210.0,2.0,9.0,53.0,5.0,101.5,42.0,
13,"Young, Kat",Fr,MH,6-3,92,0,92,29.0,22.0,120,56,287,0.223,2.0,,2.0,7.0,,8.0,71.0,10.0,163.5,2.0,
6,"Kazaroff, Coral",So,DS,5-3,88,0,88,31.0,1.0,0,1,2,-0.5,2.0,5.0,12.0,38.0,15.0,,,,5.0,,
1,"Thorson, Alex",Jr,OH,6-2,80,0,80,24.0,4.0,167,107,517,0.11599999999999999,1.0,,,29.0,,8.0,17.0,,183.5,1.0,
8,"Anukwuem, Chino",Fr,MB,6-0,65,0,65,23.0,14.0,72,27,184,0.245,1.0,,,5.0,,14.0,57.0,12.0,114.5,,
15,"Sebastian, Harley",So,OH,6-4,60,0,60,23.0,,81,56,275,0.091,1.0,,,13.0,,2.0,10.0,6.0,88.0,,
25,"McDowell, Meghan",Jr,S,6-2,29,0,29,16.0,5.0,6,4,17,0.11800000000000001,157.0,1.0,1.0,16.0,,,14.0,,14.0,13.0,
22,"Ejesieme, Krystal",Jr,OH,5-10,10,0,10,7.0,,1,0,4,0.25,,1.0,3.0,1.0,,1.0,3.0,,4.5,,
11,"Scrafford, Caroline",Fr,OH,6-3,2,0,2,2.0,,0,0,0,,,,,1.0,,,,,,,
18,"Fauntleroy, Haley",Jr,MH,6-3,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,30,21.0,,0,0,0,,,,,,22.0,,,,,,
-,Totals,-,-,-,-,-,120,,,1409,615,4052,0.196,1322.0,141.0,229.0,1548.0,175.0,68.0,424.0,56.0,1830.0,62.0,
-,Opponent Totals,-,-,-,-,-,120,,,1611,629,4051,8.07,1491.0,175.0,225.0,1702.0,141.0,51.0,464.0,52.0,2069.0,36.0,
