Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Pansari, Maria",Fr,S,5-6,131,0,131,34.0,34.0,28,9,83,0.22899999999999998,1358.0,43.0,44.0,206.0,,2.0,50.0,12.0,98.0,27.0,
3,"Michaels, Cody",Sr,L/DS,5-2,131,0,131,34.0,1.0,1,0,14,0.071,11.0,28.0,21.0,246.0,19.0,,,,29.0,1.0,
6,"Leigh, Allison",Sr,MH,6-3,131,0,131,34.0,34.0,291,81,649,0.324,4.0,,1.0,36.0,3.0,36.0,148.0,13.0,401.0,3.0,
16,"Kloos, Elizabeth",Jr,MH,6-1,131,0,131,34.0,34.0,279,85,644,0.301,4.0,44.0,34.0,78.0,3.0,22.0,78.0,11.0,384.0,,
15,"Coffey, Jen",So,OH,6-1,131,0,131,34.0,33.0,404,143,1084,0.24100000000000002,6.0,,,70.0,2.0,8.0,48.0,9.0,436.0,1.0,
7,"Rodriguez, Alejandra",Fr,OH,5-4,131,0,131,34.0,3.0,0,5,22,-0.22699999999999998,61.0,32.0,42.0,407.0,12.0,,,,32.0,,
17,"Miller, Kat",So,RS,5-11,128,0,128,33.0,30.0,271,119,856,0.17800000000000002,13.0,17.0,18.0,353.0,39.0,10.0,94.0,10.0,345.0,2.0,
14,"Alechko, Natalie",Fr,OH,5-10,118,0,118,32.0,32.0,280,160,812,0.14800000000000002,12.0,19.0,36.0,271.0,60.0,,28.0,5.0,313.0,,
13,"Termotto, Jamie",Jr,OH,5-10,33,0,33,18.0,,13,7,41,0.146,,4.0,13.0,11.0,,,1.0,1.0,17.5,,
9,"Miller, Lauren",Fr,DS,5-10,30,0,30,16.0,2.0,1,0,1,1.0,2.0,5.0,9.0,30.0,7.0,,,,6.0,,
8,"Paolucci, Jamie",Sr,RS,6-0,19,0,19,13.0,,9,9,24,0.0,1.0,,1.0,2.0,,,1.0,2.0,9.5,,
2,"Knust, Claire",So,MH,6-0,16,0,16,7.0,,16,5,48,0.22899999999999998,1.0,,,4.0,2.0,,4.0,3.0,18.0,,
23,"Lough, Maddie",Fr,L,5-3,13,0,13,10.0,1.0,0,0,0,,1.0,,1.0,15.0,2.0,,,,,,
11,"Kmec, Jana",Sr,S,5-8,12,0,12,7.0,,0,0,1,0.0,15.0,1.0,3.0,7.0,,,,,1.0,2.0,
12,"Oates, Kaleigh",Fr,OH,6-0,12,0,12,8.0,,10,4,30,0.2,,,,4.0,1.0,,3.0,,11.5,,
1,"Ogden, Emma",Sr,S,5-10,3,0,3,3.0,,0,1,1,-1.0,9.0,1.0,,2.0,,,,,1.0,,
4,"Alechko, Sam",Sr,MH,6-0,2,0,2,1.0,,0,0,0,,,,,,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,31,18.0,,0,4,4,-1.0,,,,,22.0,,,,,,
-,Totals,-,-,-,-,-,131,,,1603,632,4314,0.225,1498.0,194.0,223.0,1742.0,172.0,78.0,456.0,66.0,2103.0,36.0,
-,Opponent Totals,-,-,-,-,-,131,,,1654,736,4453,6.906000000000001,1580.0,172.0,299.0,1769.0,194.0,39.0,335.0,53.0,2032.5,64.0,
