Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Gittens, Nikki",Sr,MB,5-10,115,0,115,30.0,27.0,232,90,554,0.256,3.0,,,30.0,,6.0,69.0,8.0,272.5,,
15,"Daniel, Mechell",Sr,OH,6-3,114,0,114,30.0,21.0,313,66,931,0.265,8.0,5.0,8.0,187.0,17.0,5.0,28.0,1.0,337.0,,
10,"Alabastro, Kristina",So,OH,5-10,114,0,114,30.0,13.0,231,71,569,0.281,7.0,2.0,1.0,50.0,,3.0,75.0,1.0,273.5,,
5,"Chappell, Arissa",So,DS,5-7,114,0,114,30.0,5.0,2,3,12,-0.083,44.0,26.0,36.0,306.0,29.0,,,,28.0,1.0,
17,"Durdanovic, Iva",Fr,OH,5-10,108,0,108,29.0,25.0,287,138,807,0.185,7.0,27.0,49.0,202.0,38.0,4.0,30.0,9.0,333.0,1.0,
1,"Roberts, Ashlyn",Fr,S,5-9,108,0,108,29.0,16.0,14,3,58,0.19,536.0,22.0,52.0,162.0,,,,,36.0,23.0,
12,"Reeves, Kellyn",Jr,S,5-8,102,0,102,30.0,14.0,3,4,23,-0.043,516.0,13.0,24.0,169.0,,,,,16.0,22.0,
22,"Hartman, Kelley",Fr,MB,6-2,99,0,99,29.0,17.0,167,67,452,0.221,5.0,,4.0,33.0,1.0,4.0,55.0,3.0,198.5,,
2,"Richardson, Sarah",Sr,MB,6-0,95,0,95,28.0,26.0,111,43,311,0.21899999999999997,4.0,20.0,40.0,49.0,2.0,13.0,96.0,4.0,192.0,,
16,"Baker, Abby",Jr,DS,5-6,69,0,69,18.0,,1,0,5,0.2,62.0,12.0,14.0,295.0,15.0,,,,13.0,,
11,"Stephenson, Symone",Jr,MB,5-11,38,0,38,16.0,7.0,32,19,113,0.115,2.0,2.0,7.0,21.0,,2.0,26.0,5.0,49.0,1.0,
9,"Canfield, Deanna",Sr,OH,5-9,28,0,28,14.0,4.0,3,6,29,-0.10300000000000001,4.0,1.0,12.0,48.0,4.0,,,,4.0,1.0,
6,"Diaz, Alahna",Fr,DS,5-4,27,0,27,10.0,4.0,0,0,0,,11.0,5.0,10.0,59.0,4.0,,,,5.0,,
8,"Lochner, Katelyn",So,OH,5-10,23,0,23,12.0,1.0,14,12,50,0.04,1.0,,4.0,22.0,6.0,,,,14.0,1.0,
3,"Anderson, Emma",Jr,S,5-10,17,0,17,8.0,,1,2,5,-0.2,59.0,,7.0,31.0,,,,,1.0,3.0,
4,"Harrell, Paker",Fr,S,5-10,17,0,17,7.0,,1,0,3,0.33299999999999996,81.0,1.0,12.0,48.0,,,,,2.0,8.0,
14,"Cooper, Avery",Fr,MB,5-10,12,0,12,5.0,,9,5,23,0.174,,,,,,1.0,3.0,,11.5,1.0,
20,"Hartman, Lauren",Fr,OH,6-1,9,0,9,5.0,,8,5,24,0.125,,,,5.0,1.0,,3.0,1.0,9.5,,
-,TEAM,-,-,-,-,-,18,12.0,,0,0,0,,,,,,19.0,,,,,,
-,Totals,-,-,-,-,-,116,,,1429,534,3969,0.225,1350.0,136.0,280.0,1717.0,136.0,38.0,385.0,32.0,1795.5,62.0,
-,Opponent Totals,-,-,-,-,-,116,,,1451,611,4067,6.345,1329.0,136.0,257.0,1724.0,136.0,43.0,304.0,52.0,1782.0,51.0,
