Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Blanco, Lauren",Jr,DS,5-10,110,0,110,30.0,10.0,4,3,21,0.048,35.0,16.0,21.0,353.0,28.0,,,,20.0,5.0,
13,"Varcolla, Sarah",So,MB,6-0,110,0,110,30.0,30.0,247,97,702,0.214,12.0,29.0,48.0,56.0,1.0,21.0,96.0,35.0,345.0,3.0,
18,"Vanbeek, Lori",Sr,MB,6-2,110,0,110,30.0,28.0,353,129,793,0.282,5.0,,,11.0,,25.0,91.0,17.0,423.5,2.0,
20,"Brown, Sam",Jr,OH,6-1,110,0,110,30.0,30.0,278,138,945,0.14800000000000002,34.0,33.0,45.0,262.0,51.0,3.0,33.0,4.0,330.5,1.0,
12,"Jeffery, Val",Sr,S,6-0,107,0,107,29.0,29.0,103,27,316,0.24100000000000002,1004.0,32.0,30.0,224.0,1.0,1.0,55.0,9.0,163.5,14.0,
4,"Borsz, Dana",Jr,DS,5-8,103,0,103,30.0,9.0,3,11,28,-0.28600000000000003,52.0,16.0,39.0,239.0,33.0,,,,19.0,,
5,"Hughes, Aleah",Fr,OH,5-9,89,0,89,24.0,21.0,104,84,369,0.054000000000000006,18.0,25.0,33.0,203.0,25.0,,16.0,4.0,137.0,1.0,
2,"Haggerty, Valor",Fr,MB,5-11,85,0,85,26.0,18.0,91,55,278,0.129,2.0,,,10.0,,2.0,48.0,6.0,117.0,,
14,"Tippie, Morgan",So,OH,6-3,64,0,64,25.0,2.0,57,32,190,0.132,6.0,,,30.0,2.0,1.0,24.0,4.0,70.0,1.0,
11,"Splinter, Heather",So,S,5-8,60,0,60,20.0,1.0,3,3,10,0.0,37.0,6.0,15.0,67.0,5.0,,1.0,,9.5,2.0,
10,"Kalahar, Erin",Fr,OH,5-10,47,0,47,15.0,2.0,43,34,150,0.06,,,4.0,10.0,,,15.0,7.0,50.5,1.0,
16,"Calvin, Rachelle",Jr,DS,5-5,27,0,27,16.0,,0,0,1,0.0,2.0,2.0,1.0,22.0,5.0,,,,2.0,,
23,"Saunders, Paige",So,OH,5-10,22,0,22,11.0,,13,10,42,0.071,,,,2.0,,,5.0,1.0,15.5,,
-,TEAM,-,-,-,-,-,19,14.0,,0,0,0,,,,,,12.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1299,623,3845,0.17600000000000002,1207.0,159.0,236.0,1489.0,163.0,53.0,384.0,87.0,1703.0,30.0,
-,Opponent Totals,-,-,-,-,-,110,,,1479,556,3770,7.647,1396.0,163.0,192.0,1700.0,159.0,43.0,320.0,55.0,1845.0,39.0,
