Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Townsend, Carly",So,S,5-11,119,0,119,30.0,30.0,48,27,149,0.141,1234.0,16.0,32.0,186.0,1.0,8.0,65.0,10.0,104.5,32.0,
4,"Thomas, Saige",Jr,OH,6-0,119,0,119,30.0,27.0,347,198,1176,0.127,4.0,2.0,7.0,87.0,7.0,14.0,41.0,9.0,383.5,1.0,
16,"Leonard, Maurissa",So,L/DS,5-4,119,0,119,30.0,,2,8,22,-0.273,24.0,27.0,35.0,569.0,29.0,,,,29.0,1.0,
10,"Johnston, Maggie",Sr,L/DS,5-10,118,0,118,30.0,9.0,3,0,15,0.2,29.0,20.0,11.0,267.0,29.0,,,,23.0,5.0,
2,"Bakaitis, Lauren",Jr,DS,5-9,117,0,117,30.0,17.0,4,2,24,0.083,32.0,26.0,39.0,244.0,38.0,,,1.0,30.0,3.0,
6,"Vidourek, Rachel",Jr,MH,6-1,110,0,110,30.0,28.0,244,69,558,0.314,4.0,14.0,22.0,87.0,,16.0,70.0,3.0,309.0,1.0,
19,"Tuifua, Gracey",So,OH,6-0,110,0,110,28.0,6.0,258,131,810,0.157,2.0,,,56.0,3.0,4.0,26.0,5.0,275.0,1.0,
12,"O'Connor, Mary",Sr,RS,6-1,109,0,109,29.0,10.0,210,94,572,0.203,4.0,,1.0,51.0,1.0,3.0,40.0,8.0,233.0,,
9,"Stephenson, Andrea",So,DS,5-6,107,0,107,29.0,16.0,0,0,7,0.0,16.0,16.0,24.0,191.0,29.0,,,,16.0,,
1,"Birnbrich, Zoe",Fr,MH,6-1,78,0,78,24.0,19.0,149,62,369,0.23600000000000002,2.0,,,15.0,,12.0,61.0,5.0,191.5,,
14,"Beasley, Annie",Jr,MH,6-2,75,0,75,25.0,14.0,148,51,353,0.275,3.0,2.0,17.0,17.0,4.0,8.0,54.0,8.0,185.0,1.0,
13,"Foster, Brianna",Jr,DS,5-8,23,0,23,10.0,3.0,0,0,0,,2.0,2.0,5.0,38.0,,,,,2.0,1.0,
11,"Leonard, Machayla",Fr,OH,6-0,16,0,16,9.0,1.0,15,9,53,0.113,,,,6.0,2.0,,4.0,2.0,17.0,,
7,"Sendelbach, Haley",So,OH,6-1,12,0,12,10.0,,3,2,12,0.083,1.0,,,,,,1.0,,3.5,,
18,"Clay, Lynnea",Fr,MH,6-2,4,0,4,4.0,,1,1,2,0.0,,,,,,,1.0,,1.5,,
-,TEAM,-,-,-,-,-,16,12.0,,0,0,0,,,,,,14.0,,,,,,
-,Totals,-,-,-,-,-,119,,,1432,654,4122,0.18899999999999997,1357.0,125.0,193.0,1814.0,157.0,65.0,363.0,51.0,1803.5,46.0,
-,Opponent Totals,-,-,-,-,-,119,,,1479,639,4186,6.227,1399.0,157.0,225.0,1786.0,125.0,58.0,323.0,47.0,1855.5,54.0,
