Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Rucli, Michela",So,MB,6-1,115,0,115,30.0,30.0,265,66,556,0.358,5.0,,,16.0,,19.0,100.0,11.0,334.0,2.0,
1,"Masciullo, Laura",Fr,RS,6-0,114,0,114,30.0,29.0,389,181,1032,0.20199999999999999,5.0,30.0,50.0,178.0,49.0,3.0,38.0,4.0,441.0,,
7,"Perez, Nanishka",So,OH,6-0,112,0,112,30.0,30.0,252,118,803,0.16699999999999998,23.0,24.0,30.0,204.0,32.0,3.0,44.0,9.0,301.0,1.0,
12,"Domingues, Luisa",So,L,5-10,108,0,108,30.0,,14,5,37,0.243,71.0,15.0,39.0,376.0,18.0,,1.0,,29.5,,
16,"Klemm, Hannah",Sr,S,5-10,108,0,108,30.0,27.0,16,11,70,0.071,860.0,24.0,40.0,172.0,1.0,1.0,22.0,,52.0,22.0,
2,"Black, Sophia",Sr,L,5-6,104,0,104,30.0,1.0,0,3,5,-0.6,40.0,5.0,8.0,279.0,14.0,,,,5.0,,
9,"Kostova, Veronika",Sr,OH,6-2,98,0,98,28.0,20.0,281,107,679,0.256,1.0,,,29.0,,,57.0,3.0,309.5,2.0,
22,"Sen, Semen",Sr,MB,6-3,93,0,93,27.0,22.0,109,30,265,0.298,5.0,22.0,31.0,28.0,1.0,9.0,72.0,5.0,176.0,2.0,
3,"Sydlik, Luisa",Fr,S,5-10,91,0,91,28.0,3.0,11,5,32,0.188,448.0,23.0,25.0,143.0,,,4.0,1.0,36.0,16.0,
23,"Denham, Caylie",So,L,5-2,74,0,74,26.0,2.0,1,0,4,0.25,7.0,12.0,7.0,97.0,5.0,,,,13.0,,
5,"Bogoje, Doris",So,MB,6-2,55,0,55,21.0,6.0,54,15,136,0.287,2.0,,1.0,16.0,,1.0,32.0,3.0,71.0,2.0,
8,"Valente, Leticia",Jr,MB,6-2,47,0,47,14.0,9.0,118,38,268,0.299,3.0,1.0,3.0,15.0,,3.0,39.0,1.0,141.5,,
18,"Figueroa, Paola",Jr,OH,5-10,37,0,37,19.0,1.0,49,30,163,0.11699999999999999,,,1.0,15.0,,1.0,9.0,3.0,54.5,,
26,"Russell, Hanna",Fr,MB,5-10,4,0,4,3.0,,1,0,2,0.5,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,17,13.0,,0,0,0,,,,,,18.0,,,,,,
-,Totals,-,-,-,-,-,115,,,1560,609,4052,0.235,1470.0,156.0,235.0,1568.0,138.0,40.0,418.0,40.0,1965.0,47.0,
-,Opponent Totals,-,-,-,-,-,115,,,1380,594,3848,6.042000000000001,1275.0,138.0,171.0,1572.0,156.0,47.0,413.0,53.0,1771.5,39.0,
