Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Gorrell, Tori",Fr,MB,6-2,121,0,121,34.0,34.0,201,65,378,0.36,11.0,,,19.0,1.0,22.0,99.0,18.0,272.5,,
15,"Washington, Haleigh",Jr,MB,6-3,121,0,121,34.0,34.0,291,52,556,0.43,7.0,24.0,37.0,72.0,,20.0,120.0,11.0,395.0,1.0,
3,"White, Kendall",Fr,DS,5-5,121,0,121,34.0,,3,3,10,0.0,81.0,13.0,25.0,500.0,21.0,,,,16.0,,
22,"Lee, Simone",Jr,OH,6-1,121,0,121,34.0,34.0,503,174,1245,0.264,17.0,17.0,45.0,194.0,9.0,18.0,45.0,3.0,560.5,1.0,
5,"Frantti, Ali",Jr,OH,6-1,121,0,121,34.0,34.0,295,99,861,0.228,41.0,16.0,22.0,219.0,43.0,20.0,42.0,2.0,352.0,,
19,"Thelen, Heidi",Jr,MB,6-2,118,0,118,34.0,7.0,205,67,518,0.266,3.0,,,27.0,,8.0,86.0,4.0,256.0,1.0,
12,"Holcomb, Keeton",So,DS,5-5,113,0,113,34.0,25.0,0,0,1,0.0,35.0,6.0,21.0,186.0,9.0,,,,6.0,1.0,
7,"Detering, Abby",Jr,S,6-0,109,0,109,33.0,29.0,95,19,229,0.332,1082.0,39.0,38.0,194.0,1.0,3.0,40.0,9.0,157.0,11.0,
24,"Broerman, Laura",Sr,DS,5-4,81,0,81,30.0,,0,0,0,,2.0,8.0,7.0,29.0,4.0,,,,8.0,,
21,"Weiskircher, Bryanna",So,S,6-1,70,0,70,25.0,5.0,15,6,40,0.225,231.0,12.0,21.0,71.0,,,14.0,3.0,34.0,,
8,"Pierce, Lainy",Jr,DS,5-8,70,0,70,31.0,,1,0,1,1.0,7.0,4.0,7.0,44.0,6.0,,,,5.0,,
6,"Reed, Nia",So,OH,6-2,20,0,20,14.0,,9,5,33,0.121,,,,1.0,,,5.0,1.0,11.5,,
13,"Krause, Taylor",Sr,DS,5-6,20,0,20,16.0,1.0,0,0,0,,,,3.0,11.0,,,,,,,
4,"Rivera, Wilma",So,S,5-10,19,0,19,10.0,1.0,0,0,0,,2.0,4.0,10.0,16.0,,,,,4.0,,
10,"Muller, Carley",Sr,DS,5-7,12,0,12,11.0,,0,0,0,,,1.0,3.0,6.0,,,,,1.0,,
2,"Sciorra, Emily",Fr,DS,5-4,11,0,11,8.0,,0,1,2,-0.5,,2.0,3.0,5.0,,,,,2.0,,
23,"Powers, Clare",So,OH,6-3,10,0,10,9.0,,5,0,10,0.5,,,,2.0,1.0,,,,5.0,,
18,"Farrell, Allison",Fr,DS,5-6,5,0,5,5.0,,0,0,0,,,1.0,,1.0,,,,,1.0,,
16,"Novakovic, Jelena",Fr,OPP,6-2,5,0,5,4.0,,3,2,9,0.111,,,,1.0,,,,,3.0,,
-,TEAM,-,-,-,-,-,7,7.0,,0,0,0,,,,,,3.0,,,,,,
-,Totals,-,-,-,-,-,121,,,1626,493,3893,0.29100000000000004,1519.0,147.0,242.0,1598.0,98.0,91.0,451.0,51.0,2089.5,15.0,
-,Opponent Totals,-,-,-,-,-,121,,,1394,717,3969,0.171,1325.0,98.0,238.0,1537.0,147.0,45.0,358.0,50.0,1716.0,32.0,
