Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
22,"Oleksak, Katie",Fr,S,5-10,111,0,111,30.0,30.0,50,12,124,0.306,1250.0,19.0,43.0,227.0,,9.0,95.0,6.0,125.5,8.0,
10,"Cizmic, Sanja",Jr,OH,6-1,111,0,111,30.0,16.0,335,120,831,0.259,7.0,19.0,29.0,103.0,16.0,11.0,52.0,8.0,391.0,2.0,
2,"Denny, Cassidy",Sr,DS,5-8,111,0,111,30.0,,1,0,4,0.25,75.0,26.0,29.0,444.0,25.0,,,,27.0,2.0,
6,"Hanna, Jasmine",Jr,OH,6-1,110,0,110,30.0,17.0,323,94,874,0.262,4.0,1.0,6.0,21.0,,15.0,51.0,7.0,364.5,1.0,
4,"Thornlow, Mckenna",Jr,DS,5-9,107,0,107,30.0,12.0,1,2,4,-0.25,6.0,26.0,39.0,162.0,18.0,,,,27.0,,
8,"Young, Amanda",Fr,DS,5-8,106,0,106,29.0,15.0,0,2,5,-0.4,15.0,5.0,5.0,139.0,16.0,,,,5.0,2.0,
13,"Hillyer, Kirstie",Fr,MB,6-6,105,0,105,30.0,30.0,262,79,559,0.327,5.0,20.0,39.0,30.0,,18.0,149.0,13.0,374.5,1.0,
14,"Poletto, Alexandra",Jr,MB,6-3,102,0,102,28.0,28.0,253,80,509,0.34,4.0,5.0,16.0,29.0,,14.0,116.0,9.0,330.0,1.0,
3,"Nicholson, Olivia",Fr,OH,6-0,99,0,99,27.0,27.0,188,68,521,0.23,17.0,11.0,32.0,194.0,22.0,5.0,90.0,3.0,249.0,2.0,
9,"Hougaard-Jensen, Paulina",Fr,MB,6-1,47,0,47,20.0,5.0,57,18,111,0.35100000000000003,,3.0,12.0,10.0,,2.0,31.0,6.0,77.5,1.0,
17,"Green, Mariah",So,DS,5-5,20,0,20,15.0,,0,0,0,,,1.0,3.0,7.0,1.0,,,,1.0,,
21,"Jackson, Jessica",Fr,OH,5-11,12,0,12,7.0,,8,7,29,0.034,,,,1.0,,,3.0,,9.5,,
7,"Craig, Katie",So,DS,5-9,6,0,6,4.0,,0,0,0,,,,3.0,5.0,1.0,,,,,,
-,TEAM,-,-,-,-,-,10,9.0,,0,0,0,,,,,,9.0,,,,,,
-,Totals,-,-,-,-,-,111,,,1478,482,3571,0.27899999999999997,1383.0,136.0,256.0,1372.0,108.0,74.0,587.0,52.0,1981.5,20.0,
-,Opponent Totals,-,-,-,-,-,111,,,1349,692,3698,5.103,1266.0,108.0,183.0,1361.0,136.0,51.0,331.0,44.0,1673.5,34.0,
