Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Brinkworth, Kimberly",So,MB,5-11,96,0,96,26.0,26.0,106,40,288,0.22899999999999998,8.0,11.0,21.0,54.0,,18.0,62.0,2.0,166.0,1.0,
14,"Weber, Chloe",Jr,MB,6-0,95,0,95,26.0,26.0,157,64,369,0.252,5.0,,,28.0,,13.0,68.0,9.0,204.0,,
12,"Gilbert, Jessica",So,OH,5-11,95,0,95,26.0,20.0,233,121,606,0.185,9.0,8.0,14.0,60.0,1.0,3.0,50.0,7.0,269.0,,
11,"Miller, Sophie",Sr,RS,5-10,94,0,94,25.0,25.0,64,21,164,0.262,732.0,38.0,54.0,211.0,2.0,1.0,17.0,,111.5,4.0,
21,"Ahuna, Ka'Iulani",So,OH,5-10,88,0,88,25.0,22.0,257,143,764,0.149,21.0,10.0,25.0,242.0,34.0,3.0,27.0,9.0,283.5,,
19,"Seiler, Ashley",Jr,OH,5-11,85,0,85,23.0,17.0,202,112,659,0.13699999999999998,18.0,18.0,45.0,223.0,23.0,7.0,18.0,2.0,236.0,,
7,"Harr, Regan",Jr,S,5-9,84,0,84,24.0,2.0,2,2,8,0.0,261.0,4.0,14.0,178.0,1.0,,,2.0,6.0,4.0,
15,"Vaoifi, Ashlee",Jr,L/DS,5-5,66,0,66,20.0,1.0,2,1,11,0.091,53.0,7.0,19.0,272.0,15.0,,1.0,,9.5,1.0,
5,"LaFond, Megan",Jr,OH,5-10,66,0,66,22.0,1.0,1,2,9,-0.111,37.0,4.0,14.0,187.0,11.0,,,,5.0,2.0,
10,"Mahoney, Katie",,,6-1,50,0,50,21.0,8.0,118,78,356,0.11199999999999999,2.0,4.0,20.0,36.0,6.0,2.0,11.0,4.0,129.5,,
13,"Larsen, Taylor",So,MB,6-1,49,0,49,17.0,5.0,87,24,263,0.24,2.0,,1.0,27.0,,3.0,20.0,6.0,100.0,,
8,"Absalonson, Hannah",Jr,DS,5-7,28,0,28,13.0,,0,1,1,-1.0,,4.0,11.0,10.0,1.0,,,,4.0,,
4,"Golubitskikh, Anya",Jr,MB,6-0,10,0,10,4.0,,8,2,19,0.316,,,3.0,2.0,,,3.0,1.0,9.5,,
22,"Vido, Fernanda",So,OH,5-10,9,0,9,3.0,3.0,18,10,58,0.138,1.0,2.0,1.0,12.0,2.0,,1.0,,20.5,,
2,"Johnson, Gabrielle",So,OH,5-11,1,0,1,1.0,,1,0,1,1.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,40,17.0,,0,0,0,,37.0,,,,21.0,,,,,,
-,Totals,-,-,-,-,-,97,,,1256,621,3576,0.17800000000000002,1186.0,110.0,242.0,1542.0,117.0,50.0,278.0,42.0,1555.0,12.0,
-,Opponent Totals,-,-,-,-,-,97,,,1076,501,3375,4.525,1018.0,119.0,146.0,1449.0,110.0,38.0,279.0,47.0,1372.5,11.0,
