Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Armer, Kayla",Sr,S,6-0,130,0,130,33.0,33.0,128,26,359,0.284,1320.0,19.0,34.0,322.0,,1.0,65.0,11.0,180.5,28.0,1.0
5,"Fuchs, Melissa",Sr,OH,5-11,130,0,130,33.0,33.0,350,222,1150,0.111,43.0,27.0,35.0,373.0,43.0,3.0,64.0,7.0,412.0,,
3,"Erickson, Hailey",Jr,DS,5-6,130,0,130,33.0,,1,0,6,0.16699999999999998,111.0,25.0,18.0,447.0,47.0,,,,26.0,,
1,"Vann, Ashlee",Sr,MB,5-10,130,0,130,33.0,31.0,334,150,839,0.21899999999999997,10.0,,2.0,71.0,2.0,3.0,61.0,11.0,367.5,1.0,
9,"Banks, Bailey",Jr,OH,5-10,130,0,130,33.0,33.0,478,187,1270,0.22899999999999998,40.0,33.0,61.0,428.0,36.0,1.0,48.0,7.0,536.0,,
12,"Gillard, Blair",Jr,MB,6-1,128,0,128,33.0,31.0,256,88,652,0.258,7.0,12.0,24.0,62.0,,18.0,150.0,13.0,361.0,2.0,
2,"Angeles, Rachel",So,DS,5-5,125,0,125,32.0,2.0,2,2,7,0.0,40.0,32.0,43.0,314.0,21.0,,,,34.0,,
4,"Fox, Laura",Jr,OH,5-10,102,0,102,27.0,25.0,88,57,234,0.132,4.0,,4.0,8.0,,4.0,65.0,9.0,124.5,,
6,"Lewis, Hannah",Fr,DS,5-5,64,0,64,22.0,,0,1,3,-0.33299999999999996,7.0,15.0,15.0,43.0,2.0,,,,15.0,,
13,"Zielinski, Sophie",So,OPP,5-11,15,0,15,5.0,3.0,24,6,55,0.327,1.0,,,1.0,,2.0,6.0,,29.0,,
11,"Kankel, Courtney",So,OH,6-0,13,0,13,8.0,2.0,12,7,34,0.147,1.0,,,2.0,,1.0,7.0,3.0,16.5,,
10,"O'Brien, Madison",So,S,5-9,12,0,12,8.0,,2,0,4,0.5,4.0,1.0,2.0,2.0,,,1.0,,3.5,,
7,"Patillo, Megan",Fr,MB,6-1,8,0,8,4.0,2.0,11,3,22,0.364,,,,,,,3.0,1.0,12.5,,
15,"Davenport, Kayla",Jr,MB,6-2,6,0,6,4.0,3.0,6,4,27,0.07400000000000001,2.0,,1.0,2.0,,1.0,6.0,,10.0,,
-,TEAM,-,-,-,-,-,25,15.0,,0,0,0,,,,,,20.0,,,,,,
-,Totals,-,-,-,-,-,130,,,1692,753,4662,0.201,1590.0,164.0,239.0,2075.0,171.0,34.0,476.0,62.0,2128.0,31.0,
-,Opponent Totals,-,-,-,-,-,130,,,1589,725,4678,5.97,1505.0,171.0,265.0,1959.0,164.0,49.0,518.0,84.0,2068.0,46.0,
