Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Slofkiss, Kayla",Sr,OH,6-1,110,0,110,31.0,31.0,284,139,864,0.168,16.0,20.0,24.0,268.0,28.0,13.0,68.0,6.0,351.0,4.0,
4,"Austin, Lily",Jr,DS,5-7,110,0,110,31.0,9.0,0,1,3,-0.33299999999999996,34.0,25.0,31.0,249.0,12.0,,,,25.0,,
12,"Chacon, Courtney",Sr,S,5-5,110,0,110,31.0,30.0,51,14,127,0.29100000000000004,994.0,20.0,13.0,237.0,,2.0,46.0,5.0,96.0,6.0,
6,"Beach, Laura",Sr,MB,6-1,110,0,110,31.0,31.0,295,61,586,0.39899999999999997,4.0,18.0,29.0,50.0,1.0,17.0,103.0,6.0,381.5,1.0,
15,"Copeland, Reed",So,MB,6-2,109,0,109,31.0,31.0,213,86,495,0.257,1.0,,,14.0,1.0,29.0,119.0,14.0,301.5,,
1,"Fields, Madi",Fr,DS,5-6,94,0,94,26.0,3.0,0,2,6,-0.33299999999999996,46.0,23.0,30.0,298.0,17.0,,,,23.0,1.0,
13,"Lewis, Emily",,,6-0,86,0,86,29.0,18.0,172,103,531,0.13,2.0,3.0,15.0,35.0,2.0,,47.0,,198.5,,
14,"Johnson, Shelby",,,5-7,77,0,77,24.0,2.0,0,1,1,-1.0,9.0,4.0,12.0,106.0,12.0,,,,4.0,,
7,"Traphagan, Tara",Fr,OH,6-1,75,0,75,25.0,11.0,104,51,322,0.165,1.0,,,35.0,7.0,1.0,41.0,4.0,125.5,,
17,"McArdle, Halie",Fr,OH,5-9,59,0,59,23.0,8.0,29,21,131,0.061,7.0,7.0,9.0,55.0,14.0,,7.0,,39.5,,
9,"Poor, Bayly",Fr,OH,5-11,47,0,47,19.0,3.0,87,52,273,0.128,1.0,,,35.0,9.0,2.0,14.0,2.0,96.0,,
19,"DeGarmo, Mattison",So,OH,6-3,35,0,35,12.0,7.0,43,27,145,0.11,2.0,4.0,9.0,19.0,2.0,2.0,9.0,1.0,53.5,1.0,
3,"Westfall, Dani",Jr,S,5-10,22,0,22,13.0,1.0,0,1,1,-1.0,55.0,2.0,5.0,16.0,,,,2.0,2.0,4.0,
8,"Taylor, Marley",Jr,MB,6-0,5,0,5,3.0,1.0,2,1,11,0.091,,,1.0,,1.0,,,,2.0,,
11,"Place, Laurel",So,MB,6-0,3,0,3,3.0,,2,1,3,0.33299999999999996,,,,1.0,,,2.0,1.0,3.0,,
-,TEAM,-,-,-,-,-,17,11.0,,0,0,0,,,,,,15.0,,,,,,
-,Totals,-,-,-,-,-,110,,,1282,561,3499,0.20600000000000002,1172.0,126.0,178.0,1418.0,121.0,66.0,456.0,41.0,1702.0,17.0,
-,Opponent Totals,-,-,-,-,-,110,,,1368,749,3798,4.88,1263.0,122.0,224.0,1425.0,125.0,44.0,338.0,39.0,1703.0,16.0,
