Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Knop, Caroline",Jr,DS,5-8,105,0,105,31.0,,0,0,1,0.0,89.0,20.0,9.0,459.0,10.0,,,,20.0,,
3,"Holston, Alex",Sr,RS,6-1,104,0,104,31.0,31.0,402,95,832,0.369,5.0,6.0,21.0,172.0,,6.0,69.0,7.0,448.5,,
14,"Gregory, Allie",Fr,DS,5-6,103,0,103,31.0,14.0,1,1,2,0.0,25.0,19.0,28.0,177.0,18.0,,1.0,,20.5,,
4,"Snyder, Carli",Jr,OH,6-0,103,0,103,31.0,31.0,371,89,957,0.295,7.0,21.0,36.0,277.0,14.0,5.0,29.0,8.0,411.5,,
22,"Monserez, Allie",So,S,5-9,101,0,101,30.0,30.0,38,9,82,0.354,1248.0,22.0,31.0,219.0,,1.0,67.0,11.0,94.5,25.0,
1,"Alhassan, Rhamat",Jr,MB,6-4,97,0,97,29.0,29.0,297,59,572,0.41600000000000004,,9.0,14.0,34.0,,22.0,119.0,10.0,387.5,,
23,"Hargreaves, Chanelle",Fr,DS,5-4,89,0,89,31.0,,0,0,0,,1.0,19.0,21.0,41.0,2.0,,,,19.0,,
5,"Kramer, Rachael",Fr,MB,6-8,88,0,88,29.0,26.0,176,24,283,0.537,,,,8.0,,8.0,73.0,6.0,220.5,,
15,"Joseph, Shaïnah",Jr,OH,6-1,76,0,76,26.0,9.0,110,62,311,0.154,,,,26.0,1.0,6.0,35.0,13.0,133.5,1.0,
8,"Dubiel, Samantha",Jr,DS,5-6,63,0,63,27.0,1.0,0,0,0,,2.0,1.0,10.0,21.0,1.0,,,,1.0,,
12,"Greer, Morgyn",Fr,OH,6-3,55,0,55,23.0,7.0,66,31,196,0.179,,,,22.0,,1.0,20.0,7.0,77.0,,
25,"Rogers, Lindsey",So,DS,5-9,50,0,50,21.0,,0,0,0,,4.0,8.0,18.0,17.0,2.0,,,,8.0,,
2,"King, Darrielle",Fr,MB,6-3,31,0,31,16.0,1.0,32,7,56,0.446,,,,4.0,,2.0,17.0,2.0,42.5,,
10,"Kellum, Taelor",So,MB,6-2,21,0,21,14.0,6.0,19,10,43,0.209,,1.0,1.0,1.0,,,14.0,1.0,27.0,,
11,"Huskey, Cheyenne",Fr,S,6-2,13,0,13,9.0,1.0,5,1,8,0.5,59.0,2.0,4.0,12.0,,,4.0,3.0,9.0,1.0,
24,"Bzoch, Ann-Lorrayne",Jr,DS,5-5,9,0,9,7.0,,0,0,0,,1.0,,2.0,5.0,,,,,,,
13,"Nieves, Camille",Fr,DS,5-7,1,0,1,1.0,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,10.0,,0,0,0,,,,,,16.0,,,,,,
-,Totals,-,-,-,-,-,105,,,1517,388,3343,0.33799999999999997,1441.0,128.0,195.0,1495.0,64.0,51.0,448.0,68.0,1920.0,27.0,
-,Opponent Totals,-,-,-,-,-,105,,,1230,623,3616,4.691,1163.0,64.0,190.0,1277.0,128.0,32.0,262.0,29.0,1457.0,43.0,
