Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
17,"Murata, Taylor",Fr,L,5-6,129,0,129,33.0,,8,2,42,0.14300000000000002,100.0,19.0,12.0,566.0,18.0,,,,27.0,,
7,"Wheeler, Cassidy",Sr,S,5-9,129,0,129,33.0,33.0,56,32,194,0.124,1002.0,22.0,29.0,277.0,,3.0,50.0,6.0,106.0,19.0,
6,"Canete, Qiana",Jr,OH,5-10,129,0,129,33.0,33.0,379,155,1265,0.177,41.0,19.0,27.0,468.0,44.0,4.0,62.0,4.0,433.0,3.0,
11,"Granger, Kaitlyn",Sr,OH,5-11,128,0,128,33.0,26.0,327,140,1135,0.165,12.0,15.0,24.0,127.0,8.0,2.0,38.0,1.0,363.0,1.0,
12,"Geathers, Zhanelle",So,MB,6-3,127,0,127,33.0,31.0,303,117,660,0.282,2.0,1.0,2.0,35.0,1.0,11.0,102.0,9.0,366.0,,
4,"Vickers, Libbie",So,OH,5-9,115,0,115,32.0,7.0,5,12,51,-0.13699999999999998,8.0,8.0,11.0,236.0,20.0,,,,13.0,3.0,
15,"McConnell, Madison",Fr,OH,6-0,102,0,102,32.0,17.0,127,55,355,0.203,2.0,3.0,13.0,28.0,1.0,5.0,81.0,6.0,175.5,,
1,"Schwettmann, Claire",Fr,S,5-9,92,0,92,24.0,1.0,17,13,52,0.077,191.0,15.0,9.0,170.0,2.0,,,,32.0,5.0,
5,"Ingram, Marisah",So,MB,6-1,88,0,88,23.0,22.0,146,53,362,0.257,3.0,6.0,9.0,27.0,1.0,10.0,83.0,6.0,203.5,1.0,
14,"Jedlicka, Kylie",Fr,OH,6-0,76,0,76,28.0,11.0,119,52,350,0.191,1.0,,,21.0,,,37.0,2.0,137.5,,
9,"St. Germain, Madelyn",Fr,L,5-6,75,0,75,25.0,1.0,1,2,5,-0.2,9.0,9.0,10.0,83.0,15.0,,,,10.0,1.0,
19,"Nwabuko, Jessica",So,MB,6-1,56,0,56,14.0,14.0,41,20,124,0.16899999999999998,4.0,,,11.0,,3.0,58.0,4.0,73.0,,
18,"Ford, Ashlynn",Jr,OH,5-10,48,0,48,20.0,1.0,0,0,0,,1.0,5.0,5.0,8.0,,,,,5.0,,
8,"Jacobson, Alexia",Jr,OH,5-10,9,0,9,3.0,1.0,1,1,9,0.0,1.0,,,,,,8.0,2.0,5.0,,
-,TEAM,-,-,-,-,-,26,16.0,,0,1,1,-1.0,,,1.0,,22.0,,,,,,
-,Totals,-,-,-,-,-,129,,,1530,655,4605,0.19,1377.0,122.0,152.0,2057.0,132.0,38.0,519.0,40.0,1949.5,33.0,
-,Opponent Totals,-,-,-,-,-,129,,,1701,845,4983,5.42,1591.0,132.0,237.0,2166.0,122.0,48.0,326.0,67.0,2044.0,49.0,
