Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
29,"Stucker, Kristen",So,S,6-0,127,0,127,35.0,35.0,55,17,144,0.264,1338.0,30.0,36.0,317.0,,5.0,34.0,1.0,107.0,24.0,
7,"Gerig, Ginny",Fr,L,5-5,126,0,126,35.0,,6,7,42,-0.024,88.0,36.0,30.0,498.0,34.0,,,,42.0,7.0,
4,"Ebright, Sammie",Sr,OH,6-0,126,0,126,35.0,34.0,180,88,549,0.168,16.0,27.0,12.0,263.0,3.0,6.0,48.0,11.0,237.0,1.0,
2,"O'Reilly, Allie",Jr,L,5-4,121,0,121,35.0,9.0,3,4,9,-0.111,37.0,31.0,39.0,301.0,20.0,,1.0,,34.5,1.0,
6,"Slay, Ashley",Jr,MB,6-0,120,0,120,34.0,33.0,397,122,926,0.297,12.0,20.0,27.0,104.0,2.0,31.0,78.0,22.0,487.0,3.0,
11,"White, Christina",Jr,OH,6-0,108,0,108,34.0,22.0,219,110,677,0.161,22.0,27.0,43.0,224.0,33.0,6.0,27.0,4.0,265.5,1.0,
23,"Teeter, Kaitlyn",Jr,OH,6-3,99,0,99,32.0,22.0,264,119,711,0.204,15.0,7.0,17.0,159.0,19.0,6.0,18.0,13.0,286.0,1.0,
13,"Gable, Cecily",So,OH,6-0,96,0,96,30.0,18.0,242,111,671,0.195,3.0,3.0,3.0,72.0,3.0,5.0,22.0,5.0,261.0,,
12,"Taff, Kaylee",So,MB,6-0,86,0,86,27.0,24.0,193,58,452,0.299,15.0,2.0,4.0,44.0,3.0,17.0,38.0,9.0,231.0,2.0,
1,"Carger, Logan",So,OH,5-10,57,0,57,22.0,13.0,130,44,328,0.262,1.0,,,17.0,,4.0,27.0,2.0,147.5,1.0,
14,"Thornton, Alexandria",So,DS,5-5,13,0,13,8.0,,1,1,3,0.0,,,4.0,6.0,1.0,,,,1.0,1.0,
5,"Arrington, Mimi",Fr,S,5-8,11,0,11,8.0,,4,2,8,0.25,28.0,1.0,,14.0,,,,,5.0,1.0,
10,"Panning, Jenna",Fr,OH,6-1,7,0,7,6.0,,4,4,14,0.0,1.0,1.0,,1.0,,,1.0,,5.5,,
-,TEAM,-,-,-,-,-,29,18.0,,0,0,0,,,,,,23.0,,,,,,
-,Totals,-,-,-,-,-,127,,,1698,687,4534,0.223,1576.0,185.0,215.0,2020.0,141.0,80.0,294.0,67.0,2110.0,43.0,
-,Opponent Totals,-,-,-,-,-,127,,,1489,672,4478,6.4270000000000005,1364.0,141.0,206.0,1851.0,184.0,81.0,367.0,83.0,1894.5,51.0,
