Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Rodriguez, Mildrelis",So,OH,5-9,113,0,113,31.0,28.0,309,129,1076,0.16699999999999998,31.0,13.0,7.0,325.0,29.0,1.0,21.0,5.0,333.5,,
12,"Tam, Rachel",Fr,OH,5-9,112,0,112,31.0,26.0,223,135,650,0.135,18.0,16.0,29.0,246.0,44.0,4.0,30.0,4.0,258.0,,
16,"Merseli, Jelena",Jr,S,5-11,110,0,110,31.0,26.0,38,12,111,0.23399999999999999,726.0,9.0,18.0,165.0,1.0,8.0,42.0,12.0,76.0,27.0,
7,"Schreiber, Cathy",Jr,MH,6-3,109,0,109,31.0,28.0,121,56,336,0.193,15.0,10.0,21.0,55.0,3.0,13.0,88.0,14.0,188.0,1.0,
15,"Fortuny, Rocio",So,RS,6-2,103,0,103,28.0,22.0,232,130,804,0.127,8.0,9.0,24.0,154.0,12.0,4.0,42.0,11.0,266.0,,
8,"Goldstein, Olivia",So,L,5-8,101,0,101,29.0,,3,3,14,0.0,53.0,22.0,20.0,318.0,53.0,,,,25.0,1.0,
6,"Griffith, Erlicia",Jr,RS,6-3,97,0,97,30.0,27.0,76,51,237,0.105,,,,11.0,1.0,20.0,80.0,29.0,136.0,,
4,"Coronel, Joselyn",So,RS,6-3,77,0,77,25.0,12.0,36,24,121,0.099,174.0,9.0,13.0,114.0,2.0,1.0,22.0,2.0,57.0,12.0,
11,"Schafer, Montana",Jr,MB,6-3,56,0,56,28.0,8.0,34,26,110,0.073,,2.0,4.0,9.0,,1.0,17.0,11.0,45.5,,
2,"Giller, Elizabeth",So,RS,6-0,41,0,41,24.0,,13,8,51,0.098,,,3.0,20.0,,1.0,8.0,1.0,18.0,1.0,
10,"Clark, Deja",Fr,OH,6-0,35,0,35,12.0,9.0,46,46,174,0.0,2.0,,6.0,21.0,,,25.0,4.0,58.5,1.0,
-,TEAM,-,-,-,-,-,26,18.0,,0,0,0,,,,,,25.0,,,,,,
-,Totals,-,-,-,-,-,113,,,1131,620,3684,0.139,1027.0,90.0,145.0,1438.0,170.0,53.0,375.0,93.0,1461.5,43.0,
-,Opponent Totals,-,-,-,-,-,113,,,1541,579,3842,8.283,1450.0,170.0,177.0,1702.0,90.0,49.0,292.0,47.0,1906.0,15.0,
