Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Nicks, Chasity",Fr,OH,5-10,90,0,90,26.0,26.0,197,113,598,0.14,6.0,17.0,16.0,165.0,23.0,5.0,32.0,1.0,235.0,2.0,
17,"Ward, Kevreion",So,RS,5-9,87,0,87,25.0,24.0,204,144,656,0.091,15.0,7.0,28.0,120.0,31.0,9.0,40.0,5.0,240.0,5.0,
9,"Hensley, Alleeyah",Sr,OH,5-6,87,0,87,25.0,,4,3,25,0.04,66.0,10.0,9.0,336.0,38.0,,,,14.0,1.0,
6,"Cisse, Kitagbe",Jr,MB,5-11,86,0,86,26.0,21.0,107,66,358,0.115,4.0,4.0,21.0,29.0,6.0,6.0,25.0,2.0,129.5,2.0,
4,"Thrower, L'Muriell",So,S,5-7,85,0,85,26.0,20.0,12,11,67,0.015,296.0,24.0,11.0,133.0,4.0,,11.0,,41.5,29.0,
1,"Jones, Jaivieanna",,,5-9,81,0,81,23.0,17.0,117,61,381,0.147,7.0,1.0,6.0,21.0,1.0,7.0,41.0,2.0,145.5,,
2,"Richardson, Diemend",Jr,S,5-4,81,0,81,23.0,9.0,15,1,49,0.28600000000000003,267.0,19.0,13.0,102.0,1.0,,,,34.0,12.0,
8,"Lucas, Maya",Sr,RS,5-11,61,0,61,20.0,13.0,81,51,251,0.12,3.0,2.0,2.0,20.0,6.0,5.0,17.0,1.0,96.5,,
14,"Wilkins, Hailey",Jr,MB,5-11,50,0,50,17.0,9.0,21,17,76,0.053,1.0,,1.0,4.0,1.0,3.0,31.0,2.0,39.5,1.0,
16,"Phillips, Teryn",So,DS,5-5,44,0,44,23.0,2.0,1,2,8,-0.125,4.0,8.0,6.0,43.0,8.0,,,,9.0,,
3,"Bishop, Desiree",Jr,MB,5-9,40,0,40,12.0,11.0,39,21,133,0.135,1.0,8.0,8.0,15.0,1.0,8.0,22.0,4.0,66.0,,
10,"Moy, Taylon",,,5-3,32,0,32,18.0,1.0,2,2,8,0.0,82.0,3.0,9.0,24.0,,,,,5.0,7.0,
18,"Mollere, Erineka",,,5-6,29,0,29,14.0,1.0,14,7,58,0.121,7.0,,1.0,19.0,,,2.0,,15.0,,
15,"Smith, Angel",,,-,27,0,27,10.0,2.0,15,11,63,0.063,4.0,2.0,3.0,8.0,1.0,2.0,5.0,3.0,21.5,,
10,"Tolbert, Dawntae",Fr,MB,5-11,6,0,6,6.0,,2,3,6,-0.16699999999999998,1.0,,,,,,,,2.0,,
7,"Thompson, Danyelle",,,-,5,0,5,5.0,,1,0,3,0.33299999999999996,1.0,,,,,,,,1.0,,
11,"Robinson, Asia",,,-,3,0,3,3.0,,0,1,1,-1.0,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,46,21.0,,0,1,1,-1.0,,,,,33.0,,,5.0,,,
-,Totals,-,-,-,-,-,90,,,832,515,2742,0.11599999999999999,765.0,105.0,134.0,1040.0,154.0,45.0,226.0,25.0,1095.0,59.0,
-,Opponent Totals,-,-,-,-,-,90,,,1089,530,2890,5.603,1005.0,155.0,157.0,1216.0,105.0,38.0,201.0,23.0,1382.5,20.0,
