Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Ezell, Aubrey",So,S,5-8,106,0,106,30.0,25.0,42,9,108,0.306,726.0,41.0,62.0,218.0,1.0,1.0,8.0,1.0,88.0,,
8,"Shields, Mikayla",Fr,RS,6-0,105,0,105,30.0,27.0,341,108,757,0.308,7.0,8.0,7.0,116.0,5.0,5.0,65.0,13.0,386.5,1.0,
11,"Atoa-Williams, Koko",Sr,OH,5-10,103,0,103,30.0,30.0,197,97,647,0.155,17.0,14.0,15.0,265.0,43.0,7.0,31.0,8.0,233.5,1.0,
9,"Kirkland, Megan",Sr,L/DS,5-7,103,0,103,30.0,,1,0,2,0.5,84.0,16.0,32.0,349.0,19.0,,,,17.0,,
6,"Koehler, Courtney",Fr,S,5-11,97,0,97,30.0,5.0,1,4,11,-0.273,388.0,12.0,9.0,105.0,1.0,,2.0,1.0,14.0,5.0,
3,"Legros, Dessaa",Sr,OH,5-10,94,0,94,30.0,29.0,262,99,705,0.231,6.0,2.0,15.0,111.0,21.0,12.0,26.0,3.0,289.0,,
7,"Angermiller, Jacqy",Sr,MB,6-2,88,0,88,30.0,29.0,137,51,310,0.27699999999999997,2.0,3.0,3.0,17.0,1.0,13.0,62.0,5.0,184.0,,
22,"Epps, Abreia",Jr,OH,6-0,73,0,73,26.0,2.0,140,58,345,0.23800000000000002,,,,21.0,,2.0,31.0,3.0,157.5,,
2,"Cabrera, Joely",Sr,L/DS,5-6,72,0,72,28.0,,1,1,11,0.0,17.0,7.0,31.0,108.0,20.0,,,,8.0,1.0,
20,"Starr, Alicia",Fr,OH,6-0,71,0,71,25.0,13.0,80,17,189,0.33299999999999996,2.0,8.0,4.0,25.0,,14.0,66.0,8.0,135.0,,
4,"Edwards, Claire",Fr,MB,6-2,63,0,63,26.0,16.0,79,23,177,0.316,1.0,4.0,7.0,3.0,,8.0,46.0,5.0,114.0,,
12,"Furlong, Courtney",So,OH,6-3,41,0,41,22.0,3.0,63,29,162,0.21,6.0,,1.0,25.0,6.0,5.0,15.0,,75.5,,
16,"Murray, Savannah",Fr,L/DS,5-9,26,0,26,14.0,1.0,0,1,2,-0.5,2.0,3.0,8.0,18.0,4.0,,,,3.0,,
10,"Lock, Emma",So,L/DS,5-9,15,0,15,9.0,,1,1,2,0.0,,2.0,4.0,27.0,4.0,,,,3.0,,
15,"Turner, Jesse",So,MB,6-2,7,0,7,6.0,,8,1,30,0.233,1.0,,,2.0,,,4.0,1.0,10.0,,
25,"McKeag, Courtney",So,OH,6-0,5,0,5,4.0,,3,1,9,0.222,,2.0,,3.0,,,,,5.0,,
23,"Brown, Callie",So,MB,6-1,4,0,4,4.0,,4,4,12,0.0,,,,,,,,,4.0,,
-,TEAM,-,-,-,-,-,23,17.0,,0,0,0,,,,,,24.0,,,,,,
-,Totals,-,-,-,-,-,106,,,1360,504,3479,0.24600000000000002,1259.0,122.0,198.0,1413.0,149.0,67.0,356.0,48.0,1727.0,8.0,
-,Opponent Totals,-,-,-,-,-,106,,,1412,581,3626,6.869,1308.0,149.0,224.0,1429.0,122.0,38.0,286.0,49.0,1742.0,16.0,
