Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Zhang, Jiayi",So,MB,6-6,108,0,108,31.0,20.0,240,122,754,0.156,5.0,15.0,15.0,72.0,24.0,7.0,55.0,16.0,289.5,1.0,
2,"Magee, Emily",Fr,DS,5-8,106,0,106,31.0,6.0,3,2,9,0.111,21.0,33.0,30.0,271.0,34.0,,,,36.0,2.0,
3,"Larsen, Alex",Sr,OPP,5-11,106,0,106,30.0,28.0,310,132,871,0.204,22.0,29.0,49.0,240.0,26.0,3.0,58.0,7.0,371.0,1.0,
27,"Hubbard, Amanda",Fr,S,5-10,106,0,106,31.0,28.0,28,21,121,0.057999999999999996,980.0,7.0,21.0,227.0,,,30.0,3.0,50.0,36.0,
15,"Lilliquist, Alexandra",Jr,OH,5-10,98,0,98,30.0,20.0,237,87,806,0.18600000000000003,21.0,18.0,11.0,226.0,19.0,2.0,19.0,3.0,266.5,1.0,
16,"Hansson, Filippa",Fr,MB,6-2,96,0,96,31.0,27.0,118,50,319,0.213,5.0,13.0,15.0,72.0,1.0,18.0,60.0,13.0,179.0,3.0,
9,"Krepper, Katharina",Fr,MB,6-1,84,0,84,29.0,19.0,102,56,285,0.161,2.0,,3.0,14.0,,15.0,64.0,7.0,149.0,2.0,
4,"Rivera, Natalia",Fr,L,5-4,82,0,82,24.0,,2,3,13,-0.077,51.0,15.0,12.0,411.0,29.0,,,,17.0,1.0,
14,"Vukosavljevic, Sonja",Jr,MB,6-0,77,0,77,30.0,13.0,66,42,197,0.122,5.0,4.0,11.0,38.0,2.0,2.0,46.0,4.0,95.0,1.0,
17,"Fink, Viktoria",So,OH,5-10,76,0,76,22.0,13.0,185,74,605,0.183,19.0,12.0,21.0,177.0,12.0,5.0,13.0,4.0,208.5,4.0,
11,"Zhao, Mengdi",Sr,MB,6-3,29,0,29,15.0,7.0,26,5,72,0.292,1.0,1.0,,10.0,1.0,5.0,16.0,3.0,40.0,,
6,"Hopton, Nicole",Sr,S,5-9,21,0,21,7.0,4.0,6,1,13,0.385,97.0,1.0,5.0,28.0,,,3.0,1.0,8.5,4.0,
-,TEAM,-,-,-,-,-,29,17.0,,0,0,0,,,,,,13.0,,,,,,
-,Totals,-,-,-,-,-,114,,,1323,595,4065,0.179,1229.0,148.0,193.0,1786.0,161.0,57.0,364.0,61.0,1710.0,56.0,
-,Opponent Totals,-,-,-,-,-,114,,,1514,608,4168,7.233,1407.0,161.0,201.0,1909.0,148.0,44.0,306.0,48.0,1872.0,60.0,
