Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Merseli, Tamara",Jr,OH,5-10,128,0,128,36.0,36.0,366,135,1312,0.17600000000000002,42.0,13.0,26.0,488.0,41.0,10.0,51.0,4.0,414.5,1.0,
11,"Moser, Chelsea",Sr,OH,6-1,127,0,127,36.0,36.0,338,67,773,0.35100000000000003,9.0,27.0,27.0,83.0,1.0,14.0,88.0,8.0,423.0,1.0,
13,"Dooley, Faith",Jr,MH,6-3,125,0,125,35.0,31.0,322,92,771,0.298,4.0,,,37.0,1.0,25.0,121.0,6.0,407.5,2.0,
4,"Griffin, Sydney",Jr,S,5-11,124,0,124,35.0,35.0,116,28,297,0.29600000000000004,1316.0,12.0,22.0,270.0,,12.0,75.0,8.0,177.5,7.0,
5,"Fraase, Alivia",Fr,RS,6-0,121,0,121,36.0,1.0,1,1,12,0.0,58.0,18.0,26.0,583.0,12.0,,,,19.0,,
17,"Brekke, Tamika",So,DS,5-7,115,0,115,36.0,17.0,1,1,13,0.0,29.0,18.0,16.0,226.0,27.0,,,,19.0,,
18,"Brueggeman, Ashley",Fr,RS,6-2,108,0,108,33.0,24.0,209,111,582,0.168,2.0,,,57.0,1.0,5.0,55.0,8.0,241.5,1.0,
1,"Tepavac, Teodora",Jr,OH,5-10,86,0,86,29.0,5.0,6,7,59,-0.017,15.0,25.0,17.0,210.0,12.0,,,,31.0,,
3,"Kaczorowska, Julia",Jr,OH,6-0,85,0,85,32.0,9.0,157,77,536,0.149,3.0,,,73.0,1.0,5.0,28.0,,176.0,1.0,
9,"Dominguez, Denae",So,L/DS,5-5,77,0,77,24.0,12.0,3,1,12,0.16699999999999998,20.0,16.0,24.0,143.0,8.0,,,,19.0,2.0,
12,"Vail, Jordan",So,MH,6-1,60,0,60,20.0,4.0,100,31,227,0.304,1.0,,,12.0,,5.0,61.0,7.0,135.5,,
8,"Bettenga, Grace",So,MB,6-1,36,0,36,18.0,4.0,41,18,146,0.158,2.0,,,13.0,1.0,,19.0,,50.5,,
10,"Mattson, Sidney",Fr,S,5-10,11,0,11,7.0,1.0,1,0,7,0.14300000000000002,59.0,,1.0,10.0,1.0,,,1.0,1.0,2.0,
16,"Smith, Maggie",Fr,DS,5-7,10,0,10,7.0,1.0,1,1,2,0.0,2.0,1.0,1.0,15.0,1.0,,,,2.0,,
6,"Pappa, Chai",Jr,OH,5-10,7,0,7,4.0,,4,1,9,0.33299999999999996,1.0,2.0,1.0,8.0,,,,,6.0,,
2,"Ziegler, Steph",Fr,DS,5-7,3,0,3,3.0,,0,0,1,0.0,,1.0,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,15,13.0,,0,0,0,,2.0,,,,8.0,,,,,,
-,Totals,-,-,-,-,-,128,,,1666,571,4759,0.23,1565.0,133.0,161.0,2228.0,115.0,76.0,498.0,42.0,2124.0,17.0,
-,Opponent Totals,-,-,-,-,-,128,,,1719,821,5183,6.1370000000000005,1614.0,116.0,215.0,2254.0,132.0,53.0,324.0,54.0,2050.0,31.0,
