Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Urbach, Alexis",,,6-1,90,0,90,26.0,10.0,231,119,575,0.195,3.0,1.0,4.0,51.0,7.0,4.0,29.0,6.0,250.5,1.0,
1,"Ahearn, Sadie",Sr,DS,5-2,90,0,90,26.0,1.0,0,0,1,0.0,48.0,7.0,21.0,361.0,25.0,,,,7.0,,
2,"Lindsey, Raegan",Sr,S,5-6,90,0,90,26.0,24.0,1,6,19,-0.263,463.0,17.0,22.0,209.0,,,,2.0,18.0,15.0,
5,"Watkins, Ashley",Fr,S,6-0,90,0,90,26.0,18.0,87,60,292,0.092,382.0,22.0,17.0,174.0,1.0,2.0,14.0,2.0,118.0,18.0,
20,"Hammer, Mykaela",So,OH,6-1,89,0,89,26.0,24.0,143,82,431,0.142,7.0,14.0,32.0,82.0,12.0,3.0,49.0,11.0,184.5,,
18,"Huddleston, Missy",Fr,OH,5-11,88,0,88,26.0,23.0,195,121,671,0.11,5.0,8.0,14.0,151.0,28.0,1.0,24.0,6.0,216.0,1.0,
10,"Laramee, Cassie",So,OH,5-11,87,0,87,26.0,18.0,154,125,547,0.053,6.0,18.0,18.0,127.0,21.0,1.0,27.0,10.0,186.5,2.0,
7,"Gaogao, Silerolia",So,OH,5-11,74,0,74,26.0,8.0,99,69,373,0.08,2.0,1.0,6.0,47.0,11.0,2.0,21.0,5.0,112.5,,
12,"Kramer, Mckenzie",Fr,MB,6-1,64,0,64,19.0,19.0,41,19,129,0.171,2.0,,,6.0,,5.0,37.0,7.0,64.5,2.0,
11,"Robison, Karlee",Fr,DS,5-5,60,0,60,23.0,1.0,1,0,5,0.2,1.0,1.0,8.0,44.0,9.0,,,,2.0,,
8,"Peck, Katie",So,MB,6-0,29,0,29,14.0,7.0,11,3,33,0.242,,,1.0,,1.0,,8.0,4.0,15.0,,
4,"Grimsrud, Janna",Fr,MB,6-1,23,0,23,12.0,3.0,10,7,30,0.1,,,,,,,10.0,,15.0,,
-,TEAM,-,-,-,-,-,36,14.0,,0,0,0,,1.0,,,,20.0,,,,,,
-,Totals,-,-,-,-,-,90,,,973,611,3106,0.11699999999999999,920.0,89.0,143.0,1252.0,135.0,18.0,219.0,53.0,1189.5,39.0,
-,Opponent Totals,-,-,-,-,-,90,,,1140,406,2990,6.671,1064.0,135.0,176.0,1332.0,89.0,30.0,320.0,40.0,1465.0,35.0,
