0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,ETSU,L 1 - 3,4,1,,18,6,36,0.333,,,,11,3,,,,18.0,,
08/30/2019,Troy,L 1 - 3,4,1,,3,6,25,-0.120,1,,,4,,,1,,3.5,,
08/31/2019,Southeastern La.,W 3 - 0,3,1,,9,2,22,0.318,,1,,6,2,,1,,10.5,,
09/06/2019,"UAB @ Birmingham,Ala.",L 1 - 3,4,1,,11,8,41,0.073,1,,,18,,,,,11.0,,
09/07/2019,@ Samford,L 0 - 3,3,1,,4,4,14,,,,1,4,2,1,2,,6.0,,
09/07/2019,"North Ala. @ Birmingham, Ala.",W 3 - 0,3,1,,7,5,20,0.100,,2,,8,2,,,,9.0,,
09/13/2019,Sam Houston St.,W 3 - 1,4,1,,8,6,31,0.065,,1,3,4,,,1,,9.5,,
09/13/2019,Stetson,W 3 - 1,4,1,,18,4,42,0.333,,,,7,1,,,1,18.0,,
09/14/2019,Mississippi St.,L 1 - 3,4,1,,14,6,48,0.167,,1,,13,1,,1,,15.5,,
09/20/2019,"Charleston So. @ Charleston, S.C.",L 1 - 3,4,1,,9,5,25,0.160,2,,,13,1,,,,9.0,,
09/20/2019,"New Orleans @ Charleston, S.C.",W 3 - 0,3,1,,11,3,34,0.235,2,,,7,1,1,1,,12.5,,
09/21/2019,@ Col. of Charleston,W 3 - 0,3,1,,14,9,39,0.128,2,,,9,,,,,14.0,,
09/25/2019,Tennessee Tech,W 3 - 0,3,1,,11,4,26,0.269,,,1,9,1,,,,11.0,,
09/28/2019,UT Martin,L 1 - 3,4,1,,8,8,37,,2,,,10,3,,,,8.0,,
10/04/2019,Morehead St.,W 3 - 2,5,1,,20,6,49,0.286,,1,1,8,,,2,,22.0,,
10/05/2019,Eastern Ky.,W 3 - 0,3,1,,6,4,22,0.091,1,,,6,1,,1,,6.5,,
10/11/2019,@ Tennessee St.,W 3 - 0,3,1,,9,6,23,0.130,1,,1,9,1,,,,9.0,,
10/12/2019,@ Belmont,W 3 - 0,3,1,,9,4,28,0.179,1,,1,8,2,1,,,10.0,,
10/18/2019,@ SIUE,L 1 - 3,4,1,,10,6,38,0.105,,,,16,1,,1,,10.5,,
10/19/2019,@ Eastern Ill.,W 3 - 0,3,1,,5,2,20,0.150,,,1,4,,1,2,1,7.0,,
10/25/2019,Murray St.,W 3 - 1,4,1,,11,4,31,0.226,,,,10,,1,,,12.0,,
10/26/2019,Austin Peay,W 3 - 0,3,1,,9,2,29,0.241,1,,,4,1,,1,,9.5,,
10/30/2019,@ Tennessee Tech,W 3 - 1,4,1,,20,7,56,0.232,,,,8,,,2,,21.0,,
11/02/2019,@ Southeast Mo. St.,L 1 - 3,4,1,,12,4,32,0.250,1,1,,13,2,,4,,15.0,,
11/08/2019,@ Eastern Ky.,W 3 - 1,4,1,,11,6,39,0.128,1,,3,13,,,2,,12.0,,
11/09/2019,@ Morehead St.,W 3 - 0,3,1,,10,3,35,0.200,2,1,,7,1,,4,,13.0,,
11/15/2019,Belmont,W 3 - 0,3,1,,12,5,28,0.250,1,,,5,,,,,12.0,,
11/16/2019,Tennessee St.,W 3 - 1,4,1,,8,1,28,0.250,1,1,,7,,,,,9.0,,
11/21/2019,SIUE,W 3 - 0,3,1,,14,3,33,0.333,,2,1,8,,1,,,17.0,,
11/22/2019,Morehead St.,L 0 - 3,3,1,,5,4,31,0.032,1,1,,13,2,,1,,6.5,,
