0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Fla. Atlantic,W 3 - 1,,4,1,0,0,0,,,,1,1,,,,,,,
08/25/2018,FGCU,L 0 - 3,,3,1,0,0,0,,,,2,1,,,,,,,
08/25/2018,UCF,W 3 - 0,,3,1,0,0,0,,,,1,1,,,1,,0.5,,
08/31/2018,Towson @ Trujillo Alto,L 0 - 3,,3,1,0,0,0,,,1,1,,,,,,1.0,,
09/01/2018,Missouri @ San Juan,L 2 - 3,,5,1,0,0,0,,,1,1,1,,,,,1.0,1,
09/07/2018,@ A&M-Corpus Christi,W 3 - 0,,,,,,,,,,,,,,,,,,
09/08/2018,"Texas Southern @ Corpus Christi, TX",W 3 - 0,,,,,,,,,,,,,,,,,,
09/21/2018,Wake Forest,W 3 - 0,,,,,,,,,,,,,,,,,,
09/23/2018,Duke,W 3 - 1,,,,,,,,,,,,,,,,,,
09/28/2018,@ Pittsburgh,L 0 - 3,,,,,,,,,,,,,,,,,,
09/30/2018,@ Virginia,W 3 - 1,,,,,,,,,,,,,,,,,,
10/05/2018,North Carolina,W 3 - 1,,,,,,,,,,,,,,,,,,
10/07/2018,NC State,W 3 - 1,,,,,,,,,,,,,,,,,,
10/12/2018,@ Syracuse,L 1 - 3,,,,,,,,,,,,,,,,,,
10/14/2018,@ Boston College,W 3 - 0,,,,,,,,,,,,,,,,,,
10/19/2018,Clemson,L 0 - 3,,,,,,,,,,,,,,,,,,
10/21/2018,Georgia Tech,W 3 - 1,,,,,,,,,,,,,,,,,,
10/24/2018,Florida St.,W 3 - 2,,,,,,,,,,,,,,,,,,
10/26/2018,Virginia Tech,W 3 - 0,,,,,,,,,,,,,,,,,,
11/02/2018,@ Louisville,L 1 - 3,,,,,,,,,,,,,,,,,,
11/04/2018,@ Notre Dame,L 0 - 3,,,,,,,,,,,,,,,,,,
11/09/2018,@ Wake Forest,L 2 - 3,,,,,,,,,,,,,,,,,,
11/11/2018,@ North Carolina,L 1 - 3,,,,,,,,,,,,,,,,,,
11/18/2018,Pittsburgh,L 2 - 3,,,,,,,,,,,,,,,,,,
11/23/2018,@ Duke,L 2 - 3,,,,,,,,,,,,,,,,,,
