Date,TeamA,TeamB,Result,S,Team A Kills,Team A Errors,Team A Total Attacks,Team A Hit Pct,Team A Assists,Team A Aces,Team A SErr,Team A Digs,Team A RErr,Team A Block Solos,Team A Block Assists,Team A BErr,Team A PTS,Team B Kills,Team B Errors,Team B Total Attacks,Team B Hit Pct,Team B Assists,Team B Aces,Team B SErr,Team B Digs,Team B RErr,Team B Block Solos,Team B Block Assists,Team B BErr,Team B PTS
8262017,USC Upstate,Denver,0,4.0,32.0,22.5,141.0,0.0635,30.0,2.5,3.5,60.0,4.0,2.0,4.0,0.0,38.5,34.0,6.0,92.0,0.304,32.0,6.0,10.0,46.0,0.0,2.0,4.0,0.0,44.0
8262017,USC Upstate,Tennessee St.,0,5.0,39.0,23.33333333333333,166.66666666666666,0.085,37.0,5.333333333333333,4.0,75.33333333333333,5.666666666666668,2.333333333333333,6.666666666666668,1.3333333333333333,50.0,30.0,23.0,106.0,0.066,27.0,0.0,7.0,47.0,6.0,1.0,0.0,1.0,31.0
9012017,USC Upstate,Wofford,0,3.0,37.0,21.5,153.5,0.09675,34.25,4.75,3.5,68.25,5.5,1.75,7.0,1.0,47.0,46.75,21.75,131.0,0.18600000000000003,43.75,7.0,9.25,51.5,6.0,1.25,6.5,0.25,58.25
9012017,USC Upstate,Gardner-Webb,1,5.0,40.8,21.8,152.6,0.1216,37.6,4.8,4.2,67.4,5.2,1.8,8.0,1.0,51.4,38.66666666666666,18.33333333333333,124.33333333333331,0.151,37.0,4.0,10.666666666666666,49.66666666666666,4.333333333333333,0.3333333333333333,16.0,0.6666666666666666,51.0
9022017,USC Upstate,N.C. Central,1,3.0,41.66666666666666,22.16666666666667,148.0,0.13066666666666668,38.333333333333336,4.5,4.0,66.66666666666667,4.666666666666667,1.8333333333333333,8.0,0.8333333333333334,52.0,28.6,21.8,112.2,0.0548,26.2,4.6,7.2,48.4,5.8,1.8,6.4,1.4,38.2
9062017,USC Upstate,Charlotte,0,3.0,41.42857142857143,22.428571428571423,144.28571428571428,0.13071428571428573,38.285714285714285,4.0,3.7142857142857135,64.42857142857143,5.285714285714286,1.5714285714285714,8.0,0.8571428571428571,51.0,47.875,18.875,148.0,0.20725,45.0,4.5,5.0,71.5,4.25,2.75,20.75,2.625,65.5
9082017,USC Upstate,UMES,0,4.0,42.625,22.75,146.0,0.135,39.75,3.75,3.75,66.25,5.875,1.375,8.25,0.75,51.875,52.14285714285714,19.428571428571427,127.14285714285714,0.2624285714285714,48.28571428571429,8.0,10.428571428571429,52.0,5.857142857142858,2.0,14.857142857142858,2.142857142857143,69.57142857142857
9092017,USC Upstate,William & Mary,1,5.0,43.33333333333334,22.222222222222218,147.0,0.14222222222222222,40.555555555555564,4.0,3.888888888888889,65.33333333333333,5.888888888888888,1.3333333333333333,9.111111111111109,0.6666666666666666,53.22222222222222,38.888888888888886,19.11111111111111,109.77777777777777,0.17888888888888888,37.22222222222222,4.0,6.333333333333332,45.555555555555564,4.5555555555555545,1.0,8.222222222222221,1.1111111111111112,48.0
9092017,USC Upstate,Wake Forest,0,5.0,43.7,22.6,151.9,0.1387,40.6,4.1,4.4,66.6,6.1,1.4,9.8,0.7,54.1,44.42857142857143,19.571428571428573,117.71428571428572,0.2024285714285714,41.142857142857146,5.142857142857143,9.285714285714286,43.0,2.0,2.7142857142857144,16.571428571428573,2.7142857142857144,60.57142857142857
9152017,USC Upstate,Furman,0,3.0,41.54545454545455,21.818181818181817,146.1818181818182,0.13218181818181818,38.54545454545455,4.0,4.727272727272728,63.54545454545455,6.1818181818181825,1.3636363636363635,9.272727272727273,0.7272727272727273,51.54545454545455,49.8,20.8,140.2,0.1999,45.2,4.3,5.4,65.1,6.7,0.8,7.1,3.0,58.45
9162017,USC Upstate,Marshall,0,3.0,40.583333333333336,21.25,142.16666666666666,0.13391666666666666,37.75,3.9166666666666665,5.0,61.5,6.083333333333332,1.25,9.0,0.75,50.25,44.0,21.076923076923077,124.84615384615385,0.1801538461538462,40.307692307692314,4.153846153846153,5.846153846153847,51.30769230769231,5.769230769230768,2.4615384615384617,10.076923076923077,2.0769230769230766,55.653846153846146
9162017,USC Upstate,Tennessee,0,4.0,40.769230769230774,20.923076923076927,142.0,0.13792307692307693,38.0,3.8461538461538463,5.0769230769230775,61.53846153846154,6.0769230769230775,1.2307692307692308,8.461538461538463,0.6923076923076923,50.07692307692307,40.375,15.375,116.625,0.21325,36.625,4.5,4.125,49.125,4.25,1.75,18.0,0.75,55.625
9232017,USC Upstate,NJIT,1,5.0,41.0,20.785714285714285,142.35714285714286,0.1402142857142857,38.142857142857146,4.071428571428571,5.214285714285714,60.78571428571429,6.357142857142858,1.5,8.571428571428571,0.7142857142857143,50.85714285714285,47.0,23.07692307692308,141.15384615384616,0.1646923076923077,42.46153846153846,6.307692307692308,9.076923076923077,62.46153846153846,5.615384615384616,0.6153846153846154,13.461538461538463,1.7692307692307692,60.653846153846146
9292017,USC Upstate,Jacksonville,0,5.0,42.6,21.6,146.13333333333333,0.1416,39.333333333333336,4.066666666666666,5.333333333333333,63.0,6.2666666666666675,1.6,8.4,1.0666666666666669,52.46666666666667,49.30769230769231,22.461538461538463,143.76923076923075,0.1831538461538461,46.07692307692307,3.9230769230769234,7.0769230769230775,60.769230769230774,6.153846153846153,3.0,8.307692307692307,2.0,60.384615384615394
10012017,USC Upstate,North Florida,1,3.0,43.0,21.1875,144.5625,0.15031250000000002,39.5,4.125,5.5,62.25,6.25,1.5625,8.75,1.1875,53.0625,46.352941176470594,21.588235294117645,132.11764705882354,0.1886470588235294,44.470588235294116,4.176470588235294,8.0,56.058823529411775,4.705882352941177,2.176470588235294,13.294117647058822,1.5882352941176472,59.352941176470594
