0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ Weber St.,L 1 - 3,4,1,,9,8,39,0.026,3,1,6,16,4,1,,,11.0,,
08/30/2019,"CSUN @ Ogden, UT",W 3 - 2,,,,,,,,,,,,,,,,,,
08/31/2019,"Portland @ Ogden, UT",W 3 - 2,,,,,,,,,,,,,,,,,,
09/06/2019,@ UC Irvine,L 1 - 3,,,,,,,,,,,,,,,,,,
09/07/2019,"California @ Irvine, CA",L 0 - 3,,,,,,,,,,,,,,,,,,
09/07/2019,"North Carolina @ Irvine, CA",W 3 - 2,,,,,,,,,,,,,,,,,,
09/13/2019,Idaho,L 2 - 3,1,1,,0,0,0,,,,,2,,,,,,,
09/13/2019,Texas Tech,L 2 - 3,5,1,,0,0,2,,1,,1,9,2,,,1,,,
09/14/2019,Pacific,L 1 - 3,4,1,,0,1,3,-0.333,1,,2,15,1,,1,,0.5,,
09/19/2019,Arizona St.,L 2 - 3,5,1,,10,4,40,0.150,3,2,6,8,2,,1,,12.5,1,
09/21/2019,Kansas,W 3 - 1,4,1,,13,7,31,0.194,,2,4,14,1,,6,3/,18.0,,
09/26/2019,@ Wyoming,L 2 - 3,5,1,,13,7,38,0.158,3,2,8/,14,,,1,1,15.5,,
09/28/2019,Colorado St.,L 1 - 3,4,1,,15,5,44,0.227,2,3,6,15,1,,,1,18.0,,
10/03/2019,@ San Diego St.,W 3 - 1,4,1,,16,4,33,0.364,1,2,3,13,1,1,2,,20.0,,
10/05/2019,@ Fresno St.,W 3 - 2,5,1,,26,8,72,0.250,2,2,4,17,1,2,1,,30.5,,
10/10/2019,Utah St.,W 3 - 0,3,1,,22,4,33,0.545,1,11/,5,5,2,,1,,33.5,,
10/12/2019,Boise St.,W 3 - 2,5,1,,15,7,55,0.145,1,4,6,17,,1,,1,20.0,,
10/17/2019,@ San Jose St.,W 3 - 0,3,1,,15,4,36,0.306,2,4,3,13,1,,,1,19.0,,
10/19/2019,@ Nevada,W 3 - 1,4,1,,20,5,40,0.375,,2,5,15,2,,2,,23.0,,
10/22/2019,New Mexico,W 3 - 1,4,1,,18,6,43,0.279,,1,5,19,,,,,19.0,,
10/24/2019,Air Force,W 3 - 1,4,1,,18,6,43,0.279,,6,8/,7,,,2,3/,25.0,,
10/31/2019,Fresno St.,W 3 - 1,4,1,,22,6,44,0.364,,5,6,8,,,1,1,27.5,,
11/02/2019,San Diego St.,L 1 - 3,4,1,,17,10,51,0.137,1,2,4,12,,,,,19.0,,
11/07/2019,@ Boise St.,W 3 - 2,5,1,,23,9,54,0.259,1,3,5,11,,3,1,,29.5,,
11/09/2019,@ Utah St.,W 3 - 1,4,1,,22,7,49,0.306,1,1,6,10,1,1,3,,25.5,,
11/14/2019,Nevada,W 3 - 1,4,1,,17,12,51,0.098,2,1,4,12,,1,1,3/,19.5,,
11/16/2019,San Jose St.,W 3 - 0,3,1,,15,5,42,0.238,1,6,3,7,,,1,1,21.5,,
11/19/2019,@ New Mexico,W 3 - 1,4,1,,15,8,47,0.149,1,,3,13,1,,2,,16.0,1,
11/23/2019,@ Air Force,W 3 - 0,3,1,,14,5,30,0.300,,2,1,6,1,,1,,16.5,,
12/05/2019,"Kansas City @ Vermillion, SD",W 3 - 1,4,1,,12,3,35,0.257,1,7,3,16,3,,3,,20.5,,
12/06/2019,@ South Dakota,L 0 - 3,3,1,,17,8,43,0.209,,1,3,8,,,1,1,18.5,,
