0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ Lipscomb,L 0 - 3,3,1,1,0,1,1.000,15,1,,5,,,,,2.0,1,
08/26/2017,"Wichita St. @ Nashville, Tenn.",L 0 - 3,3,1,0,0,0,,16,1,,8,,,,,1.0,,
08/26/2017,"Arizona @ Nashville, Tenn.",L 1 - 3,4,1,0,0,1,,20,2,2,6,,,,,2.0,1,
09/01/2017,"Virginia @ Boone, N.C.",W 3 - 0,3,1,0,0,0,,22,1,,8,,,,,1.0,,
09/02/2017,"Towson @ Boone, N.C.",L 1 - 3,4,1,0,0,0,,31,2,1,8,,,,,2.0,,
09/02/2017,@ App State,W 3 - 1,4,1,2,0,4,0.500,34,,1,12,,,,1,2.0,2,
09/08/2017,@ Western Ky.,L 1 - 3,4,1,0,0,0,,32,,1,6,,,,,,,
09/09/2017,"Saint Louis @ Bowling Green, Ky.",W 3 - 2,5,1,0,2,2,-1.000,29,,3,12,,,1,,0.5,1,
09/09/2017,"Pittsburgh @ Bowling Green, Ky.",L 1 - 3,3,1,2,1,5,0.200,20,,1,2,,,2,,3.0,1,
09/15/2017,"Radford @ Blacksburg, Va.",L 2 - 3,5,1,1,1,3,,25,2,,10,,,1,1,3.5,,
09/16/2017,@ Virginia Tech,W 3 - 0,3,1,0,0,0,,19,1,,12,,,,,1.0,1,
09/19/2017,Western Caro.,W 3 - 1,4,1,0,0,0,,37,,2,14,,,1,,0.5,,
09/22/2017,UNC Greensboro,L 1 - 3,4,1,0,0,0,,25,2,,12,,,,,2.0,,
09/29/2017,@ Furman,L 0 - 3,3,1,0,0,0,,17,,,2,,,,,,,
09/30/2017,@ The Citadel,W 3 - 0,3,1,0,0,0,,18,2,2,10,,,,,2.0,,
10/06/2017,Mercer,W 3 - 0,3,1,0,0,1,,18,,1,7,,,,,,,
10/07/2017,Samford,W 3 - 1,4,1,0,0,0,,26,,2,8,,,,,,,
10/11/2017,@ Chattanooga,W 3 - 2,5,1,0,0,1,,30,,1,14,,,,1,,3,
10/13/2017,@ Wofford,W 3 - 1,4,1,0,0,0,,27,,1,8,,,,,,1,
10/20/2017,@ UNC Greensboro,W 3 - 2,5,1,0,0,0,,28,1,2,8,,,,,1.0,,
10/22/2017,@ Western Caro.,L 2 - 3,5,1,2,0,2,1.000,30,1,1,7,,,,,3.0,,
10/27/2017,The Citadel,W 3 - 1,4,1,2,0,3,0.667,26,,,9,,,,,2.0,,
10/28/2017,Furman,W 3 - 0,3,1,0,0,1,,15,1,1,8,,,,,1.0,,
11/03/2017,@ Samford,W 3 - 1,4,1,1,1,3,,25,1,1,5,,,,,2.0,2,
11/04/2017,@ Mercer,W 3 - 0,3,1,0,0,0,,13,1,1,4,,,,,1.0,,
11/08/2017,Chattanooga,W 3 - 0,,,,,,,,,,,,,,,,,
11/11/2017,Wofford,L 0 - 3,,,,,,,,,,,,,,,,,
11/17/2017,@ Western Caro.,W 3 - 0,3,1,2,0,2,1.000,23,,1,3,,,,,2.0,,
11/18/2017,"UNC Greensboro @ Cullowhee, N.C.",W 3 - 0,3,1,1,0,1,1.000,18,2,1,4,,,,,3.0,,
11/19/2017,"Wofford @ Cullowhee, N.C.",W 3 - 0,3,1,0,0,1,,21,,,4,,,,,,1,
12/01/2017,@ Kentucky,L 0 - 3,3,1,0,0,0,,19,3,,3,,,,,3.0,,
