0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"South Dakota @ Tulsa, Okla.",W 3 - 1,,,,,,,,,,,,,,,,,
08/26/2016,@ Tulsa,L 2 - 3,,,,,,,,,,,,,,,,,
08/27/2016,"UIW @ Tulsa, Okla.",W 3 - 1,3,1,0,0,0,,4,,2,1,,,,,,2,
08/30/2016,Samford,W 3 - 0,,,,,,,,,,,,,,,,,
09/01/2016,Virginia Tech @ Puerto Rico,W 3 - 2,,,,,,,,,,,,,,,,,
09/02/2016,"Florida St. @ San Juan, PR",L 2 - 3,,,,,,,,,,,,,,,,,
09/03/2016,"Temple @ Bayamon, PR",W 3 - 1,,,,,,,,,,,,,,,,,
09/09/2016,Northwestern St.,W 3 - 1,,,,,,,,,,,,,,,,,
09/09/2016,Southern Miss.,W 3 - 2,,,,,,,,,,,,,,,,,
09/10/2016,Lehigh,W 3 - 0,3,1,0,0,2,,26,,2,5,,,,,,1,
09/16/2016,ETSU,W 3 - 1,,,,,,,,,,,,,,,,,
09/17/2016,Presbyterian,W 3 - 2,5,1,1,1,6,,60,,,15,,,2,2,2.0,3,
09/17/2016,Ga. Southern,W 3 - 0,,,,,,,,,,,,,,,,,
09/23/2016,Texas A&M,W 3 - 2,,,,,,,,,,,,,,,,,
09/25/2016,Florida,L 0 - 3,,,,,,,,,,,,,,,,,
09/30/2016,@ Georgia,W 3 - 1,,,,,,,,,,,,,,,,,
10/02/2016,@ Mississippi St.,L 2 - 3,,,,,,,,,,,,,,,,,
10/09/2016,@ Auburn,L 1 - 3,,,,,,,,,,,,,,,,,
10/12/2016,Mississippi St.,W 3 - 1,,,,,,,,,,,,,,,,,
10/16/2016,Missouri,L 2 - 3,,,,,,,,,,,,,,,,,
10/21/2016,@ Arkansas,W 3 - 0,,,,,,,,,,,,,,,,,
10/23/2016,@ Ole Miss,L 1 - 3,3,1,0,3,3,-1.000,27,1,1,3,,,,,1.0,,
10/28/2016,Tennessee,L 0 - 3,3,1,1,0,2,0.500,33,,,5,,,,,1.0,,
10/30/2016,Kentucky,L 0 - 3,,,,,,,,,,,,,,,,,
11/03/2016,@ Texas A&M,L 1 - 3,4,1,1,0,1,1.000,47,,1,4,,,1,1,1.5,2,
11/06/2016,Arkansas,W 3 - 1,4,1,0,0,2,,37,,4,13,,,,,,1,
11/09/2016,Auburn,W 3 - 2,5,1,2,2,5,,41,,,10,,,1,1,2.5,,
11/13/2016,@ Florida,L 0 - 3,3,1,0,2,4,-0.500,19,,,5,,,,,,2,
11/18/2016,@ South Carolina,W 3 - 0,3,1,1,0,2,0.500,12,,,3,,,1,,1.5,,
11/23/2016,Ole Miss,W 3 - 2,4,1,0,0,1,,21,,,1,,,1,,0.5,,
11/26/2016,@ LSU,W 3 - 1,4,1,1,0,1,1.000,20,1,,2,,,1,,2.5,,
