Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Purdue, Stephany",Sr,OH,5-11,113,0,113,31.0,31.0,427,152,1070,0.257,53.0,30.0,16.0,240.0,22.0,10.0,42.0,14.0,488.0,2.0,
5,"Druhan, Natalie",Jr,L/DS,5-8,113,0,113,31.0,,4,2,9,0.222,40.0,28.0,40.0,456.0,27.0,,,,32.0,,
12,"Repsher, Catherine",Fr,OH,6-1,111,0,111,31.0,31.0,253,105,557,0.266,5.0,19.0,35.0,56.0,,24.0,109.0,14.0,350.5,1.0,
18,"Rademakers, Makareta",Sr,S,5-8,111,0,111,31.0,28.0,4,2,9,0.222,64.0,16.0,28.0,214.0,3.0,,1.0,,20.5,3.0,
2,"Bell, Sarah",So,S,5-10,111,0,111,31.0,31.0,90,27,203,0.31,1273.0,11.0,16.0,241.0,,1.0,37.0,2.0,120.5,21.0,
4,"Coombs, Alexis",So,OH,6-1,111,0,111,31.0,31.0,193,85,495,0.218,5.0,,,9.0,,17.0,76.0,9.0,248.0,1.0,
6,"Grandy, Kylie",So,OH,5-11,110,0,110,30.0,30.0,320,140,930,0.19399999999999998,66.0,47.0,59.0,305.0,34.0,5.0,36.0,7.0,390.0,2.0,
20,"Joyce, Chanel",Sr,OH,5-10,106,0,106,30.0,2.0,278,96,666,0.273,5.0,,,48.0,,11.0,65.0,9.0,321.5,,
13,"Still, Katherine",So,L/DS,5-7,21,0,21,10.0,,0,0,0,,,2.0,9.0,6.0,,,,,2.0,,
9,"Berry, Ashley",Fr,OH,5-10,21,0,21,10.0,1.0,22,13,68,0.132,1.0,3.0,3.0,8.0,3.0,,8.0,,29.0,,
8,"Chambers, Kelsey",Jr,RS,6-0,17,0,17,11.0,1.0,9,3,23,0.261,,,,,,,5.0,1.0,11.5,,
11,"Chapman, Ashley",Fr,OH,5-11,10,0,10,5.0,,0,0,0,,,2.0,4.0,2.0,,,,,2.0,,
3,"Jones, Morganne",Fr,L,5-7,6,0,6,6.0,,0,0,0,,,,2.0,,,,,,,,
17,"Douglas, Alexis",Fr,OH,6-2,5,0,5,5.0,,7,1,11,0.545,,,,1.0,,,1.0,,7.5,,
10,"Ajayi, Dani",So,MB,6-0,5,0,5,4.0,,7,0,8,0.875,,,,1.0,,,3.0,2.0,8.5,,
28,"Coughlan, Molly",Fr,MB,6-2,3,0,3,3.0,,4,5,14,-0.071,,,,,,,1.0,1.0,4.5,,
-,TEAM,-,-,-,-,-,15,13.0,,0,0,0,,,,,,11.0,,,,,,
-,Totals,-,-,-,-,-,113,,,1618,631,4063,0.243,1512.0,158.0,212.0,1587.0,100.0,68.0,384.0,59.0,2036.0,30.0,
-,Opponent Totals,-,-,-,-,-,113,,,1295,611,3771,5.13,1219.0,101.0,155.0,1545.0,158.0,64.0,285.0,52.0,1602.5,61.0,
