Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Fogg, Samantha",So,DS,5-6,114,0,114,33.0,12.0,2,2,8,0.0,33.0,17.0,31.0,145.0,15.0,,,,19.0,1.0,
6,"Lebo, Taylor",Sr,DS,5-9,114,0,114,33.0,1.0,3,1,18,0.111,62.0,35.0,73.0,413.0,17.0,,,,38.0,3.0,
5,"McDonald, Jazzmine",Sr,MB,6-2,113,0,113,33.0,33.0,217,67,412,0.364,3.0,,,9.0,1.0,21.0,72.0,6.0,274.0,,
14,"Asdell, Elizabeth",So,RS,6-3,112,0,112,33.0,28.0,207,86,471,0.257,2.0,,,15.0,,3.0,61.0,4.0,240.5,,
11,"Hammond, Allison",Sr,OH,6-1,106,0,106,33.0,31.0,349,182,929,0.18,17.0,31.0,67.0,141.0,31.0,2.0,16.0,6.0,390.0,,
8,"Koors, Meaghan",Fr,DS,5-8,105,0,105,33.0,5.0,17,7,45,0.222,24.0,19.0,40.0,116.0,15.0,,,,36.0,,
9,"Tallman, Megan",Sr,S,5-9,93,0,93,27.0,21.0,46,7,132,0.295,803.0,27.0,39.0,105.0,,4.0,22.0,4.0,88.0,13.0,
17,"Beerman, Kendall",Fr,OH,6-2,89,0,89,29.0,17.0,245,110,556,0.243,2.0,7.0,26.0,69.0,14.0,4.0,18.0,2.0,265.0,1.0,
16,"Lofton, Deyshia",Fr,MB,6-2,80,0,80,27.0,23.0,138,70,313,0.217,7.0,15.0,35.0,32.0,1.0,18.0,51.0,7.0,196.5,,
1,"Brisack, Victoria",Fr,S,6-0,59,0,59,23.0,12.0,19,9,45,0.222,378.0,10.0,15.0,73.0,,1.0,7.0,1.0,33.5,9.0,
2,"Huybers, Hayden",Fr,MB,6-1,42,0,42,17.0,9.0,75,15,144,0.41700000000000004,4.0,9.0,22.0,13.0,,7.0,20.0,2.0,101.0,,
7,"Leish, Jessica",Jr,OH,6-1,37,0,37,16.0,6.0,89,39,203,0.24600000000000002,1.0,1.0,8.0,21.0,3.0,1.0,3.0,,92.5,,
18,"Admire, Jessica",So,OH,5-10,36,0,36,15.0,,36,18,98,0.184,,,,6.0,,3.0,9.0,,43.5,,
15,"Waggoner, Mallory",Sr,OH,6-0,18,0,18,11.0,,18,21,71,-0.042,1.0,1.0,2.0,6.0,4.0,1.0,3.0,1.0,21.5,,
3,"Badowski, Ally",Fr,OH,6-0,8,0,8,6.0,,6,6,21,0.0,,,1.0,4.0,,,2.0,,7.0,,
-,TEAM,-,-,-,-,-,31,20.0,,0,0,0,,,,,,29.0,,,,,,
-,Totals,-,-,-,-,-,114,,,1467,640,3466,0.239,1337.0,172.0,359.0,1168.0,130.0,65.0,284.0,33.0,1846.0,27.0,
-,Opponent Totals,-,-,-,-,-,114,,,1284,510,3141,0.24600000000000002,1174.0,130.0,255.0,1111.0,172.0,70.0,368.0,34.0,1668.0,28.0,
