Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Hill, Ciara",Sr,OH,5-10,118,0,118,32.0,16.0,328,140,895,0.21,8.0,3.0,13.0,88.0,15.0,6.0,55.0,5.0,364.5,1.0,
11,"Dinkelacker, Lindsey",Sr,OH,5-11,118,0,118,32.0,14.0,0,2,11,-0.182,28.0,23.0,35.0,221.0,12.0,,,,23.0,2.0,
12,"Nolan, Carly",So,OH,6-0,118,0,118,32.0,32.0,386,142,1065,0.22899999999999998,22.0,20.0,65.0,320.0,32.0,7.0,44.0,2.0,435.0,,
23,"Thompson, Jordan",So,RS,6-4,118,0,118,32.0,31.0,580,166,1371,0.302,20.0,26.0,53.0,256.0,6.0,7.0,71.0,8.0,648.5,,
2,"Williams, Abby",So,DS,5-9,113,0,113,31.0,,2,1,5,0.2,91.0,21.0,18.0,395.0,24.0,,,,23.0,2.0,
9,"Tingelhoff, Jade",So,S,6-0,111,0,111,32.0,29.0,22,12,92,0.109,1169.0,14.0,23.0,296.0,,3.0,34.0,3.0,56.0,21.0,
17,"Kimmel, Alison",Sr,MB,6-2,102,0,102,30.0,26.0,84,31,198,0.268,13.0,19.0,45.0,56.0,,9.0,78.0,3.0,151.0,4.0,
21,"Alaiwan, Lise",Sr,MB,6-2,88,0,88,26.0,22.0,107,38,270,0.256,5.0,2.0,3.0,26.0,,8.0,85.0,9.0,159.5,2.0,
3,"Muldrow, Maya",Jr,MB,6-1,64,0,64,22.0,16.0,59,34,180,0.139,2.0,,,10.0,,5.0,46.0,,87.0,,
5,"Ogle, Elly",So,S,5-11,44,0,44,20.0,3.0,14,6,40,0.2,113.0,4.0,3.0,48.0,1.0,,15.0,1.0,25.5,2.0,
4,"Wolf, Sabrina",Fr,DS,5-10,39,0,39,16.0,2.0,1,0,1,1.0,,5.0,10.0,24.0,3.0,,,,6.0,1.0,
6,"Shepherd, Parker",Jr,S,5-10,13,0,13,7.0,1.0,0,0,0,,1.0,,,3.0,1.0,,,,,1.0,
19,"Bowser, Cortnee",Jr,MB,6-4,5,0,5,1.0,,1,1,3,0.0,,,2.0,1.0,,1.0,3.0,1.0,3.5,,
-,TEAM,-,-,-,-,-,13,12.0,,0,0,0,,,,,,10.0,,,,,,
-,Totals,-,-,-,-,-,118,,,1584,573,4131,0.245,1472.0,137.0,270.0,1744.0,104.0,46.0,431.0,32.0,1982.5,36.0,
-,Opponent Totals,-,-,-,-,-,118,,,1411,638,4067,5.932,1328.0,104.0,231.0,1698.0,137.0,46.0,370.0,44.0,1746.0,37.0,
