Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Doyle, Sheila",Sr,L/DS,5-5,125,0,125,33.0,,1,1,3,0.0,160.0,24.0,20.0,584.0,29.0,,,,25.0,1.0,
17,"Curry, Abigail",Sr,S,5-8,125,0,125,33.0,33.0,22,6,47,0.34,843.0,23.0,22.0,253.0,,,2.0,2.0,46.0,2.0,
1,"Evans, Mariah",Fr,S,5-10,122,0,122,33.0,,12,1,23,0.478,503.0,12.0,26.0,168.0,,,2.0,,25.0,27.0,
20,"Treacy, Taylor",Sr,OPP,6-2,121,0,121,33.0,22.0,259,90,665,0.254,9.0,,6.0,55.0,1.0,1.0,109.0,5.0,314.5,3.0,
5,"Fricano, Taylor",Jr,OPP,6-4,118,0,118,33.0,33.0,173,54,364,0.327,3.0,20.0,43.0,49.0,,16.0,142.0,11.0,280.0,,
43,"Leath, Taylor",So,OH,6-3,117,0,117,32.0,32.0,374,116,1023,0.252,20.0,19.0,26.0,299.0,24.0,3.0,67.0,3.0,429.5,2.0,
21,"McCorkle, Hayley",Sr,OPP,6-0,104,0,104,32.0,12.0,173,59,418,0.273,2.0,,,37.0,,1.0,72.0,5.0,210.0,1.0,
12,"Scoles, Julia",Fr,OH,6-1,100,0,100,26.0,25.0,305,80,816,0.276,18.0,32.0,40.0,259.0,19.0,6.0,48.0,9.0,367.0,,
4,"Borup, Taylor",Fr,OH,6-4,77,0,77,29.0,7.0,164,57,433,0.247,6.0,5.0,13.0,51.0,10.0,3.0,42.0,4.0,193.0,,
3,"Nordhorn, Beth",Jr,MH,6-7,75,0,75,29.0,14.0,128,24,233,0.446,3.0,,,7.0,1.0,5.0,76.0,8.0,171.0,,
10,"Fields, Sydnye",Fr,MH,6-3,73,0,73,22.0,19.0,69,38,162,0.191,3.0,,6.0,5.0,3.0,6.0,95.0,3.0,122.5,,
18,"Durr, Tatiana",Sr,OH,6-0,52,0,52,23.0,1.0,11,5,44,0.136,3.0,2.0,6.0,46.0,7.0,1.0,1.0,,14.5,,
2,"Moseman, Greer",Fr,L/DS,5-6,39,0,39,16.0,,0,0,0,,3.0,5.0,5.0,16.0,1.0,,,,5.0,,
8,"Jacobs, Casey",So,L/DS,5-8,37,0,37,20.0,,0,0,0,,,3.0,6.0,19.0,4.0,,,,3.0,,
13,"Fradenburg, Mia",Fr,L/DS,5-6,26,0,26,15.0,,0,0,0,,2.0,1.0,1.0,13.0,3.0,,,,1.0,,
14,"Laufenberg, Madison",So,OH,6-3,14,0,14,8.0,,12,8,29,0.138,,,,5.0,,1.0,5.0,2.0,15.5,,
15,"Hunter, Keimaya",So,MH,6-1,4,0,4,3.0,,2,0,4,0.5,,,,,,,,,2.0,,
-,TEAM,-,-,-,-,-,14,9.0,,0,0,0,,,,,,7.0,,,,,,
-,Totals,-,-,-,-,-,125,,,1705,539,4264,0.273,1578.0,146.0,220.0,1866.0,109.0,43.0,661.0,52.0,2224.5,36.0,
-,Opponent Totals,-,-,-,-,-,125,,,1501,761,4477,5.169,1412.0,109.0,190.0,1795.0,146.0,43.0,347.0,54.0,1826.5,52.0,
